,tweet
0,난 낼동생들 보러가니까ㅡ ㅋ 🙄
1,눈물셀카 드렸잔아요🙄
2,침습종같다 못보던 식물인데🙄 99
3,불안하게 오른쪽 다리가 아프다🙄🙄
4,오늘 라방 너무 좋았어요 담엔 먹방도 해주세요 언님 먹는것만 봐도 배부름🙄🙄
5,아앍 그냥 저가 애기랑 동물에 약해서 그런것일수도 ㅋㅋㅋ 🙄🙄
6,76456703 글쎄요오뭐가 하고싶었을까요🤤 아니 나는 진짜 모르겠는데🙄 씰룩 203
7,아니 고민하다가 트윗 씁니다 원신 플레이하는 분은 저 팔로하지 말아주세요 인장과 헤더를 젤다의 전설로 도배해놓은 사람한테 뭐하시는 건지 상도덕도 없나🙄🙄🙄
8,짐 정리 어케 하지 🙄🙄 46
9,드디어 땃 따🙄 16
10,2시간 후 수리 불가이니 가서 새 케이블을 받아가라고 친절히 설명받았다 친절히 새 제품받고 친절히 사과를 받았음 느리고 일 못하는데 친절해 과잉친절 아닌 은은하고 정이 깃든 미소 화는 못 내겠고 아무튼 처리는 되었고 아무튼 친절하고 이 나라의 대부분의 일처리방식이 딱 이럼 🙄
11,ㅋㅋㅋㅋ아냐오해야🙄
12,그건 당신이 컷본을 만들면 됩니다🙄
13,19866043 모유요🙄
14,0 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ전가요🙄🙄
15,ㅤ ㅤㅤ  🙄🙄🙄  ²   ㅤ ㅤㅤ
16,0526 06137  27985844 1204 2307    맛시게따 친구랑 점심먹기로 했는데 돈까스먹어야하나 고민중요 🙄  오늘은 일찍 잠들수있을까요 뿌잉님 오실털데   그들이 깔지 안깔지 봐야하는뎅😏
17,아니 뭐 암튼 전 아무한테나 벌리는 허벌 걸레는 취향이 아닌지라🙄 다른 사람한테 벌리고 다녔어도 내 앞에서는 아닌 척 조신해야지
18,이만 그 카메라를 놓아주는 것도 방법   🙄‼ 4
19,희롱할 수 있을만한 멈머만 가능혀🙄 참나 896
20,아주사도 평화롭지는🙄
21,나 드코 없어서 걍 초록색 포카 가져감🙄 역시 반다나라도 샀어야
22,빨리 안나으면 오이 급식 줄거야🙄
23,시발 울고싶어요 이런기분에 충동적으로 지르는게 유니폼 아닌가요 🙄🙄🙄🙄
24,0808 범규𝑀𝑦 ℎ𝑢𝑠𝑏𝑎𝑛𝑑입에싸도돼🙄😋
25,ㅤ ㅤㅤ      🙄 ㅤ ㅤㅤ 099
26,ㅤ           ㅤ    🙄             ㅤ
27,31707 ㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠ다음화는섷낫러들의 마음속에 있잖아요 그쵸🙄
28,근양 여느때의 캐자라 벌서 지겨움🙄 3
29,•¸♡ 7월 메뉴판 ♡¸•  1 저랑 반모하실 분 맘찍 2 저랑 친해지실 분 알티  3 짱친 하실 분 멘션  4 갠적으로 연락하면서 친해지실 분 디엠 5 어 그냥 지나가면 안돼요 🙄  레쮸고
30,하루 10시간 넘게 잠을 자도 피곤하고 너무 많이 자는가 싶어 잠을 8시간 정도로 제한하면 여기저기 림프선이 붓고 혓바늘이 돋는 등 전형적인 수면 부족증세가 🙄 심한 날은 정말 하루종일 졸려서 아무것도 못하고 일상을 유지하기 힘들 지경 이러다가 생리 딱 시작하면 다시 정상으로 돌아감
31,오래쓰긴했지🙄
32,저기 맴아프게 하면 우는데  맴아프게 할거야 🙄🙄🙄
33,731 또르르🥲 이렇게 오는거 같아요🙄
34,03 아뉘 학원갔다 와서 숙제랑 공부 좀 하니까 12시가 넘었더라 🙄🙄
35,준호 씨 보이시나요 2년만에 9화에서 영원히 멈춰있을 것만 같았던 런온을 꺼냈읍니다🙄 37
36,주헌이 프메에 위로 받다가 민혁이 보고 다시 기강이 잡힘🙄
37,노콘 일듯 한데  🙄
38,제발썸인블 윈인블 로테 허보페 다  돌려서가야 누가 타임머신 개발 안해주나🙄😭
39,잘가라아아주 멀리가아🎶🙄
40,201117 생각보다 너무 헷갈려🙄
41,진한 딸ㄱㅣ향🍓🍓🍓 날것 같ㅇㅏ요옹🙄💞
42,🔻 컬러타로 어제보고오늘보고내일보고매일보는우리 부산종로부띠끄  🙄
43,0 저는 쓴다고 한 적 없는데🙄🙄
44,앜ㅋㅋㅋㅋ 저는 그냥 손이 큰편이에요🙄 ㅋㅋㅋ
45,혹ㅅㅣ ㅉㅣ질ㅇㅣ🙄
46,맞아요ㅋㅋㅋ 역시 광고로 시작해서 광고로 끝나는군요🙄
47,🙄하여간
48,3  여기서 이북으로 살 수 있대요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ한화로 2만원 내외인 듯 한데 저도 지금 살까말까 고민중이에요 🙄
49,원래는 햇살광공이었눈데 이젠 까딱하면 납치감금도 할 거 같단 뜻이엿어요 🙄
50,1 어어 서면으로🙄
51,그죠ㅋㅋ큐ㅠㅠㅠㅠㅠ 작가님 둘 함뜨하고 난 뒤에 저거 한 번만 더 해쥬셨으면🙄
52,머여 😅이거 전엔 🙄이게 있었네 33
53,아직 스토리가 안 보여진 듯 함니다 🙄🥺🥺🥺😭
54,호오옥시나 싶어서 여쭤보는거지만 높이 8 아크릴 키링으로 뽑을 것 같은데 필요하신 분 계신가요 🙄🙄 없으시면 제꺼만 뽑고 아마 키링값배송비 가 될 것 같아요 🙄🙄🙄🙄🙄 258
55,9 이번주 안에 🙄
56,와 이건 상위 1프로요🙄
57,옛두🙄🙄
58,127 너네 사랄한다♡ 취중진담🙄
59,염병🙄
60,사실 오늘은 승패보다 감독님의 생각을 읽으려 노력 중인 특이한 경기🙄🙄🙄
61,중국이 그렇지 머🙄 4
62,05 ㄴ네🙄 무슨 말씀이셔요  흑흑ㅠㅜ 서영님의 코핫쿠가 더욱 엄청난걸료 깜찍한 복숭아동자 👉👈🥺💞
63,나중에 양도 올라오겟지🙄🙄
64,헐 🙄  진짜 너무 예쁘네요🥺👍👍  안동월영교좋네요 🥹👏
65,71226 네🙄 검정으로 두개 저거랑 여우 머리만 있는거까지
66,스함 복싱도 해 이제 이런 바부 서함 못보는 거냐 섭섭🙄 78
67,35 빡똼님우리 서함 복싱을 진짜 한다는건가요🙄
68,1024 그러게요 그게 꼭 친분이랑은 관계 없잖아요 남남끼리도 부를 수 있는 거구만 전 옛날덕질사람이라 자연스럽게 나올때도 있는데 굳이 눈치까지 보면서 쓸 필요 있나요 선 넘을 일 없을테니 자유롭게 사용했으면🙄
69,12 ㅋㅋㅋㅋㅋㅋㅋ 아 코스 하는걸로 정해진거야 🙄
70,이거고민돼요 한계정 다른 타래로도 괜찮을 것 같기두 하규요 🙄🙄❤    한계정 다른 타래로 할까요 저 나중에 세션 로그 좀 쌓이면 대사봇도 가지고 싶어요😶😶이건 둘이 따로❤❤
71,ㅅㅂ 잘생긴 남자 다 오빠 불러냐🙄
72,아 초반 공연 때 언뜻 무대 뒤로 앙상블들이 직접 벤치 옮기고 칠판 옮기는 것 같길래 와 앙상블 진짜 고생한다 바쁘겠다 했는데 교복입은 무대스텝이었음•••🙄🙄 무대스텝분들 이제 넘버에 맞춰 리듬타면서 무대 세팅해주심
73,0923  🙄  아까 말하는 거 다 봤는데 굳이 이럴 필요가 있겠냐 그냥 쳐 말해
74,필라테스 8회차 레더배럴 사이드밴드 및 리포머 어깨운동  아직 레더배럴에 다리 지지하는 거 무서워🙄 그래도 저번보다는 안정적이고 마지막카운트까지 버티기 성공✌️ 옆구리 접힐 때까지 더더더 카운트해주시는데 쌤 이미 접혀 있는데요 ㅋㅋㅋㅋㅋㅋ
75,이게 규칙이라는 말이 있다고 하는데🤔 뭔가 로망있다고 생각하는건 나뿐인가🙄
76,하주말마다 김밥싸달라는  김밥귀신이 우리집에 살아요 살려줘😩😩😩😩 진짜 인간적으로 한달에 한번만 먹어라ㅠ 두번은 아니제😡 그래서 이번엔 뮤슨 김밥싸지🙄 애두라 김밥 추천해죠 1
77,101 추석때 20프로 갈줄알았는데 너무 빨리 와버렸네요 ㅋ ㅋ ㅋ 체감은 10프로도 안되는데🙄
78,290486 어 나도 알고 너도 알고 모두 아는 그분 같은데 기억 휘발 🙄🙄🙄  뀨우님  그런 사람 잊어버리자요
79,931028 우와 짤 되게 오랜만이다  누가 만들었는지 되게 잘 만들었네요🙄😜😘
