,tweet
0,조로시작해서국으로끝나는남자존잘이야🤦‍♀️ 6
1,매일매일 어오사고를 실천하고 있어요 곤성 보려면 6일이나 남았단 말입니다🤦
2,‍♀️ 모짜렐라버거조아 화곡네일 분리팬티  🤦
3,앜이 강아지 입양하고 싶습니다🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ 3
4,🤦‍♀️ 그저 쎌기꾼입니당  늘 눈팅만 하지만 도움 많이 받구있어요🥰 감사합니당
5,자신의 유일한 가족한테만 타인은 전혀 들어본적도 받아본적도 없는 목소리와 태도로 대하는 유중혁🤦‍♂️🤦‍♂️🤦‍♂️
6,자극 심하네 🤦‍♀️💙 6
7,머더머더 끝나고 귀족나으리 대사치는데 개섹시해 미쳣어🤦‍♀️ 프룹스 끔살하고 비콘스콜드부인 차례에 베시 베시 베시 하는거 진짜 강아지 부르듯이 친근하게 불러서 넘 소름돋음 또 한 명이 가는군 테디는 항상 그랫듯 영어발음인데 너무 환하게 웃으면서 죽엿다고 말하니까 싸이코같어
8,01 🤦‍♀️ 피그미가 만내오
9,교환할 게 이렇게나 많은데 아직 받을 앨범이 있어서 교환을 할 수가 없는것이 너무 개탄스럽다 하하핫🤦‍♀️ 3240
10,0913 ㅋㅋㅋ 닉넴 바꾸셨네요 더 귀여워지셨어요🤦‍♀️🤦‍♀️
11,이 남자 곱졸이라 핏이 너무 이쁨 🤦 0
12,ㅋㅋㅋㅋㅋㅋㅋ그니까 저런 모습 드러나기 전에 꼬리내리고 튀었어야죠ㅋㅋㅋㅋㅋ 에휴 누가 끝까지 가랬나 🤦‍♀️
13,나 다이어트 할 거야 그래서 휸잉이 생카때 이빠고 힙한 옷 입을 거야 나 마라탕 안 끊고 야식 끊고 살 거야 🤦 작심 삼일
14,동기조 사랑한다면 제로티 6화 마지막 꼭 보세요 🤦‍♀️
15,어쩌자구우🤦‍♀️ 2
16,귀여움의 대명사 김석진😍      방탄소년단진   방밤 아직 못 본 사람 🙋‍♀️🤦‍♀️😭 030
17,다 그릴 생각 없었는데🤦‍♀️
18,하 이쉑히들 덩개 훈련시키나🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ 277
19,새벽 23시에 투표를 어케 해야함 🤦‍♂️🤦‍♀️🤦 78
20,쥬글때까지 해달랐더니 내인생에서 아돌라도 빼았김🤦‍♀️ 78
21,레전드였어🤦 다음회의 영우랑준호가 미칠듯이보고싶어
22,아오 그럼 이때 첫뽀뽀 음마하게 될 줄도 몰랐던 사이였던 거네🤦‍♂️🤦‍♀️🤦 9646
23,아직도 그렇다고요 하🤦🤦‍♂️
24,92 진짜 하관 미친 것 같아요 입술도 예쁘고 그 밑에 점마저 완벽한 위치에 있는데 턱도 갈라져 있다니🤦‍♀️🤦‍♀️🤦‍♀️
25,이쁜사진들도 많은데 굳이 심지어 본인이 싫다는데 그런 뉘앙쓰아니고 장난식이라고  왜 본인이 단정지으셔서 팬싸인데 정색할순없잖아요ㅋ  아티스트 존중을 안하면서 본인 덕질 존중 해달라니🤦‍♀️🤷‍♀️
26,74 맞습니다맞아요 분명 저 촬영 때도 둘만의 세계에 빠져서 남들 이해못하는 대화 하고 있었을듯🤦‍♀️
27,하🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ 증말 장 보기 무섭슴다 ㅜㅜ
28,하🤦‍♂️🤦‍♂️너무 귀여워 요정 일태
29,584520 진짜루요ㅜㅜㅜㅜㅜㅜㅜㅜㅜ하놔 원소 방출해서 싸우는거랑 기본 피지컬이랑 너무 쩔어서 어르신 무기 뭘 쥐여줘도 잘 싸울 것 같고🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ 크아악 어르쉬이인
30,1004 0125 하이고 아닙니다요🤦‍♀️😭😭😭
