,tweet
0,그러니깐요 학생들이면 학교나 학원가고 직장인이라면 직장에 나가야하니ㅠㅠ 차라리 이메일 발송 시간을 알려준다던가 그럼 기억하고 그 시간대에 잠깐이라도 확인할 수 있을텐데🥺 이번 퍼레이드 인기가 엄청나서 다음 축제는 어떤 쪽이든 티켓팅 빡셀 것 같아요ㅠㅠ
1,당장이라도 구매하고 싶다아🥺🖤
2,캐리어 아닌데 냉장고에 다 넣어두고 와야되는게 잇어서 호다닥 다녀오려구요🥺❤️‍🔥❤️‍🔥 아자자 ㅠ
3,35910  감시자를 할 날이 아니었나 봐요 고생하셨어요 🥺
4,헉😭😭😭많이 고생 안하시고 지나가야 할텐데푹 쉬세요 쌤🥺🥺😱
5,제발요🥺 낚시는 이제 그만
6,우타홈런인것도 그렇고 필요한 순간에 친 흐름을 바꾸는 홈런이라 더 엔뽕차🥺
7,615 프리쿠라는 과해야 이쁜데 심플한걸 좋아해서 어렵네요🥺
8,다음에도 또 만나🥺🖐
9,헉 여수가 넘 부러워ㅓ요🥺🥺
10,런쥔이는 아무래도 이사진을 아는 거 같지 아닌가 악 귀여워🥺🥺🥺 2
11,907  감사합니다 🥺🥺🥺♥♥♥♥♥♥♥
12,헉 담요 덮고있는 또만 마이끼 보고시퍼요🥺
13,ㅠㅠ ㅠㅠㅠㅜㅜㅠ 세상에 일케 귀여븐 도낫이🥺🥺💕💕💕    님의 도낫들이라구해요 어쩜 일케 귀엽지ㅠㅡㅠ깜찍이 료마 도낫 한입 머것어요 제가 7
14,아 좋다🥺
15,헉 저 씨유 될까여🥺❤ 4
16,125 진짜🥺🥺🥺
17,휴가는⋯⋯ 아직 인가요🥺
18,77637639 나도 해줘 🥺
19,최고💖💝💓💞🥺🥺🥺🥺💖🔥🔥🔥
20,나도 못하는 걸🥺
21,황민현 나의 여름 팬미팅 14일 일요일 막콘 자리 교환 구해요  저  구역 1열 극싸 아닙니다 중앙에 가깝 🍑  구역 24열 일단 사이드도 디엠 주세요 극싸는   본인 이름 티켓 있으신 분만 입장 후 교환해요 자리 좋은데🥺 카메라 들 수도 있을 것 같아 고나리 있을까봐 구해요 2열은 추금
