,tweet
0,900125 저 아직도 못 봤어요 ㅠㅠ  이따 저녁때나 낼 낮에나 볼 수 있을 듯요 😭😭😭 숙제는 진짜 두세곡 해가면 잘해가는 것일 것 같아요 저 어뜨케요😭😭😭
1,109 어서보세요 오늘쌤😭😭😭😭😭😭😭
2,판이 안되면 극장판만이라도 제발 주술 더빙해주세요 고죠 센세 한국말 하는거 듣고싶어요 😭😭 8
3,허어 그쵸 저는 제가 인테리어 알못인것도 있지만 막상 배치해도 원하는 그 모습이 아니에요🥲🥲😭😭
4,인간 이슬톡톡 복숭아🍑 미친미모1😭😭💗💗💗💗💗💗
5,물린 자국은 없는데ㅠㅠ 왼쪽눈만 붓기가 안 빠져요😭
6,0468 아앗 슬프네요 😭
7,가고 싶당 😭😭😭
8,머이😭😭😭😭😭🥹
9,헉 마음같아서는 제 카즈하 드리고싶엉여😭😭😭😭
10,;;이여자 감동미침😭😭😱😱😱
11,다섯 그릇이라니 몇 년을 기다려야하는 거에요😭😭
12,아니 호비 왜이렇게 섹시해 나 없는데서 섹시하기 없기😭😭 6
13,말랑이부족사태😭 13
14,내영혼만 보내도 앙녕해주나😭
15,미쳤나바 너무 귀여워 진짜😭😭 7
16,617380170 학교 갈 생각하니까 눈물이 나요 과장 아니구 😭😭😭😭😭😭
17,고생 많이 하셨어요😭
18,01 정말 고맙습니다😭❤️나는 한해 그림이 훨씬 더 좋아
19,며칠이나 지낫다고 미화가 벌써 만이 된 것만 같은 분명 버스 줄 1시간 기다리는 거 힘들고 그랬는데 그것둘 하나하나가 모두 소중하게만 느껴져요😭
20,헉 너무감사해요😭😭 제 첫 무협장르인데 꿀잼이라 수욜만 기다리고있어요🥰ㅋㅋㅋㅋ
21,9596 앜ㅋㅋ 너무 반가워하는데😭😭귀여워💗
22,0987 나😭😭
23,2 배고파서 갤러리 털었다  😭
24,헉 맞아 덕분에 까먹고 있었던 강화 생각났어요 조언 새겨듣고 이래저래 열심히 준비해서 도전해볼게요 정말정말 감사합니다 지금껏 깡딜로 노말만 잡았었는데 더 도전해볼 수 있을 것 같아요😭🙏🥰👍😘💕
25,힝구😭😭 그래도 랭이라도 하신다니 다행이에요 자주 못 보신다고 해두 간간히 탐라에서 럭님 얼굴 보는것만으로도 난 옥케
26,어흐흐흐흑 그럼에도 타츠마는 전 우주를 돌며 치료제를 찾겠지😢나도😭
27,너무 더운 여름 날씨☀🌡 가장 가까이서 더위를 피할 수 있는 곳은 공항철도 열차 객실  하지만 더워도 문제 추워도 문제인 냉방온도😭  공항철도가 열차 안 온도의 황금 밸런스를 유지하는 스마트한 방법을 알려드립니다  바로 영상에서 확인하세요 👉5  공항철도
28,다행이다♥😭
29,7 엉엉 안돼 베콩으로 남아줘여😭
30,첫 사랑니라 듣는다😭 26
31,894 감사합니다😭😭💛💛
32,와 오늘 컴백 진짜 오졋따 정말 벨소 년차 권 읽은 중 단한번도 못봤던 ㅅㅅ 처음부터 끝까지 해성이를 너무사랑해서 진정 물빨이 무엇인지 보여준 아조씨😭
33,2 아 귀여워요 😭😭😭
34,요즘 많이 더운데 돈이 없어서 이거밖에 못드려서 죄송해요😭 참저삭 🙆‍♀️ 일주일 150 410
35,지금 끝내야 될 일이 잇는데 아직 못 끝내서 저녁 시간 늦췃어요😭😭 다 끝내야 속이 후련할 것 같은 고런 마음
36,0 아 저격당했다😭
37,얘 표정이 썩었는대용;; 퍼버버벅; 기분 나쁘셧다면 제송함미다😭😭
38,2 나는 너를 만나고 싶어 말레이시아에 꼭 놀러와 😭😭😭   루이룽모든지물어보세여
39,얘네들이 주작과 아레시아에서 벗어날수있어야 진정한 성장을 이뤄냈다고 볼수있는거같아요😭😭😭😭 아무튼 혜님 5권 다보신거 축하드립니다
40,77777 몇년 후라도 기다리라면 할 수 있는데요ㅜㅜ 오늘도 저는 웁니다 연우도 울겠죠😭
41,진짜 너무한다 이럴거면 도장을 찍던가🥺 나도 일도 좀 하고 잠도 좀 자고 그러자 이제는 쥐어뜯을 머리도 없다😭 5
42,아슬아슬하게 손톱밑과 살의 경계를 찔렸다🫣 양모펠트는 정말 위험하면서도 귀여운 취미다😭😭
43,오늘 끝내주는 생일을 보냈습니다😭💕 생일파티라고 부르고 돼지파티라고 쓰기로 함 2
44,13 19908768  한발 늦었넹😭
45,109 사진하나로 벅차오르는 나별 그리구 우리씨피 쏘감동적이에요ㅠㅠㅠㅠ 그니까 쥬세요 즌3팬밑예능스핀오프 😭😭☘️
46,많이 오세요😊  귀여워      많이 갈게요😭❣️
47,0613 이러다 통장 구멍나겠어요😭
48,갹 저희 일이칠 첫함성콘 가보자구여😭
49,포카 안 만든다 해놓고 개같이 좋아하는 중😭 54
50,0405 내일 언제 와 😭
51,보내주는 것도 활동 끝나서야 보내주더니 왜이렇게 일을 못할까요 😭
52,ㅋㅋㅋㅋㅎㅋㅎㅋㅎㅋㅋㅋㅋㅋ어어 제 예전 그림 보고싶으신가요😭
53,어제 기절했다가 일어났어여ㅋㅋ 혓바늘ㅠㅠㅠㅠ 나을때까지 부드러운 것만 드시고 잘 관리하세요오😭 오늘도 즐거운 하루 보내요😘
54,0125 모처럼 잊시를 외치려다 폰을 잘못 만지는 바람에 실패네요 오늘은 외치고 싶었는데😭😭 그래도 쌤 글보고 위안을 삼아요  주너 보고 싶네요 😊😊 쌤도 잊나잇💛💛
55,520 그쵸 저도 뮤비피스 넘 부족해서ㅠㅜㅜ 리츠만 남았는데 언제 모을지😭
56,4  눈이 찢어져있어서 잘못하면 째려보는것처럼 보여서 넘나리 울고싶음😭
57,30920 인정해요🥹🥹😭😭😭
