,tweet
0,1108 다보고 집가고있어요 탑건1을 또 봐야겠어요🙂
1,9페어 다 좋음 🙂 09183
2,97 주무3🙂 쫌 ㅋㅋㅋ
3,진즉 얘기하지  우리 말 랑 코 야 씨  미안해말못하고있었던건가🙂  이제 그만 어두워져요 내가장막다거둬갈테니👋💕💕  좋았어요 처음엔 진짜설레고흥분돼두근댔었다😊 좋은추억으로잘넣어둘게  건강히잘지내 우리멋진ㄹㄷ💜 늘 응원할게💪💪 52
4,201 옙🙂☺️
5,뎀으로🙂
6,엔시티 127 드림 웨이션 포카 양도 교환   39장  259 배송비 포함  개별 준등기 018  반택 016  원하시는 인증 해 드려요 🙂  ⭕️  엔시티 127 드림 웨이션  포카 포토카드 일괄 양도 포카양도 교환 도영 제노 재민 윈윈 쿤 성찬 천러 태일 쟈니 값싼포카 이괄 323
7,얼탱🙂
8,악 미쳤나 봐너무 다정해 진짜 귀여워ㅠㅠㅜㅜ나도 금요일 생각하면 🙂🙃🙂🙃해요ㅠㅠㅠㅜ오늘도 파이팅이야💙
9,0412 레인보우 글라스 안구던데 막상 끼우니 이런 느낌이 나네요 💙 실험안구는 클로소 몫입니다 🙂
10,요오오런 ㅋㅋ ㅋㅋㅋ 느낌되지 않을지 데미안 귀엽다는 표정이라니 어쩐지 민망해져서 얼굴빨개질거 같아 ㅋㅋ ㅋㅋ 만나서 반갑긴한데; 민망하기도 하고 ㅋㅋ  몬가 뻣뻣하게 서빙하는 데먄이겟지 🙂🙃🙂🙃 24
11,일본더비개스트레스받네 🙂
12,52 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 언젠가 그려볼게요🙃🙂 ㅎㅔ헤
13,태민의 ;;의 가사 일부입니다🙂
14,전에 연디하면서 마미성향이 많이 올라온듯 싶어요 오히려 마스터 성향이 좀 떨어졌나 싶기도 했지만 그건 또 아닌듯 통제욕은 여전한데 오너 성향을 중심으로 드래곤볼처럼 하나하나 모이고 있다   종합적 변태가 되어가네요🙂
15,1412 안녕하세요 잘부탁드려요❗️🙂
16,세븐틴 포토카드 양도 합니다  준등기반택 가능 디엠 주세요🙂  에스쿱스 정한 조슈아 준 호시 원우 우지 디에잇 민규 도겸 승관 버논 디노 미공포 특전 럭드 교환 위버스버전 비기닝 하이츠 7
17,1년만에 파마하러 미용실옴🙂
18,127 정규 4집인가봐🙂
19,근데 희준 지훈은 뭐야 힂똔 힂솸 힂구 다 있는데 왜 희준 지훈만 없서 희준이 공식적으로 자기가 여자면 지훈이랑 사귀겠다고 했는데🙂갑분 큰페스  46
20,33 나도 다른데에있다가 트위터로 온거는 6월 11에서야 왔어🙂   이제라도 같이있음되지 혼자걸으면 외롭쟈나😚 우리같이 걸어가보쟈  나도같이있어서 여기까지왔지 혼자였음 여기까지못왔찌 ㅎㅎ  우리는칭구칭구 같이서함하는사람들은 다 칭구칭구❤️
21,걱정해주신 많은 분들 너무 감사합니다 저 이제 괜찮아요 아직 회복중이지만 저는 다시 열심히 달려보겠습니다 일하러 총총총 🏃🏻‍♀️ 모두들 건강 조심하세요 💪🏻           🙂
22,3180 ㅋㅋㅋ 이재명아부지🙂 윤석열퇴진해
23,5 년 전에 사진광공이였어서 사진학과 반수도 한 적 있었는데 그 때 코스프레랑 접목할 생각을 왜 못했을까 🙂
24,2 얍🙂
25,🙂 재무상담 지구 맛사지 코로나
26,근데 강민아 갑자기 왜 💪💪가 2개야 💪💪💪아니고 김강민 귀엽다 사진🙂 3
27,7676 그만큼 나루님이 예쁘시니까 좋아하고 기다리는 사람들이 많은거 같아요🙂
28,0607 잊모닝 이예요 🙂
29,8484 네🙂
30,123141 이니님 고마워요 🙂
31,존잘존예력🙂❤️‍🔥    방탄소년단진  79
32,동지 ㅋㅋㅋㅋㅋ 굿 이 시간까지 자면 덜 피곤해진다고욧 🙂
33,001 진 짜 너 무 정 말 귀여워요 🙂✨️✨️ 큐야 히히 스티커도 완전 시선 강탈하구요ㅋㅋㅋㅋㅋ 아란님 덕분에 방이 큐에 굿즈로 채워져서 마음이 따땃해집니다🔥🔥
34,저기 제형아 볼하트 한번만🙂 1
35,디엠 말고 카톡으로 인증해주셔도 됩니다🙂 1
36,아니 아까 우영우 보는데 동그라미씨가 속눈썹 그거 진짜 좋아하는 건데 했는데 그 순간 엔나나 쟌재가 스쳐지나감  역시 그렇지 사랑이지 🙂
37,차사에서 대박 똥싸서 욕먹음 🙂 마음의 상처
38,1 담에는 더 많은 피스들이랑 같이 한 계단 올라가쟈 열심히 앞서 달려주는 지웅이가 있어서 저도 따라 달릴 수 있어여 너가 더 화이팅🙂
39,진짜원녀생각남🙂
40,현재 스푼 오픈 카카오톡방에서 8월 25일부터 28일까지 열리는 서울 팝콘 행사 참여 티켓 사전 조사를 진행하고 있습니다  홀더님들을 대상으로 증정 예정이오니 관심 있으시거나 참석하고 싶으신 분들은  292 오셔서 투표 버튼을 눌러주세요 🙂 감사합니다   서울팝콘
41,쫘요 뎀으루 링크 드릴게옹🙂
42,220725 일지아트홀 케플러 팬싸인회 😐🙂  귀여워 🤣🤣  케플러 1 강예서 예서  イェソ 55
43,잘자🙂 8
44,마 😮 고마습니다  🙂 22
45,오늘 서함이의 묘한숫자들 🙂 1
46,덕분에 유용한 짤줍 감쟈합니다🙂🙃🙂🙃❤️💙 16
47,쌤 글씨 너무 이뻐요❤️❤️ 손재주짱❤️ 감사해요🙂
48,지금 개봉날 보러옴🙂 기대된다💛 13
49,100813 감사합니다 사용자님 🙂
50,아직 안 잘거긴 한데 언제 잘지 모르니까 미리 모두 잘 자요🙂🙃🙂🙃
51,나중에 부산 갈 때 참고할래요🙂✏️
52,29 맞아요 구조요청이 많았거든요 우주는 넓으니까요🙂
53,파워렉에서 팔굽혀펴기를 하는 횐님을 본 나🙂 02
54,✨차세대 연기돌 선발대회✨ 현재 순위는⁉ 20220727수 1759 기준  1위  박지훈 🏆 2위   단 1600348표 차이 👀  지금 바로 팬플러스 에서 박지훈 에게 투표하세요 ✊🏻✊🏻 215  투표기간 길다🙂
55,0218  일상호비 귀여워😗 저 사람이   를 🙂🙃🙂   🔥  🔥   🤡   5
56,4335919  4221224 홍대🙂
57,전에도 순위권이었지 🙂👍🏻 최고
58,1010 하하 청진이 때리고 모른 척 한 거 술 마시고 전각 부순 거 내가 아끼는 잔 깨먹은 거 이런 것들은 뭐냐 청명아🙂
59,0913 였는데 로 바뀌었어요🙂
60,33 한산 보려구 이순신장군님🙂
61,오늘의 디노🙂 5
62,아주그냥🥺❤️❣️❤️❣️👑❤️‍🔥❤️‍🔥🙂🥲💘😘
63,608 일단 서류 합격 🙂😉
64,🙂  웃으면 좋은 하루🌸 0343
65,당신이 원한다면요 원해요  이건 또 처음보는 그림이라 느낌표 떴음 찬닞이 삼닞 중에 제일 어리고 때로는 감정제어를 못한다는 느낌을 받을 때도 있었는데 오늘처럼 단단하고 스스로 빛나는 자신만의 춤을 위해 선택하는 찬닞이라니🙃🙂
66,970913 앜ㅋㅋㅋㅋㅋㅋㅋㅋ 저는 인형 원래 잘 안들고 다녀가지고 이거 하나네요 저도자도 달곰이도 사긴했는데 11월 배송이래요 🙂
67,부모님의 관심을 전혀 못 받았어요 인형은 지금은 갖다버렸을겁니다🙂👍
68,1 아아 오픈런 이라니 고민해보고 가야겠네요🙂
69,뱃지리트윗 이벤트 당첨안내📢 발표가 너무 늦었네요🥲 109  505  27999      랜덤1개 발송됩니다 으로 주소부탁드려요🙂
70,삐에로 이렇게 생겼어🙂🙃
71,흐앙 그래도 재밌게 보고 오세요💗🙂🥰
72,🙂  그래도나름재밌었다 왕십리 하남시
73,0 그래   🙂
74,0317 제가 기미를 봐도 될까요🙂
75,초멘이에요🙂 응원봉 없이 가는 사람 여기 추가요🙋🏻‍♀️🙋🏻‍♀️
76,923 아쉽지만 비욘라가 있으니 🙂
77,갑자기 팔로워가 여러명 생겨서 신기하네요 이 글을 읽으실지는 모르지만 이 말을 꼭 하고 싶습니다  여러분 모두 행복하고 좋은 일들이 가득한 매일매일이 되길 바래요 🙂
78,진차 왜 저런애가 붙었누글고 아직 내가 못놔줘❗❗❗❗🙂🙂🙂🙂
79,난 니진맘인 거 같어 찬니진 얘기하면 우리애 우리애 하고 있음 🙂
80,윤기야아아아아아아 오늘 무척 더운데 이쁘게 하고 어디 가 🥹  얼굴 보니까 넘모 좋다 😍😘🙂             040
81,하 둘 다 하는 나는 지옥에 있는걸까 따뜻하다🙂
82,배고픈데 지갑을 안챙기고 나왔네🙂
83,리트윗 부탁드려요 매번 감사드립니다 🙂
84,616 616 0808 😑같이 가요 유니님 티셔츠에 싸인 해달라고  내가 대신 말해줄테니깐🙂
85,ㅎㅎ지금도 충분히 잘 아껴주고 계세요 달달한 하루 보내세요🙂
86,2 토욜날 가시나용 일욜날 가시나요🙂
87,나는 정은지를 애인은 아이유를 좋아하는데 이번에는 내가 아이유 콘서트 같이 가주고 다음엔 우리은지 콘서트 같이 가기로 했다ㅎㅎ 물론 애인은 머글퀸이라 아무것도 몰라서 표는 죄다 내가 구해야한다🙂
88,명탐정 코난  할로윈의 신부 1주차 특전 렌티 렌티큘러 카드 교환 구해요  저 코난 타카기 사토 웨딩 님 안기준 아무로 토오루  후루야 레이  21 가능 디엠이나 프로필 오픈채팅 주세요🙂  코난 명탐정코난 할신 타카사 신형사 오형사 안기준 강준영 후루야 레이 아무로 토오루
89,0219 오래만에 보니 반갑당🙂🙂
90,엔시티 포카 양도해요 반택 준등기 다 가능합니다 디엠주세요🙂 하자예민 영상하자확인해드려요  엔시티드림 위고업 헬로퓨쳐 유니버스 글리치모드 마크 제노 재민 해찬 런쥔 천러 지성 쇼타로 5809
91,광대승천 뿌빰뿌빰🙂🙂
92,2022 하트드림어워즈 님도보고자랑도하고 로운님 생일 광고 봤다  사진이 다 너무 잘생기심 저도 하트드림어워즈 보러가고 싶습니다🙂 888
93,파이어알람이랑 세데드 원래 엄청 좋아했는데 슈스엠 덕분에 더이상 못듣게 됨 감사합니다🙂
94,예쁘자나  🙂 71
95,오늘은 밥 먹을 수 있으까 🙂
96,1 화이팅 🙂
97,여기 바람이 너무 많이 불어서 강아지가 엄청 힘들어했던 게 기억나네요🙂 사진 정말 잘나왔습니다🙂
98,0911 갹 재가 사랑해요 움쫘쫙🥰🥰🥰💕💕💖💕💕💖💕🙂😘😘😘
99,예전에 제가 쓰던 모 사이트 계정이 해킹으로 얻은 계정이라고 공론화 하고 신고 한다던 분이 계셨는데 아직도 소식이 없는거 보면 🙂
100,속여서 죄송합니다 하지만 그 때의 즐거운 마음은  아마도 진심이었을겁니다 엉덩이로 이름 쓰는건 빼고요🙂🙂 369
101,0926 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 원래 1시간 마다 보고 싶은 거 아닌가요🙂
102,💕 맘코디 검단 김제네일  🙂
103,💘  11  파라라이 노래 중 하준이가 불러줬으면 하는 노래  으응     🤔🤔🤔 상콤한 아이도루 하준이도 보고싶어서🙂
104,12 유니님도 어여 자용 🙂
105,1281 교슛님 밤길 조심해여🙂🔪
106,31502975 넹 ㅎㅎ 쌤도 잊데이 보내요🙂
107,오늘은 맨다리야🙂 내일은 비키니 사진 찍어올게 굿밤 각선미 발바닥 여자친구 1
108,0225 렌탈 추천드립니다🙂
109,0511 이제 저는 출근이에요🙂🔥 무영깅 힘내고일하시기❤️‍🔥
110,출동🙂 994
111,근데 30명이다가 2525하니까 굉장히 괜찮게 느껴짐🙂
112,5 🟦 🙂 제 그림자 분이 잘 받겠다라고 전해달라 하십니다 멀리서 으히히힉잘받을개여 ;; 이러는 여성
113,712 무슨 일이 있어도 나는 항상 당신을 위해 거기에있을 것입니다 판타지는 형제이기 때문입니다 🙂🌸
114,가끔 피드에 뜨는 사람들  괜히 프로필 한번씩 눌러보게 된다 맞팔일때의 그 안정감 🙂
115,망하는건 내가 아니라 회사다🙂
116,가족행사가 아니라 더 짜증나요🙂 ㅎㅎ 우리가족은 빻지 않았습니다
117,베놈없어졌다고술이나다시먹고정말바보같아🙂
118,저도 엪씨에서 할 때는 카뱅 카드로 잘 결제 했는데 티마는 왜때문에🙂 전에 3분대에 결제 했을때도 엄청 기다렸던것같은데 이번에는 낮잠 한판 때리고 있어도 될판이에요😂😂 분위기 좀 풀어졌을거라고 위안을 삼아야죠 허허
119,ㅤㅤ ㅤㅤ         🙂🙂🙂🙂🙂🙂 ㅤㅤ ㅤㅤ
120,4021 사실이긴 함 ㅋㅋㅋㅋㅋ 이런저런 이야기도 많이 했고 🙂
121,여러분들 저 진짜 바느질 발전 많이했어요 ㅜ 엄청 노력했아요 사랑의 힘으로 1번째는 🙂 를 만들어주고싶었어요 43
122,0213 네 이미 2주전에 저랑 혼인신고하고 와서 이중신고가 안될텐데 구청에 연락해야겠네요🙂
123,210727 더보이즈   콥이 🙂 4
124,앨범 양이 많아 보관하기 어려워 양도해요🙂 양도 받으실 분 주세요🙃  6    개봉 앨범 전웅 김동현 박우진 이대휘
125,13 나 나오규 재추첨해서 꼼이 나오구 또 재추첨 해서 정표🙂
126,완료되었습니다 🙂
127,ㅍㅌㅈㅇ 뭐 줘지🙂
128,심야아이돌 538회 성규 형아랑 놀자 유나이트🙂 ⠀ 🎧   ①   김성규 ②    ③ 1 2 3  6 에이비식스 73
129,00 아루쌤 이제 역병만 조심하세요 건강하게 다녀오셔야만🙂🙃 잊모닝되시고 오늘도 햅삐 잊데이되세요😉💕
130,1209  푹 쉬시고 쾌차하세요🙂
131,피어싱 하러 갔을 때 뚫는 순간 작게 헉 하고 작게 숨 들이쉬니까 직원이 어머 아프세요 하고 물어봄 🙂 속으로 당연히 아프지 하고 생각했지만 하하 괜찮아요 라고 했다
132,앗 따끈따끈한 프사🙂
133,후후후🙂🙂🙂 6
134,더보이즈 응원봉 하트성기 대여합니다🙂 편택으로 보내드려요 반택 아님 날짜 선택 가능  대여비  하루 15  이틀 20  사흘 25 보증금  15  상태 확인 후에 보증금은 바로 돌려드려요  ㅅㅊㅇ 더비존 더보이즈 콘서트 티켓 플로어 1층 2층 3층 더보이즈 더비존 중콘 막콘 양도
135,0621  좋아 🙂
136,모두의 익명 질문을 모집 중  최근 답변한 질문 ● 언니 뭐해 ● 무지개님 안녕🙂 무지개님 트 ● 모하구 있어요 ● 방귀 독려 트윗 레츠꼬 질문상자 익명질문모집중  76
137,네네🙂
138,58 일하러 가는게 사실 걱정이 많이 되었었는데 마음이 조금 편해졌어요🙂 축하 감사합니다 편안한 밤 되세요롹커님🥰☺️ 886
139,0214 잘 자요🙂
140,방실방실 인정 웃으면서 무대하는거 너무 좋아 나도 보면서 웃게돼🙂🙂🙂
141,맞아요 그래서 바로 지금 자2 자리 잡았어요 🥹🙂🥹
142,01252 율잊쌤 잊모닝이에요🙂 오늘도 행복한 하루 보내세요😆
143,감사함다🙂
144,그윽🙂 3
145,꼰이가 비즈팔찌 줬어요🙂😘
146,🆓 스튜디오협찬 데리야끼핫도그 4대1까지  🙂
147,나는 찔러줄 보조개가 없지만 짜낼 수 있는 부드러운 뺨을 가지고 있다 👉🙂  블랙핑크 지수   634
148,믐뭔봄 첫 중 막콘 대여 해드립니다🙂   ✳ 현장 거래 ✳ 하루 대여비 15 ✳ 중콘 막콘 마감 ❌ 첫콘 가능 ⭕ ✳ 보증금 20 ✳ 새건전지 ⭕  믐뭔봄 믐뭔봉 엔시티드림 드림콘서트 드콘 326
149,06563 걍 야짤이 일상같아서 잘 어울려요 걱정마요🙂👍
150,스트레이키즈 리노 10 인형 뽀리 양도합니다  택은 제거햇습니다 안에 들어있던 구성품도 드려요 원가와 비슷한 선에서 양도합니다🙂 배송은 반택만 받습니다 편하게 디엠주세요  스키즈 리노  방찬 창빈 현진 한 승민 필릭스 아이엔 10인형 뽀리 스키주 리빗 9
151,저 써클에 분풀이하는데 감당 가능하시겠나요🙂🦀
152,네🙂
153,희모닝🙂 560
154,1209 푹 쉬시고 쾌차하세요🙂
155,하ㅠㅠㅠ 베란다에 갇혀있어도 🙂 얼굴로 카마니 기다리는 밀스 진짜 너무 귀여워ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 58
156,콜렉트북 양도합니다  코랄트리 13  아이마켓 25 투명프레임 포함 산리오 코기뮹 04  전부 1단이고 속지 하자는 없으나 겉은 약간의 사용감 있을 수 있습니다 편하게 문의 주세요🙂 538
157,귀엽다 그들의 육아 다사다난하겠군🙂
158,0825 자살을 거꾸로 읽으면 살자 우리 모두 살자요🙂
159,뽀삐는 05인분 먹어 🙂
160,준호 나도 좋아 🙂
161,나일천 찍었던게 언제인데 ㅎㅎ 진짜 사이 좋긴 좋구나 🙂🙂 인스타 대충 보니 둘이 같이 뭔가 연극같은 것도 했었던건가 2
162,하루에하나씩이모티콘챌린지 카일린  🙂 무테 재밌네
163,ㅎㅎ 언니 잘자🙂🙂
164,🐱 안대쓰자 우리 아리들 🙂   ㄴ 아리둥절 5
165,ㅅㅂ글고 당연히 공용파일보다 개인파일 작업이 편하지 그걸 말이라고 물어보냐고요 전 지금 2차 담당이지만 개인파일로 14차 혼자 다 할때가 더 편했단말입니다 들어온지 얼마 안돼서 팀 강제로 옮겨지자마자 남들 하나만 담당하는 14차 혼자 처리했으니 궁금하긴 했겠지🙂 해외업무였으면저주했음
166,너 잘하고 있어 그냥 이렇게 가면 돼 🙂
167,22 ㅋㅋㅋ 저런거 한테는 욕도 아까버여😒 언니 모하세요 스페 놀러와요🙂
168,세정이는 예쁜것만 봐♡ 네가 얼마나 진심 이였는지 다 알아🙂 그러니 신경쓰지 말기
169,📦 2차 출고 완료 안내  오늘27일 2차 출고 대상분 전량 출고 완료 되었습니다 송장번호는 윗치폼을 통해 확인 가능하시며 문의 사항은 디엠 주세요🙂  ⚠️ 일부 수량의 송장번호와 택배사가 변경되었습니다 윗치폼에서 확인 ⚠️ 인용된 트윗 타래의 배송 관련 공지를 확인해 주세요 98
170,그 이후로 필이 음 잘 듣는다는 핑계로 멸을 매번 불러서 피아노 조율하는 거 보고 싶네요사실은 피아노 조율 한 번만으로 성향을 간파하고 말까지 꺼낸 멸에게 호기심이 들어서 매번 부르는 거라고 칩시다🙂
171,더드림쇼 중콘 양도합니다 자리는 101구역 열이고 티켓포함 17에 양도해요 정확히 사실 분만 디엠 주세요🙂 엔시티드림 더드림쇼 첫콘 중콘 막콘 교환 양도 첫중 현장 직거래 양도 가능 디엠주세욥 81
172,본방시청4🐻‍❄️🐨🐻🙂⛹️‍♂️🏀📺 허섬세월허삼부자섬집일기 허섬세월 오늘본방 허삼부자예능감폭발   허웅 허훈 지난주방송분중 곰도리🐻랑 チャイロイコグマちゃん  0
173,쟈니스 애들 영상 중 최애영상 🙂 4
174,오트유 너무 맛있어 🙂
