,tweet
0,학생이니까 당연히 엄마가 내줄 수 있다고 생각함 근데 일단 나는 콘서트고 뭐고 내 용돈 모아 다녔어서 부럽긴 하다 물론 내 용돈도 결국은 엄마 돈이지만 😅
1,파는 건 안돼요😅팬미 하면 앞에서 다시 나눔할 생각을 하고 있기는 합니다
2,인용 보고 생각나서 ㅋㅋ 희상이 애기라 놀랬어 이러시길래 얼마나 잘하는지 보자고 했는데 놀랍도록 차분하고 덤덤한 모습에 오히려 내가 민망해졌음 😅 0 4
3,플랭크도 역시 오래 못 버팀 오른쪽으로 기울고 후방경사 괄약근에 힘주는 걸 잘 못 지키겠더라 점점 허리에 무리가 가는 자세로 내려가다가 무너짐 그래서 장요근이랑 외복사근을 풀었는데 칼로 찌르는 것 같았다 힘 빼려고 해도 아파서 자꾸 힘이 들어감 방금 보니 멍 생겼어😅
4,꺄아 그래도 좋아 필름은 처음인데 생각보다 많이 작네😅 43
5,😅 수원속눈썹 오롯이유소년운동센터 아기만두  🕰
6,투머치토크 죄송합니다😅 54
7,16937854 옛날에는 많이 웃었는데 요즘엔 별로😅
8,쫑이가 그린 아기밤비 그림 보고싶어😅 아기 밤비 별명은 맘에 들었어
9,떨어트리면 떨어트리기 무섭게 다시 붙고 다시 붙고 ㅎㅎ 평생 그냥 붙어있으면 좋겠어요 😅
10,06137  저는 그날 쉬어서 라이브로 볼거에요😅 다시 보기 주겠죠  못보는 아미가 얼마나 많은데ㅠㅠㅠ
11,6863 흐흐 제대로 말아먹고 나오는중😅😅
12,유메노의 😅😩😏 모먼트가 좋다
13,벌써 가을이 오고 있는것 같아😅
14,부담😅
15,아맞다조승연바보계정정주행한다는게😅😅😅
16,내 코난 최애 마츠다 신이치 하쿠바 저죄송한데 제 최애들이 단종된것갗아요😅
17,001 뭔지모르게 야하다😅🤭상상중좋은데 빼야할 그 때를😁😁
18,요즘은 학교에서 일기 검사 안하나요 우리 땐90년대 다 썼는데 안써오면 혼나고 😅 496
19,새 트친분들 저 원래 이렇게 욕 안 쓰니까 편하게 다가와주세요 😅 저 진짜 얌전하고 순하니까
20,확실히 턱걸이 시작전보다 등근육은 좋아졌다 근데 다른 운동을 안하니까 배랑 옆구리 살은 절대 안빠지네😅😅😅 당연하게도;;;;
21,06130709 마자요나만 모르고 있는 느낌😅
22,것 이외에도 억양이나 말투나 발음으로도 구분되는 편이라서 굳이 그렇게 말하지 않는 지역도 있을 거라고 생각이 드네요 🥲 개인적으로는 위와 같은 노;의 말투를 육성으로 사용했을 때에 의미가 통하지 않아서 곤란했던 적은 한번도 없었던지라 😅😅
23,11 오히려 좋아  일까요  😅
24,950 민원 확인 바랍니다😅
25,나도 모르게 이렇게 예쁜 사진도 찍어주고💜 저 은근 관종인가요🤷🏻‍♀️ 다른 사람 시선에서 본 제 뒷모습이 맘에 들어 올려봅니다아아🥹😅         42
26,나 라이너가 너무 좋은데 온라이너 주머니에 손 넣고 등장하는거 볼때마다 날라리 공단바지 왕자님 생각나서 혼자 관크 ㅋㅋㅋ 라이너 진짜 멋진데 이게 뉘양스가 비슷한 느낌이라 온프란 오퍼시티 최소 80 🤣😅 도현칼이 수줍어 해서 좀 귀엽고 누우가 옆머리를 그렇게 만지라 했죠
27,알겟음😅😅
28,113 오호 저는 귀찮아서 밀린 웹툰을 더 미루고있어요😅
29,누뉴 먹을때 자꾸 앞니로 많이 씹는거 같네 턱관절도 안좋아지고 씹는힘도 약해 진데 노파심에😬😅😅😅
30,하루해도 1667원 획득 😎 일어나기만 하면 누구나 5000원 받을 수 있는 작심3일 챌린지에 참여해보세요   이거 가입한 날 기준 다음날부터 스타트엿네 헤헷😅 다들 3일만 12시 전에 일어나서 5000원 받아보자고
31,9377 고로 오늘 함들다😅😅
