,tweet
0,용병 교환 용교 구합니다◡̈   저   에버 애프터 729금 내일 2시  이선용 참전  볘어통 비뎌슈통 앨리통 시뎨통 테레통 트웨스통먀막  가볍게 교환하실분👋🏻본계로 연락부탁드립니다😊
1,06131013 0613   감사합니다 🥰 이렇게한국어로 소통할 수 있어서    너무 기쁩니다～😊 아포방포～💜
2,이번주도 코스프레 다음주도 코서퍼레 하는 일상 ㅎㅎ 앙슷하만 주구장창 허기😊😊
3,종현아 이거봐죠😊 종현이솜뭉치도 감자봉 들고 팬미 갔었다아💙💙  김종현 2
4,365 대통령님😍 저 아직 추천해주신 책도 못읽었는데요 이번에는 이렇게 두꺼운 책을☺ 열심히 읽어보겠습니다 올려주시는 소식과 글들 많이 반갑고 기쁩니다 덥더라도 식사 잘챙기시고요 사랑합니다😊
5,220121 잘 사용해주심 전 너무 좋아요😊😊
6,편안한 밤 되세요😊😊
7,타가수 분이지만 노래가 진짜 희망차고 좋아서용 추천🫶🏻 다들 행복한 하루 보내시길😊
8,모두의 익명 질문을 모집 중  최근 답변한 질문 ● 헐랭 질 수 없다나도 ● 저녁 추천해주세요 ● 나는 레마님이 조아요😊 ● 애기네 마왕  질문상자 익명질문모집중  919
9,0505 네 감사해요😊 비록 즈질 폰카지만 열심히 담아볼게요
10,넘우 외설적이라고 아무한테도 안보여주고 저랑 냑자님만 보려고했는데 또 이쁜건 자랑하라고 하긴했는데 또 너무 나는 개변태가아닌가 싶은 그런마음도있고 볼때마다 흐아앙 너무이쁜데   라는마음과 자랑하고 싶은 마음의 교차점이 겹쳐져서 올리는 스샷  😊🥰
11,이제 집에 가는중이에요 😊즐거우셨나봐요
12,행복하고 편안한밤 되셔요💙😊
13,일콘 준비 숙제 중 🥰  휴가 참 알차게 쓰는구만 🤣 주너도 팬들도 모두 건강하게 곧 만나기를 😊 98
14,물론이조 히히😊😊😊 넘 깜찍한 컴션 추천해주셔서 감사해요😘😘😘💕💕💕
