,tweet
0,저 핸드폰 고장나서 계정도 다 잃어버리고 🐶고생하다 왔어요😂 심지어 이 계정은 아이디도 기억 안 나서 유슈 유쓰 서치로 찾았다는🤣🤣🤣🤣
1,사망한김에 나사 하나하나 풀러 무사히 구출했습니다 😂
2,출근은 잘 했는데 아침부터 죄송합니다 할 일 있어서 지금 떠함이 보며 마음을 다스리는중😂  그래도 금요일이니까 즐겁다ㅋㅋㅋㅋ
3,181026  앗 이건 좀 들어본거같아요😂 감사합니다
4,12121208 제발 팔아주세요😂😂😂😂😂😂
5,라이어와춤을스테이씨  가장 마음에 들었던 부분은 시은이가 힌트를 줘서 멤버들이 어리둥절할 때였어요 😂💗 스테이씨 화이팅 💖 42
6,57  😂🤣😂굿모닝이 타래에 계신분들 오늘 불금 입니다요😆💙
7,247 직접 디렉은아닌데 당시 아트웍 전체 담당 시절로 알구이쓰연 제기억에  그냥 레귤러가 그리운거같기도😂😂
8,구니까 그래서 그랬던건지😂 뭐가 되었든 와주면 좋겠댜🥰
9,꺄악 빵울이 친구 만들었구나 깜찍한 토마토 아저씨와 재미있게 보내ㅋㅋ 😍💖🌻🍀😂🍅🍅🍅🍅
10,이 바보컨녈의 맛은 진심 몇번을 먹어두 맛잇지않나요진심 질리지않는맛이애 천재후죠님이 좋아해주셔서 더맛나네요😂😂조만간 또 잇겟슴다🥰 1499
11,428 ㅇㅅㅇ ㅠㅠㅠ나눈 주말공을 가기가 힘든 회사가 충무쪽이야😂
12,저도 연수받고싶은데 주변에 가르쳐줄 사람이 없네요 😂 일본은 운전하기는 편한데 도쿄같은경우는 길 난이도가 헬이라고 하더라구요 ㅋㅋㅋㅋㅋㅋㅋㅋ
13,그 다음에 내리는 것보단😂
14,아 그 한번 새벽3시에 잔 것 때문에 망한 것 같다 이제 늙어서 하루만 잠 잘 못자도 회복이 안되는구랴 😂
15,괜찮아 원래 방학엔 밤낮 바꿔 사는거야😂
16,둘 정도 구별은 가능한 듯 한데 그래도 각자 얼굴에서 온갖 유명인들의 얼굴이 모자이크처럼 보여요 요즘 여자들이 좋아하는 상이 뭔지 너무나도 잘 아는 미니진 민희진 걸그룹에서 21
17,애들 방학시작8월 중순까지 활동이 원활하지 못할 예정 입니다😂
18,착장이 비슷하기도 해서 그럴 수 있긴 하지만 슬프긴 슬프네요😂 널리 알리긴 알렸으나 모르는 사람들은 있으니까요
19,0107 저도 출근길 힘 내고자😂  표정과 말투가 너무 중독적이에요🥰
20,0 😂 디엠으로 갈게요
