,tweet
0,332 ㅋㅋㅋㅋ 덕분에 재밌었어요👍👍
1,오 👍
2,좋아요👍 우선 샘플부터 봅시다😘
3,빵님건강기원 🍞👍
4,오늘의 갈틱폰 지인한테 그림 뜯어왔어👍💕 9591
5,기타도치십니까👍 몇곡은 지나가면서 자주 들어본 노래들이더라고요 좋지않은 이유로 좋은 음악인 알아갑니다🤣
6,팬플러스 하고 자기👍
7,우와 이건 진짜 생각도 못했던 건데 너무 괜찮은 아이디어네요🥰👍👍👍 안 그래도 받침 없는 아크릴들 세우고 싶을 때 어떻게 할까 고민했는데 이럼 정말 딱이겠어요 다음에 저도 한 번 해볼게요😉 자주 보던 아크릴인데도 배경이 있으니 렌고쿠도 무이치로도 훨씬 예뻐요😆💕💕💕
8,슴콘 가고 싶다 최애 몰아보기 ㅆㄱㄴ  근데 안 갈 거예요 👍
9,07481779 오늘 카드깡 성과 잘 나온 것 같아서 기분이 좋네용🥰👍👍
10,이번에 출시된 2 프로 역대급 사전예약 행사중이네요 👍 41 94
11,ㅋㅋㅋㅋㅋ 아이구 잘한다😏👊👍✨️
12,영우 졸귀탱😍😍😍 의자도빼주고 신녀성이냄👍👍👍
13,🦉 조건만남 경주오피 나주콜걸  조건만남  👍
14,005 레이디 당신은 정말 최고예요😭👍👍👍👍
15,오키 가보자고👍👍❤️‍🔥 3
16,가성비갑 애플워치  지금 쿠팡에서 할인 행사하네요 👍   99
17,4 오 처음보는 반찬👍👍 완전 맛나보인다잉💜💜
18,127 ㅎㅎㅎ슥찌가 더 멋진 일 하는뎅 👍👍👍👍👍
19,흔들리는 버스 안에서 네 시어버터 향이 느껴진거야 83 연수연사   이 포타 맛집이다 🥺👍 아침부터 정독 완
20,14 아앀ㅋㅋㅋ 닉네임 미쳤냐곸ㅋㅋㅋ 한풀었네요 츄카츄카 풀돌 못하면 빌려쓰면 해결이지👍 키타산은 좋은 스킬도 많이 가지고있으니까여 굿굿
21,3 공감합니다  백배👍👍👍👍👍🙏
22,보라가 일론머스크급이어도 다른애들또한마찬가지로 고소득층자녀들이니까 대화수준이며 지적수준 등등이맞는거다잉👍
23,오 모브캐릭이지만 모브캐릭이 아닐거같은 느낌의 제목ㅋㅋㅋ 하지만 또 그런 맛에 보는거겠죠👍👍
24,선생님 캐해석 완벽하신것같아요😎👍
25,1108 헉 놀러가셨나요 애들 꼬까옷입은거 너무 귀엽네요 🥹👍💞
