,tweet
0,하진짜킹받아서험한말하고싶어요🤦🏻‍♀️ 근데 째큐버스 앞에서 그러는 거 쬑금보고싶을지두🙄
1,0113 생각보다 토리 그리기 어렵네요 😥🙄 63
2,재찬이 운동 열심히 할라구 맘 먹었는데 왜들 자꾸 🙄
3,1123 아무도 안 믿음🙄
4,아니 ㅆㅂ 나 존나빡쳐서 헤어짐이고뭐고 얼굴 보기도싫엇어 하🙄🙄
5,000323 나더 언니생각하는데🙄🙃
6,🍐 책거리 역마살 천마산맛집  🙄
7,단추 네 날씨도 더운데 열일하셨네요 🙄 5
8,아니 병원에서 알러지 검사 결과 용지만 받아왔는디 돈 받음 원래 받는거야🙄
9,🙄 오하우스시즌5 캔디캔디 돌아오지못한아이들  🔵
10,솜알못에게 꿀팁이네요 ㅠㅠㅠㅜ 힝구 고맙습니다 마리님🥺 얘들아 얼른 옷 사줄게🙄
11,선발투수전🙄🙄🙄 옥정 제이드웰
12,11  진짜 회사에서는 놀아도 시간이 안가요🙄🙄
13,코오 라니 누굴 어린애처럼 🙄  안 돼 다들 제때 자나 살펴보고 자야하니까
14,팔만 보여 🙄 81
15,1 저를 왜 기다리시죠🙄 ㅋㅋㅋ 근데 공식로고라서 쓰기도 그렇고 굿즈 여러 가지 나올 거라고 기대중임니다 😆
16,1118 맥 경험은 해봤는데 겉핥기라 궁금쓰🙄
17,ó  đâ à ế ủ ủ  á🙄    É  블랙핑크 제니 지수 리사 로제   블랙핑크
18,0808 616 616 웅깅이 언니가 유죄언니 막 대하나바🤭ㅋㅋㅋ웅깅이 언니 그런 성격이여쒀여🙄
19,사약을 좋아하다뇨🙄먼산
20,🤭 나는 지금 🖊  서치 다른 말로는 딴짓이라고 하지🙄 이번주는 솔직히 말해서 일이 아예 없거든 프리랜서로 사는건 힘든일이야 정말🤷‍♀️
21,내가 일머리없고 빠릿하지 않은데 알바도 6개월이상 이력뿐일까🙄
22,왜 실수안했는데  선배 말해보세요 🙄
23,편견 없는 울 얘 랑 떠준이형  예쁘다는 표현 원래 하시는건뎅🙄   예고만 나가고 방송에 안나가서 모르시는듯    최우식 チェウシク     フレンドケーション         パクソジュン
24,아니 아 그거 중간에 총 어쩌구 하면서 하겐이 신나하는거 그거 친구없지 하능거 나만 당황스러워ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 왜ㅋㅋㅋ 귀여운건 맞는데 그니까 그게 왜ㅋㅋㅋㅋㅋㅋ 나 적응 못해가지고 🙄🙄🙄🙄
25,저보단 확실히 많이 어리시고🙄🤣 ㅎㅎㅎ 20대 중후반이욤♡
26,0 라쉬짱 끝나면 긍정적으로 고려해볼게요🙄
27,과찬입니다😅  석봉이 되려고 열심히🙄 틈틈이 쓰고 있어요
28,나도 솔트에서 빵사와서 관극한거 들키던 날들이 있지🙄 그래서 요샌 빵 안사감  바보같은 언니 조용히 있었음 빵을 얻어먹을 수 있었을텐데
29,괜찮아 조금 과보호같긴 했는데🙄 그래도 난 웃기고 좋았어🤭
30,♀ 서울근교카페추천 플라이메리 요넥스는강남스포츠  🙄
31,아니크림유니콘 확률 높은 걸로 하는데 유니콘 빼고 에픽이란 에픽 다 나옴🙄 나도 유니콘 줘ㅓ 2
32,22 진짜 꼭이요 라부니이임 😭🙄 다음 앨범 내자마자 솔콘 열어주신다는 우리 왕자와의 약속  철썩같이 믿고 잇숩니다 후후  같이 비행기 타고 여러 나라에서 솔콘 볼 생각에 벌써부터 설레발  522 치고 잇읍니다
33,역시 투이타 따라 먹는거 사면 안되나바 또 실패 🙄
34,8월의 운세 ❤️님의 8월 운세입니다 ◇ 금전운 막대한 이득을 봅니다 ◇ 연애운 내가 이상형이라는 사람을 만납니다 ◇ 진로운 위기를 넘깁니다 ◇ 건강운 피곤을 느낍니다 ◆ 가장 좋은 40    개이득인가🙄🙄🙄
35,110 ｡´ω･ん？ 안심되는 투고였는데🙄 사과할 필요는 없어😂
36,309 나보다 털아 너가 더 위험해 나는 이러고 산지 오래돼쒀🙄 넌 예쁘고 소중하니 건강해야한다 😭😭 나는 백수라서 마음먹으면 낮에도 잘 수 이쒀 ㅋㅋ
37,점심 샌드위치 먹었더니 배고프다🙄컵라면 하나 먹고싶네
38,먼 2년전 애를 축하해주고 있냐고 ㅋ ㅋ 왜저래 🙄
39,이런 애플 얭애취들 풀버전 꽉지 구글에서 결제하면 $499인데 애플 통해서 결제하면 $699 라니요🙄🔫
40,커미션 받을까 🙄
41,ㅤ     🙄  ㅤ
42,튼튼해 보이는데 마음은 안 보이니까 연약할 수 있겠네 🙄
43,오늘 신나서 단골 도넛가게에 왔는디요  홍시연시최애사장님이 없음🙄 6
44,자꾸 짱테이시 하셔서 짱만 들어가면 나인줄 아는 나🙄
45,21000 좀 멋있나 🙄
46,21   어 그거슨 어 좀 어 생각을 어 해봐야 어 🤔🙄
47,실크이너 대신 누나가 안아줄까 그 갯섬팍에 포옥 안기고나서 은팔찌 찰께🙄      방탄소년단진
48,너무 신기해 ㅋㅋㅋㅋㅋ 약간 내가 친한 친구 둘이 나 빼고 만난 느낌🙄 물론 둘은 나랑 안 친하지만
49,🍇 갔는데 휴가여행 아라리오뮤지엄  🙄
50,나보다 14살 많은 사람한테 반할줄은 몰랐네 어쩌다 내 인생에 준며들어버렸다 🙄  짝사랑 너무 설레 아저씨 사랑해요
51,어떤 분야의 찐 전문가일수록 그 분야에 대해 미숙한 사람에게 이걸 왜 못해라고 하지 않는다고 생각함 사람마다 능력치도 다르고 특정 분야에 대한 숙련도에도 차이가 있을 수 있다는 간단한 사실조차 인지를 못하는 건 믿을 만한 전문가라고 보긴 좀 그렇지 🙄
52,친구가 내가 잡는 마블 캐들은 다 죽었지 않냐고 한다 이번에도 그러는 거 아니냐 하는데솔직히 불안해 죽겠다 탐라에서 계속 카더라가 돌아서 애써 무시하고 있는 중 🙄
53,마트랑 다이소 가려고 나왔는데 버즈 케이스 안 가져오고 버즈에서 배터리 없다는 소리 남🙄
54,989 어휴 딘짜 시끄럽네 한사람도 아니고 두사람이 참나🤤 잘 만났네 어쩜 저렇게 맛있는 컾흘이🙄🙄
55,소주를 마셨으면 해장도 해야지🙄
56,오천원만 잇음 누스헤 살 수 있는데 신뢰컴숑 맡겨보실분 최선을 다합니다 🙄
57,1201 저두 저녁에 수학학원 가야하네요 🙄
58,소설에서 고귀한 혈통 어쩌고 할때마다🙄 작가님 당신은 21세기 사람입니다
59,5489 아무말도 안 했는데 뭐가 들리신다는 건지 저는 잘 모르겠네용🙄
60,같은 용어는 왜 존재하는거냐  도 싫은데🙄 이럴거면 그냥 좆셔틀용 모브1을 써라 양덕들아
61,27€      너무 비싸 너무   🙄
62,딸ㄱㅣ향🍓🍓🍓 날것 같ㅇㅏ요옹킁킁 🙄💞
63,친해지고시푼트친잇는데🙄 ㅈㅇ 딱 내맘
64,0651  333 헤헿 아냐 사실은 서함이가 말 예쁘게 하니까 나도 예쁜말 쓰려고 노력중🙄 긍정적인 변화 어쩌구 암튼😇 에세칭😘우리 행복하게 덕질하자🥳🥳
65,화귀코스하려면 옷을 만드는 수 밖에 없나🙄
66,0526 ㅋㅋ그래도 구경은 가야겠따🙄
67,팬디 그거 수위 암만 해봐도  아니에요🙄🙄🙄 만 야한거 안 나왔다 뿐이지 묘사는
68,아니학생ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 솜뭉치 앞발로 찍은거 치곤 잘 찍은거 같기도 🙄 18
69,6 전 요즘 몬가 해외헤드만 잔뜩 선주문 해놨는데 언제올라나🙄 한체쯤은 나도 갖고십다 브롱메이구업
70,4881 입으로만 사상 챙기는 껨이라 🙄💧
71,역시 또깅이의 입맛이란 매운탕 과 칼국수는 빠지지 않는 구만🙄
72,ㅜㅜ 트훔 너무 심하길래 차단했더니 후다닥 달려와서 맞차단하고🙄 하루종일 이런식으로 도움안되는 트윗 재생산하느라 바쁘시네요 화이팅하세요
73,3 눈물 겨우 참고 코만 훌쩍훌쩍 0 김나을은 참았는데 꾸모는 울보래요 🙄
74,ㅤ 🙄 ㅤ
75,5 아니 찐여옥이 미칭뇽님아 아니 그럼 새로 지은것도 아니고 500억이니 쳐 들어간 굥각카 공관은 머냐고금으로 쳐 바르심 그것도 좀 얘기 해줘야 머가 맞지 🙄
76,061900 으휴 저분 참 할짓거리 드럽게 없나봐요 지들이 뭔데 남 갠정보에 집착하는건지🙄🙄
77,그 때쯤이면 동결이 거의 다 빠져 있긴 한데 그래도 못잃어요🙄 나무 병원비 영수증 모으시면 핏펫몰에 병원 리뷰 쓰면 영수증 한 장당 포인트 만원 줘요 한 달에 최대 2번 쓸 수 있어서 달마다 2만원씩 꼭꼭 받는답니다 종류는 많이 없지만 그래도 나름 쏠쏠해요
78,프리 보고와서 씻고 오늘도 츠미게 청산 시작 🙄
