,tweet
0,22 앞으로도 잘 부탁해요😉😉
1,창문을 열고 감사인사를 하는데 그 분이 나를 보더니 내 목소리를 듣더니 ; 어 지난번 그 분이네; 이러는거야 😂🤣 요전에도 나 도와준 적 있대 ; 매번 감사합니다; 그랬다 🥹☺️😉😌 따수운 동네 주민분
2,0329 인스타그램 220804  어제 팬카페에서 받으신 꽃으로 보이네요😉  🔗7  원진아
3,0 나도 못 감😉🚬
4,프박 코드 있습니다 원하시면 디엠 쥬세용😉
5,메트 부탁드려용🤍😉 42
6,10000 아나 ㅋㅋㅋㅋ  좋아요 10시 방송 화이팅 😉👍
7,그래도 잘 드시기 혼자 살빼기 없기😉
8,3일차 물 15리터 클리어 탄산도 안 마셨다 계속 이러면 건강해지는건 식은 죽 먹기☺️😉
9,첫인상 기억 안나 현인상은 손재주가 정말 좋다😉😉👍 7
10,09 너가 기엽다고 하자구😉 26
11,초롱초롱 석지니 눈동자보면서 오늘도 럭키한 썸씽을 기대해 보세용😉
12,앗 죄송해요 근데 음 디엠보내긴했는데 뭐 생각나실때 연락주세요😉
13,0805 ㅋㅋ 빵웅님 2배속과 12 배속을 붙여놓으니 더 귀여운 웅댕이가 됐어요 ㅎ 😊😉
14,502 오오 대만분이셨군요 반가워요☺️😉 언어능력자이시네요👍 저 영원한1위2위의역습 대만드라마 넘 좋아했어요ㅋㅋㅋㅋ 에효 탓짱의 해외팬 모집을 해달라고 편지라도 써야할까봐요ㅠㅠ🥺
15,18170 우리으 일그러진 비비안😉👍
16,🌻 삼안동페이만남 연동면아줌마 부여페이만남 고흥페이만남  😉
17,03121311 그렇담 다행다행😉😉
18,220730 글림의 첫 번째 콘서트 ;; 밤 윤승우 배우님  😉✌️✨ 8
19,작년부터 계속  라고 하면서 어디선가 늘 재고가 나타나는 내 맘대로 선정 작년 최고의 와인 이젠 그냥 샌프란시스코의 마지막 선물이라고 생각하기로 함😉 1
20,1 꺆 당신의 연락이라묜 언제둔 맞춰드려유😉❤️
21,112 만나자 친구랑 그 주변을 배회하고 있을😉
22,12 제가 멘요 해드릴게용 😉😉
23,☘ 과천동출장업소 보은출장마사지 휴가는 선팔은곧맞팔  😉
24,멋진 커미션 홍보합니다 😉
25,순님 특히 하이퍼리얼리즘으로 그리기위해 노력했어요 호호 😉
26,빵동이친구들아 안녕 국진이빵가 맨날 런쥔이 귀여워 런쥔오빠 멋있어 만해도 이해해줘   다 런쥔이가 멋있고 귀여운 탓이니까 😉  불이행할시 총살합니다
27,주문하신 불고기 먹밥이 나왔슴다😉
28,3311 응원 감사합니다 열심히 해봐야지요 20판으로 안되면 200판 그걸로 안 되면 500판😉
29,나 다시 에스크 열었어 질문 주셔도 괜찮습니다😉 리퀘도 넣어주신다면 언젠간
30,ㅋㅋㅋ이거 🐈고양이한테🐇뽀짝 귀찮게 하는거보니까 😃코이님 🐰🐥써주신게 생각나는 거에욧 😁😁 🐰꾸꾸 카페서 🥃커피랑🍰조각케이크 먹고 있을🐥 보러 가야겠어여😉😄💗 3 48
31,2 이 색깔이 괜찮아 잘 생기면 다 괜찮아 😉
32,97 우리 너무 잘맞아😉 우리 적규가 더 귀엽구 사랑스러워🥰
33,포카 그림 전체샷💖🌹😉 693 0
34,0 저두 방송으루 봤었는데 진짜 좋았겠드라구요 😉 더군다나 전에 솔페 갔다왔어서 생각두나구 즐거운 시간 보냈었길 바라요 🍀
35,앟ㅎㅎㅎㅎㅎ 그렇군요 다행이네요 앞으로 같겜 많이 하면서 친해져요 😉
36,그쵸 아이참 역시 해음님💚😉
37,그러니까 결론은 잘 부탁드립니다 저희 친하게 지내요😉 7
38,이제 조금 맞춰주는 것 같아 혹시 몰라 교환이 필요없을수도😉
39,54 헐좋아요 사이트 차피 구글로 들어가서 번역기 하거나 영어 설정하면 웬만함 읽히니까요    오사님성공기원 😉❤️❤️❤️
40,0615 헉 좋아요 저는 언제나 열려있습니당😉
41,이상형은 이상형이긴한데 어느정도꾸밀줄알고 나같이 극 집순이면서 오덕기질잇으면서 자상하면서 대화잘통하구  소듕이가 보통사이즈이상의 남자가  내이상형 😉 인데 없다 없어  다들 장가갔나봐   트위터는 너무 쥬지들의 노예야 가끔 쪽지 보면 현타  섹트 펨돔 멜섭
42,이렇게 쓰고 나중에 보면 쫌 재밋더라고 글고 과거의 내 취향도 눈에 보여서 쪼음😉
43,20090406 😉 당연히 감당할 수 있죠 👉💕
44,123 소고기사줄거지😀😄😁😆😅🤣😂🙂😉😊😍
45,27 ㅋㅋㅋㅋ주말에 다시 단맛으로 뵈어용 😉😉
46,200930 저는 허님 시카고 호비 보러가신거 아니깐 친삭 안했즁😉💜
47,951004 우아앗 디귿님 저두 잘부😉
48,갸악 사토루도 데려와야겠어요😉💙
49,다들 점심은 드셨어요 😉🤍
50,트친한정 추첨   사소한 알티이벵 트친한정으로 열어봐요 알티만 해주시면 됩니다 배송비는 제가 냅니다😉  추첨은 8월 12일 오후 10시에 합니다  많관부❤️ 3
51,그리미 솸모닝😉 카페 가입만으로 이렇게 설레는데 내년 12월엔 심장 터지겠다아ㅋㅋㅋㅋ
52,여러분들이 손풀기 칼바람을 도와줬기 때문이 아닐까요 😉🫶 내일봐요
53,0627 안녕하세요 괜찮으시다면 저랑 트친도 하고 친해져요😉💙💙
54,정말 보들보들하답니다😉 다만 솜이 꽉찬아이라수납은 힘들답니다🤗ㅎㅎㅎㅎㅎ
55,라이브로 키스하는 날이 얼른 오기를••오늘 공주님 끼부리던데ㅠㅠ씨피 모닝콜때 한번ㅎ기대해봐도 좋을것같아요😉💞 451
56,ㄲㅗ ㅂㅜㄱ ㅊㅣㅂ 이에요 쌤초코츄러스맛😉
57,앗 오케오케 키면 바로 달려갈게 😉😉
58,5258 네ᐟ 잘부탁드려요❤️😉
59,반갑습니다 잘부탁드려용😉😉
60,혠트친들  하나님이 그려주신 강하띠 혠제인🐶💖 구경하세요😉 넘 사랑스럽고 예뽀요다들 신청하시길 🫶🏻 0
61,45 최고의 센세👍 서코 때도 정말 감사하고 즐거웠어요 팝콘 때도 미리 잘 부탁드립니다😉
62,마음한트친에게말걸기   저 말 잘 못걸긴 하지만해볼게요😉
63,완국이한테 고소당해도 할말 없어😉
