,tweet
0,후엥 저도 일욜에 갈려고 햇는데 어디 갔다 가느라 쫌 늦게 갈 것 가타요ㅠㅠㅠㅠ 정하니랑 슈아 꼬옥 데려오기에오🥺
1,2010 세상에8월에 무슨 행사가 있나여🥺
2,10 벼닝님 ㅠ ㅠ 쫘요 낼 어케든 시간내서 벼닝님과 협라하러 오겟습니다🥺💗 벼닝님은 언제 주무시나욧
3,우리 관종이한테 오구오구 우쭈쭈가 부족한가봐요 🥺 29
4,짧은 시간에도 정말 상냥하고 좋으신 분이라는 걸 느낄 수 있었던 멋진 분🥺💗 모두 좋은 분들만 찾아가셨으면 좋겠네요ㅎㅎ 63
5,꺄 탕님의 방문은 언제나 환영인걸요 ㅇㅇ 많이 많이 와주셔요 헤헤헷 뽀다담 해드리기 🥺💗💗
6,헉 나두 이번에 가챠 있으면 몇십번 깔꺼같은데😳 나두 세나나 레오 나오면 삐삐칠께♥♥♥ 머 마오 링어벨은 뭐가 있어도 다 이쁘긴하지만ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 개강하고 내 체력이 따라갈수있을지가 의문이야🥺
7,정워니 오늘 덥다구 폭염주의보 얘기함 얘드라 더위 조심해 🥺💦
8,썰지말구 우리 오래오래 지내요🥺
9,페잉 렉이 걸려서 답변 공유가 안됐어요 🥺🥺
10,🥺🥺 볼펜 받아놓고 이제야 후기를 남깁니다 너모 예브고 무게감도 적당해서 정말 잘 쓸것 같아욯 그치만 이걸 어떠케쓰죻 날쓰는사람은너무미워🥺 감사합니다 잘쓸게용🥰🥰
11,052613 자기들이 진행하는 건데 뭘 자꾸 알아본다는 걸까요😢 답변 감사합니다🥺🥺
12,정신없었어요🥺🥺
13,꿈을 꿨는데 언니가 버블 보내주는 꿈이었음ㅋㅋㅋㅋㅋㅋㅋㅋ🫠 10 제주도에서 해물탕 먹는 영상 보내준 우런니🥺 85
14,07 헐 아니 언니 왜이러케 훅들어와설레게 진짜🥺🥺🥺 언니는 훨씬 귀여우면서
15,헛 일단 혹시 모를 꽁쿠를 기다려보시는 것은 어떨까요🥺 쿠키 기간이 88까지니까 고때까지 어케 기프트나 꽁쿠를 기다려봅시다
16,아녜요 저같은거보다 미래님이 더 귀여워요🥺
17,윤아 언니 잘 자요 수고 많으셨습니다 내일도 밝게 일어나세요 🥺💗 윤아버블
18,27278 아프지마영🥺
19,라포티셀 센스 뭐야 🥺🥺
20,잭인더박스 내일 와주라🥺 1
21,저도 고아라 작가님 작품 정말 좋아해요 🥺💚
22,혹시 이 노래 아시는 분 있을까요🥺 아마 제 또래 트친분들은 모르시는 분들도 많으실 거 같은데 꼭 한 번만 들어주셧으면 좋겠어서 올려봐요☺💗 여성분의 매력적인 목소리와 악기들의 조화가 유리알 같이 예쁜 노래에요🫶🏻
23,이미공개도 보고싶🥺 2
24,예림이 10 인형은 없는걸까 🥺🥺
