,tweet
0,그래도 사람을 미워하진 말아라 그들은 그저 네가 태어나 기쁜 것뿐이니까 너무너무 소중한 인생의 가르침을 지금 아기새를 만나고서 완전히 통감하고 받아들인 듯한 이게 🤦‍♀️
1,우리 단장님이 죄가 많다 아 물론 밤공 단장님이  어이고야🤦‍♀️  왜 햿성은 만나기만하면 파멸인건데ㅠㅠㅠㅠㅠㅠㅠㅠ
2,결국 죄다 하락 마감🤦‍♀️   엔화도 껄무새 시전했더니 폭락 0617
3,🤦 서울부산대구인천 부산호텔조식 엄마의개인생활 서초구  🍕
4,세상에 보고 싶은 게 이렇게 많은데 왜 나는 한 명이지🤦‍♀️
5,귀여워 보이면 안되는데🤦‍♀️ 내눈에는 다들 순둥이 같고 너무 귀엽게 보여ㅋㅋㅋㅋ❤️ 25
6,0204032 진짜 저 금쪽이 어카죠🤦‍♀️ 척추수술 1700마넌이라구👊🏻
7,회사에서 오토 돌림 앵콜 왜케 잘뜨냐 아 빡쳐🤦‍♀️
8,우뜩해요 미치겟어요🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️❤️‍🔥
9,가사가 진ㅁ자 너무 ••좋음 이마탁🤦‍♀️ 822
10,이직 전에 잠시 알바한지 4개월도 안 지났는데 현부서는 계약기간이 남아있고 타부서 스카웃 제의를 3곳이나 받아버렸🤦‍♀️ 일복 많은 현생이여 나도 덕질 좀 하게 해주쉐이😵‍💫 그래도 이번주 서울 쭈고🤩 놀자요❣️ 마주치면 찐하게 허그 해 드릴게용💘 2978
11,꺄 앙 애쿠가 미튜❤️ 해줬는데 당연히 뜨겁게 ❤️‍🔥해줘야 기사단장이죠덩달아ㅋㅋㅋㅋ 히유 능력만 더 좋았으면 함냐상 부정청탁 교권박탈교사로 만들어버렸을텐데 너무 안타깝네요 평생 교편 꽉 잡고 마앺탐라 기강 잡아주세요🤦‍♀️💖
12,자존감 외치는 애기수장님🤦‍♀️  딱 요렇게 ㅠㅠ 작고 많이 소중한 하늬 잘장 꿈에 나와주면 참 행복할텐데 🥹   허니제이 98
13,02020521 저 스티커 태일이 안샀는데 너무 이쁘네요 당장 팝업가야겠서요🤦‍♀️
14,그것도 민소매로🤦‍♀️
15,더 웃긴 건 저랑 저희 친오빠랑 저 거짓말 친구랑 이리 셋이 먹었고 한 때 태권도 같이 다녔던 때라 저희 오빠가 사범님이였고 사제관계 였거든요 근데 거짓말 친 친구가 저는 모를 다른 친구랑 술 먹었다고 거짓말 쳐 줄 수 없냐고 한 게 너무 어이없었어요 🤦‍♀️🤦‍♀️🤦‍♀️
16,01111 아대박 핵귀여워요🤦‍♀️💖💖 근데 멘교님이 왜 2명인지 해명 좀
17,아 귀여워🤦‍♀️
18,🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ 이건 겆직말ㅇ이야 나머지 못 올린건 카톡으로 붙탁함니다
19,이거 마일팍품 본체 아닐리 없음🤦‍♀️🤦‍♀️ 그날 아포 눈도 못 마주치고 도망다녔다고 했으니 한번 더 요리조리 하면 아포 그대로 넘어가서 선쎅후연애 쌉가능이다🙈🙈🙈
20,지금 세 번째 해먹고 있는 중  처음부터 당면을 벌크로 살걸살짝 후회중이다🤦‍♀️
21,4 오구 잘자네 우리 반기 🤦‍♀️
22,평소에 팡마 짖을땐 관심도 없어하던 친구들이 오늘 퇴근하고 내가 하도 난리치니까 슬금슬금 관심주는거 너무 좋고 슬프네🤦‍♀️
23,진짜 덕후 과몰입하게 만들죠🥹 안무보고 마빡 한참 때렸습니다🤦‍♀️
24,아 히로아카 거의 다 봤는데 최애 누구로 잡을지 모르겠다🤦‍♀️
25,하 멜칼 들어가는 것도 버릇이야🤦‍♀️
26,너무귀여워서미치겠음ㅠ 🤦 19
27,더 동구래져본대🤦‍♀️
28,아니 스티브 포기는 배추 셀 때 하는 말이 아니야 정말로 🤦‍♀️
29,저 외국버튜버 잡은지 겨우 2일됐는데 벌써이러면 앞으로 어떻게살지 싶어요 진심으로 스트리밍 본 뒤에 여운 느끼면서 클립 좀 보고 트윗 다시 한 번 정독하고 존잘분들 썰 좀 퍼먹으면서 오열하고 이러면 시간 증발해서 새벽 5시 돼있더라구요🤦‍♀️🤦‍♀️ 몇시간이라도 자야하는데 쉽지않네요
30,580 하반신 쭈쭈빵빠🤦‍♂️
31,너무 좋아서 머리 아파🤦‍♀️ 170
32,8살 차이;; 🤦‍♀️
33,하세요 선생님저도 더 심한말 내뱉었다가 나름 얌전한 짜증나로 내적합의 본지라🤦‍♀️🤦‍♀️
34,🤦🤦🤦이마 뻑뻑
35,아니 무릎이 저렇게 되어야 잘한거라니 안된다고 그런 안무 🤦 보험은 들었겠지
36,세상에  🤦‍♀️
37,결국 오늘 목소리가 바꼈습니다 하🤦‍♀️
38,25 세상에🤦‍♀️
39,ㅋㅋㅋㅋㅋ 하 🤦‍♀️
40,말투 진짜 ㅈㄴ 씹덕터지네 🤦‍♂️ 228
41,공주님 아니라니까🤦‍♀️
