,tweet
0,잠자는 3개월 아기인 줄 몰랐네😂 제 눈엔 늘 애기애기하셔서;;             ;  939
1,어 딱 저도 그런걸요 움직일 수 없네요😂
2,넘 어려우시면 베이비 모드나 치트같은 콘솔 모드도 있으닉간요 생각해보시고 모드 도움 받아보셔요😂
3,데못죽 테스타 달성님 홍대 아현 생카 럭드 포카 구합니다 계속 구하고 있어요 디엠이나 멘션 주세요😂
4,뚜 나올때 음방 시청 연령 제한 해야하는거 아닌가😂 이쁘고 잘생긴 아죠씨가 나와서 쏘주의 요정해서 음주 환경 조장이다 이쁜사람이 끼부련 완전 자극적 뭐라니😇😇😇
5,저녁후는 모르겠어요ㅜㅜㅜ다음날 출근준비 하려면 일찍 자야해서😂
6,백장미단 기념관  2번째 사진보면 원랜 숄동상이 있어야하는데 어디서 빌려갔데여😂 3
7,이제 이 사진들만 보면 자동 지민  러블리 재생 😂                   6778
8,030303 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 그때😂
9,천사인가봐 심심한 나를위해 와줬나봐 😂
10,탱커는 베네스나 하데스와 겹치지 않는 직업으로 고르자면 전사랑 건브레이커 둘 중 하나인데 전사쪽이 좀 더 재밌을 것 같아 원래 전사몽크여서 완전 힘에 스탯을 몰빵한 계열이었는데 선대 아젬인 베네스가 93
11,엄마한테 머리 냄새 확인받고 나왔다😂
12,220721  🐿 인스스 11   🐿 🤣😂  오피셜 틱톡 영상   97 25017
13,제이홉 인스타 스토리 1  🐿             🤣😂
14,220719 업데이트 된 레벨   22041  22060    오늘에서야 레벨 클리어 😊   타니 패스   시작  딸기 🍓 이벤트 다시 시작  정국이 유포리아 팩   트로피는 누적 19
15,모브남친 앞에서 파파는라고 부르면 아아아 사토미 남자친구 앞이라고 내숭떠는 거야 원래 파파라고 안 부르자나😂 ㅋㅋㅋㅋ
16,30 으앙ㅠㅠㅠㅠㅠ❤ 얘기하다보니까 배드배치 카뎃 시절 보고싶어요🥺🥺 진짜 우당탕탕카미노시트콤일거 같은데😂😂 물론 개그는 레커담당😉ㅋㅋㅋㅋ
17,😂 역시 예전게 짱이죠
18,🤣😂 너무 재밌어 🤣😂
19,정트네 집에 가고 있는데 왠지 자고 있을 것 같은😂
20,노래보다는 저 웹툰에 너무 놀라서ㅋㅋㅋ 내적친밀감이 훅 들더라구요😂😂😂
21,030303 77777 15 순한맛 이안 연지곤지😂
22,앜ㅋㅋ 샘 보니까 완죤 이과이신거 같은데 그럼 힘드실수도 😂😂😂 이것저것 교양수업도 많이 들어보세요 종합대학의 장점이 교양수업 퀄리티가 높은 거고ㅠ그 학교가 아직 인문대가 강한 편이에여
23,태용이 눈이 땡그래서 아무것두 안햇는데듀 몬가 억울해보임 바부래요🎵🎶😆🤣😂🫶🏻
24,프세카에 나오는 호나미라는 친구입니다소꿉친구들이랑 밴드를 하는데 드럼 포지션이에요 진짜 저도 첫눈에사랑하게 될 것 같았습니다😂😂 6
25,마크라메너무어려워보여요전 절대못할거같어요😂
26,모창 능력자 정체 공개 대국민 투표 득표수 1위 규현의 모창 능력자 히든싱어66 생 6    19
27,14 목서님 어째서 이새벽에 먹을것들을😂
28,으앗ㅋㅎㅋㅋㅋㅋㅋㅋ 마치라잌 전보보내는 비둘기 같으신😂💦💦♥️♥️ 사랑합니다감사합니다
29,저도 ㅋㅋ 그래봐야 1년반만에 처음으로 로요일에 쉬는거같아 😂  로손실이 걱정이긴하지만
30,2 ㅋㅋㅋㅋㅋ용량이😂😂😂
31,비가 많이 오네요🌧 모두 외출시 빗길 조심하세요 다들 콘 준비하느라 바쁘셔서 그런지 탐라가 요즘 조용한 것 같아요😂 오늘도 모두 화잊팅하세요💛 4
32,🐻 내가 헌터헌터 속 등장인물이라면 ────────────────── 오이소박님은 개미여왕에게 먹혀집니다 5  😂😂😂😂😂😂😂
33,3시 24분 오늘은 여기서 다 컷컷 너무 피곤해😂😂 오늘은 이만하면 열활하지 않았을까 싶음
34,4201 ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ 아 진짜 프사 너무 독보적이에요 개웃겨😂😂😂 용기가 생기는 그날 디엠할게요🤦🏻‍♀️
35,0523 중간 트윗 하나가 사라져 다시 작성하는😂😂 보두앵은 사르멘티가 영지로 온 게 인간이 되기 위해서라는 걸 알고 있었고 그간 왕의 인형 하필이면 폭군의 인형으로 행복한 일 기쁜 1714
36,416 강경 노멀파인 저희집이에요😂😂😂
37,어째서🌊😂
38,가이는 아마 저러다가 한대 맞을 위기를 겪겠죠😂
39,여워😂😂😂❤️‍🔥
40,파란색은 친구한테 선물 했는데 친구도 너무 마음에 들어했어요😂😂  첨에 보자마자 돈 더 받으셔야 하는거 아닌가 하는 생각이 마구 들었습니다ㅎㅎ💜💜 그리고 신경 써주셔서 너무너무 감사합니당😂❣️❣️
41,갑자기 일행이 못 가게 되어 동행 구하시는 분 계실까요🥺🥺  💟  워너비 콘서트 자리 양도받습니다 💟  무료 공연이지만 어느 정도 수고비 지불할 의향 있습니다ㅠ  동행 아니어도 티켓 수령해서 건네주셔도 됩니다😂  편하게 디엠 주세요
42,23주만 존버하면 재택인데 아직 2일차😂출근이 넘 힘들돠악🥲 아좌좌 다들 빗길 조심하구 오늘도  화이팅이에용💙💛💚💜 62
43,45 낼 부터 금주는 매일 실천하고 있습니다😂
44,피크닉 애기들 왜 우리 쿠키 몬생겨진거같지😭 밤이 같은강아지 산책시키는 치미 슈참 알제이 물고기잡은 양동이에 들어간 타타가 젤 귀엽 근데 왜 애기들이 몬생긴거같냐고요😂😂😂
45,영우야 지금 뭐하지검니까 😂😂😂😂  7 542
46,아니 이런 반응😂 저도 윧님 많이 좋아해요😘😘😘 사랑해용용💚💚💚💚💚
47,02 흑 현실 취향은 사실 엄청 알록달록한걸 좋아하는 편인데 아무래도 인겜에서는 제가 원하는 조화로운 알록달록이 불가해서😂😂 칠흑색이 너무 맘에 들더라구요 오리님 커마 스샷도 자주 올려주세요 648
48,달려라 방탄 😂
49,616 저두 포장 안하구 줘도 되는데😆 포장 지옥 공감하는 1인🙋‍♀️ 고생이 많아여😂
50,220721 호비 인스스 1 8  🐿 🤣😂 0
51,앜 그런걸까여 저 사실 다 못 봤어요 탐라 짤 보고 너무 충격이었는데 실제 영상이 더 충격적😂🤣 이따 밥 먹으면서 다시 봐야지 ㅜㅜ 윤쨩의 소중한 두피
52,탄소배출권 0 만드는게 목표인 테슬라 😂
53,14 둘 다 저에요 😂😂
54,당당하게 우산 안 가지고 나왔는데 부슬비 내린다😂
55,왜 독서가 수면으로 읽히죠😂 근데 상당히 도전해보고싶은 일정이네요
56,어후 숙취  진짜  😂😂😂😂
57,1 본받고 싶어요 저도 로아 좀 내려놓을 줄 알아야 하는데😂😂😂
58,가쿠의 키는 183네요😳 키가 너무 커 야오파파도 너무 높다고 생각해서 어렸을때는 일본에서 그것보다 더 큰 사람을 볼 수 있을까 라고 생각했는데 20살 정도에 츠나시 씨를 봤네요😂😂  이 이야기 5
59,2 출근이 맞아야겠네요 😂
60,제 그림 정리하다 뭐 찾았게요 쉬쉬케밥 연성😂
