,tweet
0,김주원 타점에 오태양 득점이요 감동 심하다🥺
1,언젠가 공방 있는 음방 기대할게 🥺🥺 1エムカおかえり 1 언제까지나제이오원과함께
2,헐 혹시 그림 공유 가능하실까요 너무 귀여워서🥺
3,홉아진짜 멋있어네가 최고야 진짜🥺💜
4,5023 어 근데 진짜 너무귀여워서 가슴이찢어질것같애요 계란말이 넘 소박하고 두근거려요 동생들 만은 것두 넘 기엽고 도시락 으웃ㅡㅡ💗🍽💗🍽 🔥🔥🔥 연한고 소풍ㅇ가면 도시락 싸오려나요 계란말이두 잇으려나요후웅🥺🥺 영화가튼 장면 상상한ㄴ 것도 넘 ㅜㅜ기여우서 나참
5,네 저도 그쯤 갈것 같아요ㅠㅠㅠㅠ 넘 감사합니다🥺🥺💚💚💚💚
6,저두 잘부탁드랴욧🥺💜☺️☺️☺️💜
7,엔시티 폴라로이드 양도 합니다  디엠 주세요 🥺🥺 일괄 배송비 빼드려요  마크 천러 해찬 태일 런쥔 헬퓨 스티커 79
8,오늘 저녁은 샌드위치 🥺🥪
9,아 이 장꾸  진짜 귀여우ㅏ 🤍🤍🤍❤️💛💛❤️❤️🫶✨💋💕💓❤️❤️💕🤦‍♀️🤯🤯🐰💘🥰💋🥺💓 8838
10,안돼 미친 실화냐 복학땸에가는건쥴앟ㄹ앗어🥺
11,3 얼심 넘 예쁘죠 🥺🥺🥺 제가 냠님이 원하시는 헤어  꼭 나오길 빌게요 화이팅  저희 둘 다 힘내보아요 👊👊👊
12,떠먹여주셨는데 당연 잘해야죠ㅋㅋㅋㅋㅋ  최강의 광대가 되어야🥺🥺
13,그니까 이게 잡아주셨는데 못 잡아드리면 그것만큼 미안한 일이 없어가지구 🥺
14,헉 감솨해요🥺❤️익명님을 위해 타에 열심히 그려보겠습니다👍좀만 기다려주세요;;    1
15,폰트 바꿨는데 너무 귀여워요🥺✨
16,ㅋㅋㅋ앟 여캐밖에못그료서그래요 그렇게 느껴주셧다니 감사합니다🥰🥺
17,0 헐 천장이나 완전 아깝네요 🥺🥺🥺
