,tweet
0,맛있어보여요 🤤💕 천천히 맛있게 드세요 😆💕
1,333 평잊프 가자구요😆
2,201 정말요 도움이 되었다니 너무 기뻐요😆😆😆
3,95 1230 03081 6830  0613 0307  0309 2013  4968 0613   65982389 2019  316 0712 1230  7  0613 4 11 398 821 0613  42862493 3559 1 63 04481793 613 123 78  362  3 62839085   달방이라니 달방이라니ㅠㅠ 늠 좋아요 진짜😭😍😆 블루언니 스핃이 늠 수고했어요 씻고 편안한 시간 보내세요  빛나언니도 행덕하고 있쥬😚 기분좋은 밤 보내요 달방앗싸ㅎㅎㅎ
4,후의님 성덕 축하드려요😆😆😆💟💟
5,동짱이라서 이렇게 오랫동안 좋아할 수 있었던거 가타요 너무 완벽한 남자이니까😆
6,77 와앙🧡 캔디님 인사 고마워요😆 같이 꼭 좋은 자리로 가자구요 잘 부탁해요🥰
7,상황이 너무 재밌어서 그저 웃을 뿐 😆
8,🙋‍♀️ 블라인드 류성준  많이 사랑합니다🫶🏻🫰🏻💚 기대됩니다😆 즐기면서 추리 열심히 하겠습니다🔥🤔👍🤭💚           🔗967  블라인드 옥택연  하석진  정은지  8
9,시에나스 학생증 일단 숫자에 의미가 다 담겨있는데 맞추는 사람 스마단임 큐알은 뭐랑 연동될까요😆 파벨은 미안😭 6
10,귀여워ㅋㅋㅋㅋ쌍둥이냐고ㅋㅋㅋ 누가보면 둘다 생일인줄😆😆 76
11,바부야😆😆😆 8
12,꺙 칭찬 감사해요😆😆
13,히히 넘 조아😆
14,달려라 방탄 달려라 아미 오예😆😆
15,저 익사존으로 가기로 해씀미당😆 히로님 오시나용
16,9342065 쓰담쓰담😆😆❤
17,208 제모도 좋지만 털이 있는 유리님의 그곳도 보고 싶습니다👉👈😳 털을 억압하지 말라 말라 털에게 자유를 자유를😅😆😝
18,저야말로 저렇게 찾아와주셔서 감사합니다 😆 잘부탁드려요 🥰
19,정국이 추천 노래들 나와서 반가웠는데 마유 나온다 아미가 분명하시다😆
20,하하 오해에요 😆😆
21,흐하 걸그룹 노래는 저도 쭈아해서 매일 들어요😆🤤다음에 같이 노래방 가야만🥹
22,뭔가 앙둥이와 같은거 보고 있는 느낌ㅋㅋㅋㅋ 활약상 보는거 뿌듯해서 오늘 못자😆😆❣️❣️ 재환버블 김재환
23,36 나도 서우 짱좋아😆👍
24,220108 져아용😆🐥
25,댕댕쌤 55 이게 머선일인가요 세상 눈부신 포카들과 사진과 귀요미 뱃지까지 이 포카가 새로 나왔다는 그 포카인가요 🤭 이리저리 돌려보다 미모에 눈부심 ㅋ 🙈 감사합니다앙🙇🏻‍♀️ 뱃지는 회사 굿즈커튼에 냉큼 달아놨슴다😆 989
26,앜ㅋㅋㅋ 근데 먕이가 놀러오면 내가 저렇게 차랴줄게😆💖  먕이오면 풀코스로 데리고 가줄게❤❤❤
27,424344 어머 그 명작을 저도 나중애 한번 봐야겠어요😆
28,2 ㅋㅋㅋㅋㅋ네네네 저도 내일 가요ㅠㅠㅠㅠ 하 진짜 나므 1인극은 너무 최고인 것 같아요 시간이 뚝딱 가버리는🌊🥲🥲 망생님도 잘 보셨으면 좋게따ㅠㅠ 후기 공유해주세욧 😆😆
29,135 엄멈머 호떡쿤 우리 짱친인거 온지구사람들이 다 아는거 아니였어 😆
30,어디까지 알고계신거냐고요🤣김선혜 성우님만 보면 제로 얘기 하신다는데 썰 좀 풀어주셨으면 좋겠당😆
31,슴기 사이즈가😆
32,글쵸 😆
33,에셈말도 잘 안하는데 아예 레즈계정으로 바꿔버릴까 재밌는 언니들 짱 많이 있던데😆😆
34,눈에 넣어도 안아픈 내새꾸입니됴😆😆😆
35,신난 밤덩이 연덩이😆😆 8
36,펌프는 잘 모르지만 엄청 잘하는거 같아 😆😆😆
37,솸구도 정회원 넘어오싈ㅋㅋㅋㅋㅋㅋ서함이 곧 내 비타민이고 영양제고 😆😆😆😆
38,424 8월도 잘 부탁해😆💜💜💜
39,ㅇㅇ  나 어렸을땐 고구마순 벗겨서 팔면 빨간순은 한 다발에 천원이고 파란 순은 오백원이었음 ㅎㅎㅎㅎㅎ  내가 직접 팔았었징 ㅎㅎㅎㅎㅎ  진짜 구한말 사람인나😅🤣😂😆
40,골뱅이에 소주요😆😆💕
41,떡볶이 기달려😆
42,😆☀♣🐽🚩 리트윗 팔로우 순으로 순서대로 정리해서 디엠드립니다 원본 고화질  디엠창 열어놓으세요 변녀많은 텔레그램 무료섹방 고딩 중딩 대딩변녀많음 섹트 상인동 망사  1 761
43,잊모닝💛💛 월요팅비가왓다안왓다하는날씨네요😆 이제 콘가는날도 얼마안남았😚🤔 오늘도 주너보며 화잊팅하시고 해삐잊데이보내세요🥰🙆‍♀️ ㅂㅂ일주일지났는데오늘 와주면 좋겟다☺️
44,성장으로 동생☛형이 되어도 누누슴은 변하지 않아서 웬지 디게안심이 돼😆  이준호팬콘해바라기작은거들기동참부탁 이준호 준호   166
45,0 ㄱㅊ아요 제 눈엔 메론같은걸용😆💖💖
46,0808 맛있게 무거😆
47,앞으로도 함께😆😆😆 나도 마닐라 가고싶다🥺💙
48,본가가는 기차 출발😆 제발 나 집 도착할 때까지만이라도 이 화창함을 유지해줘🙏🙏 7
