,tweet
0,아무래도 부스아바타가 이뻐서 여기저기 게임으로 팔리는거 같네요😅
1,리버님 반모신청이신건가요😅
2,오사무로 인해 간신히 냥체 탈출함 😅
3,51620 조은 숫자는 아니지만 편안한 444괄 잡아보림 일단 얼레벌레 캡했어요 😅 01
4,8504 이제 좀 더 분발해야게쒀여😅 앞으로도 저와 함께해주세요🫶
5,256 으히히힣 카누님의 맘에 들어서 다행이에요☺☺ 제 원래 글씨체가 워낙 개발새발이라 저래보여도 왼 손으로 쓴 것 보다 더 잘 써진 거람니다 전 왼손잡이임에도 불구하고 말이조😅 7
6,워너원 영원히 😌❤️😘😂😭🥹🥳🤣😍☺️💕👌🥰😇😍😘😚😙☺️🥲😅🤩🥳😚😛🫣🤗🤭🤩
7,😅😅😅 고흥알뜰매장 공주시글래머 거제시부동산 점촌타일 멜섭 바프 시오후키 이쁜깡패 고기는사랑입니다 선전아로마 세종경기강원강남 😅😅😅
8,심플하네 가보자구😅 29
9,난 최애가 없고 덕질에도 소질이 없다 보러 다니는 것도 중구난방이고 나름의 애정들이 있다곤 해도 찐팬에겐 한없이 부족하니 공통분모가 화제에 등장하거나 하기 전엔 굳이 먼저 취향 언급을 안하게 된다 근데 그랬더니 이번엔 누구보러갔냐고 창피해하지말고 말해봐 라는 얘기를 들음 😅
10,근데 난 반대야 난 맵찔이라 비빔섞여있음 싫어했음😅 참치마요불고기조합을 젤 좋아함 ㅋㅋㅋㅋㅋ
11,와 왜 팬분들 중에서 로키를 오뉴님이랑 잭님 미는건지 알았다 음색이 너무 찰떡임 노래랑 근데 생각했던 것 보다는 사이버 시티가 있어서 그른가 고음이 엄어어어청 높다고는 안 느낌 사이버 시티가 미친 음역대긴해서😅 그런 생각이들었던 듯 근데도 좋음ㅠ
12,찬희가 반한 텀블러 넘넘 이뻐서 나도 반했음💙🖤 찬희가 먼저 야 내가 먼저 야😆😅 최찬희 더보이즈 8070
13,저는 이친구요〰 이 장르 어디서 본 것 같다했더니 제친구가 저에게 열심히 영업하던 장르였어요😅 88
14,히힛 요즘 입는게 다 비슷비슷해욤 플레어스커트류를 고집하다보니 코디에 한계가😅
15,0922 아뇨 저는 괜찮슴다😅 리아샘 가지고 계셔요 예뻐서 누가 사갈것 같아요👍
16,0125 네 잊프님들은 저빼고 금손인듯요 전 받기만 할줄 아네요😅😅
17,22 피디님 판갑습니다😄 저랑엉덩이맞대시겠습니까 😅
18,시간의 흐름은 의외로 빠르네！！！！ 따뜻하게 바라봐 주세요😅 사시데가 3
19,교대국제밀면 물밀면 7500￦  예전부터 페잉으로 추천을 많이 받아서 꼭 가보고 싶었어요 이미 유명하죠 이른시간 갔는데도 되게 사람 많더라구요 육수는 제가 알던 한약맛 나는 국물이 아니라 새콤하고 시원해요 냉면 국물은 맛있는데 면이랑 먹으니 아무 맛도 안나서 맛다고 하기 애매함😅 82
20,0 그런 분들이 있다니ㅠㅠ 참여하는데 양식 지키는건 기본인뎅😅 774
21,충전기 포트는 안들어요 무선충전으로만 되더라구요ㅋㅋㅋㅋ 하 너무 다행이고 백업을 생활화하기로 했어요😅
22,😅😅😅 대이동 서평택 석류 투잡 경품행사 서대문맛집 수입맥주 무주군휴게소 행복 아기랑제주도 영게 😅😅😅
23,임센스씨 화장실 🚻 토크 넘 웃겼어 🤣 ☆ 생리현상은 어쩔수 없다지만 공연중 자리이탈 자제 하는 것이  내 가수에 대한 예의 아니겠습니까 😅 ☆  💎 2022 07 31 일 ☆ ☆  대구3️⃣  리그램  4603   0805  임영웅  林英雄  임영웅콘서트대구 6
24,운동 2시간도 거뜬하긴 한디ㅋㅋ 쇠잡는법 알려주신다는 코치님 조금 무섭다😅 낼의 나는 살아서 집 갈 수 있겠지ㅋㅋ
25,하고싶은 말 쓰는김에 트친소까지이렇게 야무진 여고생이 또 어딧어😅😅
26,3728 울언제나도사랑둥이헌텐진심말편하게말할수있는존재가되고시픈데😅그렇게한다면진짜현타와🥱💭
27,숙소까지 잘 도착했구낭  오늘 날씨 진짜 너무 너무 더웠는데😮‍💨😅 일본은 더 덥나봐 언능 시원하게 하구 휴식취하구🤗 71
28,천장 박을 각오면 3돌 노리고 할만할텐데 아니면 다른 픽업이 낫지 않을까요 육성캐들 지금 줄줄이 대기 중이라 😅
29,다른 다니님이 확인하셨는데 케타포는 배대지가 아니라서 오리콘 차트 반영이 안된다네요😅
30,0 병신이냐😅😅
31,노력하기엔 에이징커브가 온게 아닌가 😅
32,039 타장 대기표 때문에 일찍 왔더니 대기번호도 일찍이라 시간이 에매해요😅
33,지마켓 티켓 링크 어딨는지 저만 안 보이나요😅
34,📗 폴인레미유 진도군 언주 구리   😅
35,장군 문기는 무조건 풀매수 떡상가서 시상식때 베수트 커플상 받을수할매 작전짜다 잡혀들어가면 어쩌려그😅
36,💜잠을 못잔다🥺왜일까😅
37,임영웅대구첫콘 20220729 뽕숭아 응급실 첫소절에 심쿵했었지 눈물 주르륵🥲 이유는 아직도 모름😅
38,헉 수요가 있다면 다른 굿즈도 같이 준비해서 올해 안에 해보고싶은 생각은 있습니다😅
39,🚕〽⛵⏲😅 오징어게임 유출영상 꽁자로 드립니다 리트윗 하트누루고 야동공유방입장하세요 섹트 대전 자위 변녀 화정동 뉴스  3 69
40,내가 괜히 끼는거 아닌가 심히 걱정되는데😅😅
41,근데 알래스카 가려면 얼마나 들라나 알래스카 적금 지금 들어놓으면 마니 늦으려나😅🤣
42,와시발 11시애자서  지금 일어낫어😅😅
43,92 저두 아아가 좋습니다😅
44,저는 노상윤 빠순도 아니고요 사람들이 오해할까봐 😅
45,스티커 부족으로 386개에서 중단 😅 포장이나 더 해야하나 87
46,36363 빙결팟에 보조 가능할거가튼데 아니면 음저도 모나 없어서 잘 몰라요😅😅
47,어제가 기력만 있다면 로즈를 더 그리도록 하겠습니다😅😅  09  다행이 내 로즈를 좋아해주시네
48,헉 진짜 초면에 뜬금없지만 완전 극극극초반첫장 3장인가까지 본 일본어 한자 공부책 보내드릴까요 사놓은지 2년이 다되가는데 제가 공부를 안해가지고😂😅
49,헐헐 2시간 20분 정도 남음ㅠㅠ 나무 떨려         누가보면 내가 데뷔하는줄😅                                갓기들아 고생했다ㅠ 뉴진스
50,국토대장정 맞습니다😅😅😅
51,김영규김주원송명기오영수신민혁 스페셜삽니다 디엠주세요😅😅😅😅😅
