,tweet
0,3378 앗아앗😅 밥솥 위험했네요😆 전 울집 정수기 매니저분한테 슬쩍 연락해봤는데 전엔 카다로그를 잔뜩 들고오셨는데 오늘은 전단지를 잔뜩 들고와주셨어요😍
1,주문진해변은 고운모래속에 조개가 완전가득 모자에 모으다가  비닐백에 한가득 옆파라솔 어린이에게 주고옴 🏖  바다에서 하루더 놀고가기로 허락받았음💙 난물에 들어가면 더놀고싶어요 어린이모드 남친은 좀쉴까 아빠모드😅  주문진수산시장에서 회떠서 낙산해변에 돗자리깔고 먹으러가는길 355
2,구글이라고 불러도 될까 왜냐면 넌 내가 찾는 전부야 😅 택현이의스페이스
3,13 오늘 좀 바빠서 혀갈겼어요😱😅
4,🤔😅🙈 11화 박동기 회장 어캐 입덕시킬지 개궁금해 임고모쪽과 연결된 핵심인물인데🤔 서인국 ソ・イングク  미남당 é 87 5
5,18362 고양이한테 안경 씌워오면 인정😅
6,무심결에 액정 핥을 뻔 했습니다 😅
7,빨리나이먹으라는건가😅
8,07292022  🌟   감성 거의 2000년대 초반🤣😂😅 2574
9,수경양액 해외파 유명한걸로 사고싶긴한데 너무 비싸서😅 상추용같지만 그냥 맹물보단 낫지않겠니 그냥 맹물에서도 잘 자라지만 더 빨리 풍성하게 자랐으면 해서 구매해본 수경전용 양액 구매해봄 자구같은데 키우는데 도움이 되길 바래 9
10,에 잔인해 😅
11,아니 ㅈㅅ해요 이ㅂ술에다하신단줄알고제욕망이투사됐네요😅
12,0911 음전혼자먹😅😅 넘 궁금했어욬ㅋㅋ
13,안 살수 없었던 찐데일리템 신사임당 디피의 가치투자 522 아 디피의 가치투자 본 채널에도 관련 컨텐츠가 올리셨었네 😅
14,062423 꼭지털내보지털보다많던거같던데 이숨안씨는뭐든무한증식하시네😅😅
15,행복하게 노래했으면 됐다😅😅 극강의 인내력은 여기까지 퍼마시기 시작🍺🍺🍺 13
16,부럽습니다저도 주접력을 좀 키워야 할 듯😅
17,아쉬워할게😅
18,밤새울수 있는 열정이 부럽네용😅 저는 거의 김볶밥에 계란으로 그게 젤 간단하더라구요🍛🍳
19,79  0105 0505 0703   310  10 전 부산은 못가고 전주막콘 갑니다😅😅😅
20,시연양이 오늘 8기생들만의 공연을 자신의 아들딸이라고 생각하고 지켜봐달라는데 아들 8기생 중에 남자도 있나😅
21,715 헉 그래두 되나요 좋아요 뭔가 다들 열심히 작업하시는데 구경하러가는 느낌일까봐 좀 민폐일거같아서 막 들어가기 눈치보이더라구요😅 할일없을때 딴짓하는거 저 일상이라 ㅋㅋㅋㅋ 언제든지 불러주세요😎😎
22,그렇게 됐다😅 98
23,65 ㅋㅋㄱㄱㅋㄱㅋㅋ ㅜㅜ 그러게요😅😭
24,ㅤㅤ ㅤㅤ         😅       ㅤㅤ ㅤㅤ
25,000 아니에요 전 그저 제 지식을 총 동원했을 뿐이죠😅
26,먹기 위해 키우는😭 도치님과는 넘 다른 갬성이쥬😅
27,차가 많이 흔들리나요😅😊
