,tweet
0,덕센디텔도궁금하네요ㅠ 나중에라도생각나시면알려주세요 😁
1,가슴 사이 블랙홀까지 블랙홀이 두개나있네😁
2,같은 신청자분이 신청해주신 은혼 히지카타 토시로 오기타 소고 입니다 신청감사합니다😁 54
3,빵 먹었어 😁
4,1021 효자 인정😁😁😁
5,감사해요 😁
6,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 괜찮아  단지 돌아오는 길이 너무 험하고 멀어서 오래걸리는 것 뿐이잖아 탑에 있는 사람들도 이해 해줄거야😁
7,아이라  너 나한테 관심이 없어 유달화  없진않아 아이라  그럼 이써ㅋㅋ 유달화  친구로서 있어 이거 박제 하기 위해서 왔어요  아니 내가 남자냐고 왜 뜸들옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ재밌다😁 05
8,97 😁감사합니다  능력ㅋ  마지막사진에서 사랑이 마구 느껴집니다 ☺️ 오후도 즐겁게보내세요🤗
9,임영웅 청호나이스 얼음정수기 촬영 현장 메이킹 필름 히어로의 매력적인 모습이 눈에 콕 들어오네😁  임영웅  임영웅청호나이스얼음정수기 임영웅넘사벽아티스트 임영웅브평 출처청호나이스 편집스트로베리마미 1
10,쳐 자는거 아닌가요 하갸 똥줄타서 잠 못 자겠네요😁
11,1234  4  해보자 형 😁
12,2 앗😳 그럼 9렙을 깨는걸로 목표로 해보죠 😁😁 스파르타식으로 갑니닷
13,내일 태국에 갈 거다 3년만에 먹고 시픈 거다 먹을 거야 😁😁😁 09
14,1843 5 쥴리년은 좆됬네🤣😁
15,ㅏ 괜찮아요 😁
16,매운거 먹으면 아이스크림 먹고싶고😁🎂😆🐷 뜨거운 국물 먹으면 콜라마시고싶고 이렇게 다 먹다보니 살이 찌네🐷
17,19 쫀아에여😁
18,990 한번 찾아봐야겠네요😁😁
19,74872798  아까워서 붙이지 못했어욬ㅋㅋㅋㅋㅋㅋㅋ 낑가놨어요😁😁😁
20,29 양이 꽤 많았었나봐😁
21,4 좋은 식당을 알려주셔서 감사합니다😁😁😁 같이간 분도 너무너무 맛있었다네요💕💕
22,617 왜 저런 컨셉이 아직도 착 붙느냐고요😁  여름의 햇살과 레몬의 상큼함이 전부 느껴지는 노랑이에요
23,이거 뭐예요😁
24,94 안녕하세요😁😁😁 까오업에 오신것을 환영합니당😍😍😍
25,보다 제 생각을 먼저 해주시다니 🥹 감동이예요 익명님이 제 생각해주신 덕분인지 오늘은 아홉시 안 넘기고 퇴근한다네요😁 감사합니다♡ 평온한 저녁 보내시구 남은 이틀 잘 버  다음은 질문 상자에    461
26,묘즈의 최애는 클레쨩💣💥 진심안어울릴거라고 생각하고 발동했는뎅좋아해주시는 분들이 생각보다 엄청 많으셔서🥹🥹😱😱😱😱다른코스프레할때보다도 정말 즐거웠던 코스프레에요오😁😁 진쨔로 클레는 무보정인데도 엄청 귀엽게나와서 행복했었어요오❤️🥹😆😆 34
27,💙잘 지내시지요 😁
28,방구뽕의 변호를 맡은 치사뽕 권민우💨 범상치 않은 의뢰인을 만난 권민우의 활약은 오늘밤 ;이상한 변호사 우영우;에서😁 910
29,문제생긴게 스프링때부터인데 참 빨리도 개선하시네요😁 61
30,97 저는 사과폰이 안되는것 같아서 삼성탭으로 하니 쉽게 되었어요😁
31,0019 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그러니까 저승을 가죠ㅜ 나처럼 기름 반만 넣으면 너같은 좃밥도 맛있게 먹을 수 있음👍🏻😁
32,올콘 가요 언제든 아는척 해주세요😁
33,9611  그럼 하나 더😁                3565
34,0410 드론 촬영이에요😁
35,24 제가 쓸려나가려면 헤일 정도는 와야해요 😁
36,0613 다시 다시😁 06
37,로 크게보니 좋구나 😁😁 근데 왜 나 코드 로그인이 안돼지 나 인더숲 크게 보고싶은데😭           31
38,나 아픈건 아니구 그냥 오후에 진료 익어서 아침에 피 뽑아놓는거야😁😁
39,아우예뽀😁😁💕💕
40,여름 들어 요가도 산책도 잊어버리고 대강 흘러가고 있다 그냥 숨쉬고 있는 것만도 용하긴 하지만 😁 오늘은 요가하자 트위터에 써야 지킨다
41,어우어우 화보 같이 존버해봐요😁다른 것두 같이 나와주면 더 좋구요😆예를 들면 단체 예능출연이라든가예능예능
42,우리 용승이 😁💜🤍
43,1000 오늘 쉬는 날이라 근처 바람쐬러 나왔어요😁
44,아침에 올라오는 쭈니쪼은하루보내 피드 너무좋다😁 진짜 승준이가 좋은하루 행복한하루 즐거운 하루만 보냈으면 하는 퓨즈들의 마음이 나한테까지 느껴져서 괜히 아침부터 나도 행복해져🥰 그런의미에서 승준아 우리 햇살강쥐야 오늘도 진짜 최고로 행복한 하루보내💜 75
45,나도 그래서 안갔😁
46,영재가 태국에 오면 말린 코코넛 과자인데 장준이를 위해서 꼭 사주세요 😁🥥 5
47,안는 법을 휘가 가르쳐 줘서 늘었네➰❗❓😁💕
48,0613 카드도 종류가 많다는걸 지금 알았어요 😁😁😁
49,동생 씻고나와서 온 화장실에 머리카락 질질 흘려놓은거 그대로 방치해둔거 보면 바리깡으로 머리 밀어버리고싶음  😁   기숙사 살면서 청소 잘해서 상점 자주 받던데 선생들 눈알 집에다 두고 출퇴근하시는지 궁금 😁
50,422 와우 3일 다 잡으셨나봐요 😁👍
51,2 말없이 가서 혼자 마시고 냥이들이랑 놀게요😁
52,내가 신기한 파이어쇼를 보여줄께😁😁 7
53,나두 내가 젤 좋음😁 내안엔 지민이두 있구 온니럽님 보케님 비롯한 짐프들 다 있으니😉😋
54,윤성현이놈진짜 다른 친구트레틀들에 무던하게섞이는성격이면 좀 좋아   😊😄  😃😀  😁😆 이런거 다 뒤로가기해야돼  아냐 찾을수있어
55,1102 0406 지도 맨날 개 짜증나 거리면서 꼰대 알겟어 😁
56,314 77ㅑ 감사합니당;; 학구님 남편분 열심히 그리겠슴돵😁
57,현질😳😳😳😁😁😁😁 화이팅💪🏻💪🏻💪🏻
58,추천 고마워요 😁
59,어엇 안녕하세요 잠깐 꿀잠주무셨나보네요😁 아 그리고 전 킴벌리라고 해요
60,가보겠습니다😁 9
61,응 나 그 구르미는 홈피 사진에있는걸루 홈페이지에서 샀어요 인디꺼는 보내주신건데 구성에있었던건가보아요😁
62,오전기사 완료😁 지민이와 함께 행복한 하루 되세요🤗        1
63,결국 🆕👖가방버전앨범사부럿다  다 품절이고 위버스샵에만 남아잇다구해서 다시는 깔 일 없을 줄 알앗던 위버스샵을 깔고 개같은배송비 3천만원을 지불하고 설레는마음으로 기다리는중 😊😁😊😁
64,😁 동유니버스 푸드 완도코로나 투잡   🛴🛴🛴
65,황민현 환혼 서율  민현아아아 요즘 타율 무슨일이냐 ㅋㅋㅋㅋㅋㅋㅋ 승요다 승요 😁👏👏👏 19
66,승승장구즈😁 최고지진짜최고야💜승승장구님들의 작품 빨리 보고싶다 한승우 4
67,5959 네넹 담엔 김치도 좀 주문해보려고요 😁🙆
68,0613 아😅😅 감사해욤😁
69,재범이의 귀여운 모습만 보이네요 😁☺️🤏🏻  제이비   86
70,여행간거 사진 다 터래기낑겨잇어서 가족들 보여줫는데 전부 다 귀엽대✌️✌️😁😁
71,077 6이요 티켓팅 꼭 성공해서 오랜만에 열린 콘서트 같이 재밌게 즐기고 옵시당😁
72,017 에헤😁
73,365 절대반지까지 미리 가져가신다니 샘은 즐길 준비가 다 되셨군요😁😁 재밌게 보구오세요 기대하신 만큼 오늘 대레전일 거예요💕
74,영재가 대답할 때까지 기다립니다   😁
75,어릴때부터 깻잎찐거 쌈싸먹었는데 라뷰님 처음 드셔본건가봐여😁
76,앗 감사해요 저도 많이 찾아갈게요 😁😁
77,그치만 놀러가면 뭐 먹을지 미리 100곳 정도 알아봐야만 한다구 😁
78,4  블랙핑크 로제 당신은 아름다워요 블랙핑크 로제 최고예요 블랙핑크 로제 멋있어요 블랙핑크 로제😁   É
79,내가 처음으로 디엠했던 분 내가 탐라 홍길동이라고 놀렸는뎅😁😁 탐라 너머로 연예인 같다고 듣기도 했고 다른 분이랑 패트와 매트도 맡고 있고 다른 분들이랑 너무 친해서 살짝 질투 나지만 즐겁게 노는 모습 보니 저도 즐겁습니다😁  나중에 기회되면 만나고 싶은 분 중 한 명
80,오 그렇군여 요번주에 아이패드를 살려 고심하고 있는데 계속 핸드폰으로 그리긴 뭐해서 하나 사야겟네야😁
81,주넹승테 그리기😁😁 조만간
82,31502975 쌤응원도 축하도 감사드려요🙆🏻 내년에 책임져쌤이랑도 꼭 이나츠보러 함께가요💛😁
83,008 엇 이제야 봤어요 일단 쩡스님 기억해둘게욥 😁 양도받을 돈이 생긴다면 얀락하겠슴다 물론 양도하실 생각이 있으시다면
84,이히히😁쪼아ㅏ˓˓ก₍⸍⸌̣ʷ̣̫⸍̣⸌₎ค˒˒
85,얼른 토요일이 왔으면😁
86,팔로워가 아무도 없어도 나혼자 이렇게  글 찌끄리면 현생에서 스트레스가  삼분의 일은 날라가는듯 물론 다른분들께 피해드릴 그런짓은 안하지만 악플다는 사람들은 심리가 이해가 잘 안됨🥲 그냥 내 성격이 낙천적이라 그런가  현생에서도 다른 사람이랑 싸워도 금방  풀림😁
87,아니 얘들아 다른친구들 사진도 너무너무 기대가 되어😍💕😁😁😁😁 5
88,19 헙 한번에 맞췄네요😁😁 저희 더 친해져요 이참에 그냥 반모도
89,0000 아 상상만으로 벌써 잇몸 마르네요 😁🤦‍♀️ 경윤이 안힘들게 아아만 주문해야지
90,1209 💙💙💙💙💙💙😀😁😂🤣😃😄😄😅😆😉😊😎😍😘😗😋😚☺🙂😐🤔😐😑🤔😑🤗😑🙂😚🤗😋😘😋😆😋😝😴😌😝😓😔☹ 미안 못따라하겟어
91,센스가 넘치시는분이시네요😁😁😁
