,tweet
0,창문을 열고 감사인사를 하는데 그 분이 나를 보더니 내 목소리를 듣더니 ; 어 지난번 그 분이네; 이러는거야 😂🤣 요전에도 나 도와준 적 있대 ; 매번 감사합니다; 그랬다 🥹☺️😉😌 따수운 동네 주민분
1,겁이 없는것보단 많은게 더 안전한걸요😂😂 ㅋㅋㅋㅋ 소야님 별일없어서 넘넘다행이예요💕
2,8765 😂😂뒤에 치이카와 흐림효과까지 있어서 더 그렇게 보여요👀 훈훈☺️
3,얼집에서 아가들이랑 놀이하는데 마리셰 덕분인지 초밥 모형을 볼 때 마다 주문받아서 얼른 만들어야 된다는 초조;조급한 마음이 드는 현실😂 4
4,😂 미세먼지샴푸 골든차일드 싱가포르 월급날   👩‍🔧
5,2년 동안 손놓고 있던 겜 간만에 생각나서 들어갔다가 슨스 연동 기능 사라진 바람에 문의 넣어서 계정 복구 겨우했다 반가워 김치야😂 141
6,진짜 이렇게 번이가 싫다 하는데도 꾸준하고 옆에서 알짱댈 놈이란 게 어떤 의미에선 괴롭힘 아닌가요 😂 근데 늘 까는 번이도 너무 번이답달까 덤덤하게 무시해서 일부러 커피번이라 부르는 날도 있겠네요 버니도 아닌데 어떠냐는 눈빛
7,🤭뒷통수만미인일명뒤통수미인😂😂
8,98 이게 몇 번짼지 몰라 😂 비마중이랑 웤온워도 그랬어 나이 먹을수록 클라이막스두려움증후군 심해지나 봐 ㅋㅋㅋㅋ
9,88882970 오늘 보게 될 가장 아름다운 모습 😍😍😂😂
10,카카페 오랜만에 다시 다운로드ㅎㅎ 휴면계정 처리되어있던거 풀고 훑어보니까 내가 이 작품을 봤다고싶은 작품들이 보관함에 잔뜩 있더라는😂😂 정리병 도져서 정리하고 싶은데 돈주고 사서 본 건 정리하면 안된다  어차피 기억에도 없고 마저 볼 생각도 없다 이 두 자아가 싸우는 중ㅠ
11,2021 방금 구매내역 봤는데 빅이네요 저 인줄 알고 시켰는데 빅이였어여😂
12,그랬구나 하고 만화가 나오는 채널을 틀어주고 다시 주방으로 갔다 30분쯤 후 아이가 또 강구가 나온다며 부른다 다시 갔더니 아이가 누워서 를 가리킨다 엄마 강구가 나오잖아요 엔 광고가 나오고 있었다 어린이의 어설픈 발음 때문에 생긴 에피소드😂
13,테니스 이후에 182일이 지난 오늘까지 기다렸다구여;;;;; 너무 기다렸다구여😂💚 7563 1
14,😂😂😂😂😂😂😂😂😂😂😂😂난 멍청이
15,옛날옛날에 웨일러가 살았어요 마스크를 썼답니다 숨이 막혔답니다 죽었답니다;; ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 😂😂😂😂
16,사진 아무리해도 맛없어보이게 찍혀😂 예상보다 본격중화요리풍이라 맛있다 중화요리같다함은 들어간 야채가 특히 맛있단 소리 피망 넘 향긋함ㅠㅁ근데 룸메랑 둘이 깐풍기같은디 이러고 있음깐풍치킨은 따로 메뉴가 있음
17,초 내가 치치할거야 홋 왜여 초 내가 마피아니까 너희들보다 더 잘할 수 있어 홋 네에 밍 마피아면 더 잘하는거야 나도 마피아 잘 할 수 있을거 같은데 마피아 그냥 총 막 꺼내고 그럼 되는거 아니야 초😡🤦‍♀️  깐죽되는 밍차드 때문에 초팁 혈압올라😂
18,494    야ㅑㅑㅑㅑㅑㅑㅑㅑㅑㅑㅑㅑㅑㅑㅑ   😂      찬열   ♡ 374
19,ㅎㅎ뭔가 위험한 분위기 를 연출해보려다가 실패했어요😂
