,tweet
0,모르겟는ㄷ ㅐ    😭😭😭 히잉 586
1,엔젤언니롤라언니 😭😭😭😭😭😭😭
2,1 핫쉬ㅣ 나도 여우아님상이라고😭😭😭😭😭
3,아들 오늘은 쉴 수 있나 맛난 저녁 먹구 쉬어😭
4,🐼 ☆트위터 교류해시 추천☆ ────────────────── 몽구님은 최근에쓴임티4개로성격알수있다 ♪ 😡😉😭👏
5,06 어ㅏ앙 너무 이쁜데요💖💖💖😭
6,아 진짜  버니스도 너무 무섭다 으윽 😭 너프해주세요 님블뉴런
7,어제 아트나인 11 문의 등록했던게 좀전에 답변이 와서 올려드립니다ㅠㅠ 상영도 상영관도 거의 없고 힘들지만저희 쫌만 더 힘내요오😭😭 체리단 화이팅🍒🔥👊 60
8,아작정태희 버스타러 가기전에 인우들한테 우산 다시 건네 주고 가는거 이제 디테일 됐나봐ㅠㅠ 너무좋아😭💕
9,그쵸 ㅠㅠ 이 아가들이 제 삶의 원동력인 😭 이렇게 시리즈 이번이 처음이자 마지막으로 모을 것 같아요ㅠ🤣🤣 돈도 많이들고 시간도 많이들고
10,정모 얼굴 핼쑥해진거봐 볼이 아예 사라졌어😭😭 마딧는거 마니 먹어 고기 먹어 고기 ㅠㅠㅠㅠ
11,1245 나 징짜 오랜만에 들어오는데 감덩이야😭😘
12,850110  칫😭
13,😳😳😳😳😳 38 듣고싶습니다 😭
14,규영언니 왔덩 😭 언니 생일 축하해요 💙 550
15,1079 저 울어요😭😭😭
16,오늘도 슬비 보러올거지이💕 우리 이제 세번밖에 안남았어요😭 오늘 밤 9시50분  징크스의연인 에서 만나용🫶🏻  132 6
17,2 헛 저는 여태까지 계속 45시간이었거든요코로나 중에 4번 왔다갔다 했었던것같은데 쭉 그래서 다 그런줄 알았어요😭 올해 자가격리듀 없어졌는데 검사도 짧았으면 좋겠네요 😭😭
18,이 둘이 만나도 맛있을거 같음😭  그 와중에 피부색이라던지 눈 크기라던지 차이 나는 거 봐
19,모르겟어요 저도  저도 어디서 주웟는지 기억이 안나요 😭
20,꺄아아악😱일정이있으신가요😭😭
21,눕방을 보지못한 베리는 웁니다😭
22,진차 대박아에님 갓그림 볼수록 전율이😭
23,요즘은 딱히 없어요ㅋ큐ㅠ 은근히 볼 짬이 잘 안 나더라고요😂😭
24,대박 누뉴가 4월부터 갖고싶어 했던 가방을 기억했다가  선물 한거라고 우리집에 왜 프룩이 안 사나요😭😭 갖고싶다 진짜 너란 남자 😇   572
25,아이럴수가ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ 완전 완전좋아요 대박적으로 가고싶어요🥹🥹 저희 탐라를 위한 호텔 아닌지😭✨
26,괜찮아요😭😭😭😭😭😭
27,으허엉😭
28,산리오 팝업 13일 4시 타임 거랑 3시 타임 교환하실 분 구합니다 🫶😭 친구랑 갈 수 있게 도와주실 분 🥺 3
29,런쥐니 아프지마😭😭😭물 많이 마시구
30,😭 너무 하찮고 귀엽다💜💙   3605
31,안돼 고영😭😭😭😭
32,088 그러게요 하필 인후통이 와가지고 고통 ㅠㅠ 파도샘 걱정해주셔서 넘 감사해요 약도 밥도 데자와도 잘 챙겨먹고 얼렁 나을게요 사랑해요😭❤️
33,000 넵 저는 월요일에 왔고요 입국하자마자 마크 확진이 나와서 1차 멘붕 그래도 6드림 죽도록 응원해야지 하고 다짐했는데 어제 2차 멘붕 걍 친구들이 만나러 온 일본인이 됐어여 그래도 뭐 남은 일정들 재밌게 보내려고 합니다 감사합니다😭😭
34,아악 판이님 오셨었군요ㅠㅠㅠㅠㅠㅠㅠ그저눈물만납니다ㅠㅠㅠ뵈고싶었는데😭😭😭😭😭
35,2106 하 ㅠㅠㅠ이거 봤어요 ㅠㅠㅠㅠ 정말정말 사고싶었는데 가격이가격이ㅠㅠㅠㅠ 호떡님 구매하시나요😭😭😭
36,😭😭가볍게 끝나시길 빌겠습니다🙏 천천히 낫길 바래🥺
37,050 끼야아아악😭😭😭
38,4 저두 잘 지냇어요ㅠㅠ 보고시펏어요😭😭🫶🏻
39,812일 아니 근데 한개 주문한 사람들껀 나보다 늦게 주문해도 받았다던데 왜 나는 여러개 주문했다고 이러는건지😭 라인 느네 ㅎ2ㅂ한테 배웠니 7285
40,잘못한거 하나도 없는디 사과하고 있어😭
41,125 감사합니다정말 감사드려요😭👍
42,아 어케 배니싱 저요😭😭
43,컴백도 컴백이지만 공구팀 있는게 나 왜 이렇게 기쁜가효😭
44,ㅠㅠㅠㅠ 별이 몸조리 잘하고 푹 쉬어 ㅠㅠ 😭😭
45,기묘한이야기  갖고싶어요🥲😭
46,위버스앨범 빨리 받고시퍼😭 받기도 늦게 받는데 중복이라 다른 멤버 받으면 진짜 개슬픙거같애
47,😭😭아악 귀여워 귀여운거귀여운거 조합은 최고야🔥🔥🔥🔥
48,근데 공항에 진짜 많이 간 것 같은데 😳😳 너무 혼잡해지지 않기를 😭
49,0531 진짜 실물 훨씬 예쁘고 넘 만족합니다 강추😭
50,100423 너무 속상하실 것 같아요 😭 꼭 좋은 일 생기셨음 좋겠어요 7
51,이미 다키우셔서;;; 비틱비 주세요 😭😭
52,맞아요아마 없겠지 싶어서 별 기대도 안 하고 있던 독립영화나 해외영화가 왓챠에 있어서 감동한 일이 몇 번 있었어서 계속 정이 안 떨어지네요왓챠 힘내라😭
53,야 같이늙기로했자나 회춘하면어떻해😭 0
54,하 좀 버거워 하  조타 하😭😭💖💖
55,마자 국룰이긴 한데 공지가 아직도 없어서 불안쓰😭
56,0405 900330 아 밷걸두주니😭😭😭
57,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ구계님에게 제발 특장판을😭🙏🙏저도 성공하시길 빕니다 흑흑🙏🙏
58,동아벨 디테일 좋은 거 둘이 지하에 갇혔을 때 편지봉투 제스퍼한테 넘겨서 제스퍼가 발견하게 하는거😭 그리고 언젠가는 같이 재즈 쳐줄 거 같아 동아벨이라면
59,엄마가 나폴레옹과자점 쿠키를 선물받으셨는데쿠키가 맛있어봐짜지했는데 와인생쿠키 찾았다 😳😳😳😳😳😳😭😭😳 7
60,125 너울언니 고마어 😭😭❤️
61,저를 시험에 들게 하지 마옵시고🙏           방탄소년단진   차라리 죽여줘어어😭😭 94
62,11172130 아ㅜ진짜 너무 사랑해요 쌤😭😭😭❤️‍🔥 그림 너무 최고에요 6
63,아휴부끄😳 츠카사를 하려했지만 그냥 방울토마토가 되기로 했답니다ㅎ 최애는힘드러여😭
64,무보정인데 일케 이쁘다니ㅠㅠㅠ 넘 귀여워😭❤️ 9
65,하벌써 존맛탱이다윤놔엄마랑 윤놔애비는 서로 사랑했던거잖아 미친다 😭 윤놔애비 술에 빠져 살았다는거 정말이 남자 사랑없으면 못사는 남자같고근데 왜 노아한테 그러셨어요
66,아이라 페더터치 파샤😭  근데 아이라 파샤가 왜 이렇게 되었냐구요🥹 네 저도 알고싶지는 않았지만 실수로 주머니에 있던 거를 빼지 않고 세탁기에 넣는 바람에 이렇게 되어버렸네요🤦🤦
67,도른 착장 너무 멋있어 환장😭 78
68,네 진짜 너무너무 더워요😭😭😭 걸어오는데 녹는 줄 알았어요흐물흐물요루님은 머하시구 계셔용
69,흑흑 감사합니다😭😭 저도 그러길 바라고있어용
70,1202 미앙😭
71,제발 지금이 5시 58분이게 해쥬세여😭
72,내일 만나기로했는데 상대가 안나오면 나왔는데 아는척안하고 도망가면 어쩌지 😭 마상 제대로 입을 예정이니까 슴가부여잡고 한컷 ㅋㅋ🥲  비떱 ㄴㄴ 뚱녀 섹트 일탈계 694
73,꺄아아❤️✨✨  😭
74,꼬마어😭💕
75,10311113 플미충 제발제발 다 사라져주세요😭🥺
76,😭😭😭😭😭😭후기보고 울컥했어요 감사한 마음도 들고 또 같이 나별 사랑하는 사람으로서 동질감도 느끼고😭😭😭😭 43
77,런쥔아 빨리 낫고 😭💛  우리런쥔 황런쥔밥무거
78,의상 넘 갖고 싶음 😭
79,꺄아아아악 최고다😭😭 미리 쥭이고 갈려고 왔다니ㅠㅠ 그런거였으면 진작 얘기하셨어야죠 하고 저항하던거 힘뺄 듯 왜 갑자기 죽으려하는진 궁금한데 이유 듣고나면 뭐가 바뀔까 싶어서 그냥 안 물어볼 것 같네요 그러곤 자살은 싫으니깐요 하고 죽음을 받아들이기
80,1234 감사합니다 헉헉루미네에게 ㅣ멋져듣기😭😭❤️❤️
81,어제 라디오 끝나고 바로 잠들었는데 뒤늦게 서라 영상보고 오열중😭😭😭 64
82,헛 아놔ㅠㅠ 이십분만 일찍 멘션 달걸🫠😭
83,868991 저두 맨날 탠님께 예쁜거 해주시는 아보님에게 너무 감사해요 🥺😭💞
84,00 ㅡ누ㅜㅜㅎㅏ 맞아요 ㅜㅜ저 원래 그런 스타일 캐릭터는 쳐다도 안봤는데 어떻게 심장에 치여서  사랑하게 되었어요♡ ㅜㅜㅠ 저 아직 안봤어요😭 마르코 치비도 나온다해서 봐야하는데 계속 빅마마 시리즈에서 멈춰지네요 ㅜㅠ
85,농담이 아니고 이미 전자기기 종류로 인벤토리가 거의 다 찼는데 어떻게 해 😭😭 3094
86,아니ㅜㅡㅜ 진소리 다해요 😭💛🫶🏻🫶🏻🫶🏻
87,계절님 함께 어덕행덕해야져ㅠㅠ 몸은 서로 멀리 있지만 마음은 가까이 있다고 생각해요🥰 그니깐 그런 생각은 안 하셨으면 좋겠어요😭😭
88,쭈고ᐟ ᐟ ᐟ ᐟ ᐟ ᐟ 🤩😭😭 44
89,078 아기상냥이😭😭😭 너무조은네이밍이여요
90,킹키 넘버 다 들어볼 틈 없이 간건데 퇴근하고 가서 엔젤쇼 놓치고😭 그나마 스페셜 티켓이랑 해보고싶던 절대반지 흔들기 하구 왔당 간만에 넘 신나는 해피엔딩 뮤지컬 쿤찰리 초반에 자켓 입힘당하다가 가슴팍 단추오픈되섴ㅋㅌㅌㅌ 당황
91,1  이사진만있어여 그래서 이사진이 더 좋아😭😭           💫      방탄소년단진  석지니선구리필수장착
92,1 아무도 불평불만따윈 하지않아〜😭😭😭 나도 일본어 메인이지만 한국어 트윗도 열심히 해
93,아 세상에 너무 눈물나는 제가 유랑님 몫까지 다 털어오겠습니다😭😭😭
94,스키피 어디있는거니🤧 내가 눈이 안 좋아서 못찾은거면 알려줘 우리 아가 아프지마😭 76
95,체리님 넘 올만에 보는 기분이에요 😭😭❤️❤️
96,마유즈미한테는 정말 고마움밖에 없다😭  마유즈미의 앞길을 축복합니다🥹 원하는 바를 다 이루길
97,아직 아파  😭
98,흑흑 감사합니닥😭😭😭😭😭
99,코끝에 왕여드름이 나서 코가 딸기코가 됐다 ㅠㅠ 만지면 아픔 😭
100,3 ㅋㅋ ㅋ ㅋ 노란 망토자락 휘날리며 아무도 없는 학교 복도 뛰는 상상ㄹㅈㄷ다1학년때부터 단짝햇으면 좋겟어요 1학년이 몇살이더라 완전 와기엿던거 같은데😭😭😭
101,이수진도 떨어지샤😭 이재명이 지명해주면 좋겟눈데요🙏
102,ㅠㅠㅜ너무 사랑하구 고마워요 울 퉤끼깅😭🤍🤍
103,75501557 토닥토닥😭 무슨 일이 있으셨길래ㅠㅠ
104,작은 성공들을 반복해야 된다 하루 하루 다이어트를 성공해야 살빠진다😭
105,3323 암어슬리피😭😭😭😭😭😭
106,불도 못키고 답답하당😭😭 머리묶는 것 까진 어떻게 손봤는데더듬이 못만들었어ㅠㅜㅜ
107,3 꾸러기가 어른 됐네 😭😭😭
108,;20220728 홍보; 1 💗링크 블루레이 추진 카페가 개설 되었습니다많은 관심과 가입 및 가수요가 필요 합니다💗아울러 총대 및 스텝 모집중 입니다 부탁드립니다💓 지나간 블레는 다시 오지 않습니다😭😭 포기하지 말자😭😭😭💛💞💓 08 4
109,하 로스쿨 방영할 때 봣어야하눈덱 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 퓌뱡 김범이 저러케 예쁜데 난 왜 😭😭😭😭😭😭 저거 보고 이번에 메디컬까지 쭈고햇어야하는데 😭😭😭😭😭😭😭😭
110,행복만 주는 종현아 오랜만에 로또번호 좀 불러줘 로또당첨돼서 사표 던지는게 내 소원이야😭😭😭😭😭
111,작업하면서 담아냈던 생각들을 이렇게 알아줘서 나조차 감동인데 호비는 오죽할까😭  진짜 뜻깊고 알차고 감동인걸😭💚💜
112,앙깅아😭😭😭😭💋💋💋💋
113,34 자기 밖에 없어😭😭💕💕
114,개와늑대의시간   😭🔨 5112
115,마유님ㅜㅜ 서코 때 만났는데 사진을 못 찍어서😭 저희 더 친해져서 담 행사 땐 막 웃긴 사진부터 시작해서 진짜 막 100장 찍어둬요❤️
116,아니 쌉가능이 어때서요 ㅠㅠㅠㅠㅠㅠㅜ  우리 산하 따나잇 다시보기 올려주세요 ㅠㅠㅠ  최고였단 말이어유 ㅠㅠㅠ 또 듣고 싶어요 ㅠㅠㅠㅜ 제발😭
117,보이지 않게 더 바쁘다 라는 말이 모두 다 이해되는 오늘 😭🔹🔷 0
118,대레전이야😭😭😭😭😭😭😭
119,전설의 소바 경수죠😭😭😭😭
120,제발 원투차차하는 예지 좀 봐줘 세상 킹랑둥😭🖤 7
