,tweet
0,1020  요기요기요👇👇😆 아 물론 직접 셀렉해서 붙인 쌔럼은 저😅 ㅋㅋㅋㅋㅋㅋ😚🤭 5
1,이런😅  053
2,붓펜으로 선 따고 볼펜으로 수습하는  얼굴연습 겸 낙서😅 8
3,사실 그 개껌은 미미꺼였어요 😅 미안해 미미야 별가루님 집에서 미미가 기다려요 개껌 많이 사갖고 오세요
4,1000개째 트윗기념 그림은 농담이고 키링뽑으려고 그리던거였음 원래 태의랑 일레이 각자있는 두개의 그림이었는데 마음에 안들어서 합쳤음😅 85
5,6시 40분 밖이 제법 시원한 것 같아서 동네 한 바퀴를 돌았다 저녁의 뜨거운 열기보다 나은 것 같았지만 조금 뛰었더니 땀이 한 바가지 오늘도 덥다 😅😅😅 581
6,매번 똑같은 말만😅
7,111   한국어부터 공부하세요 간단한 트윗도 정확하게 이해 못하는데 무슨 영어공부😅
8,작년 섬크 스샷들이에요 더 이상 꾸밀 자신이 없어서 엎었었어요😅
9,😅😅😅😅기쁘다 그치만 요즘은좀처럼 알페스가눈에들어오지않다
10,1942 전혀 예상하지 못한 결과가 허허😅
11,😅🙌 초총은 내려 놓으시구;;;
12,요즘에 또 뜸하죠 그림그리기가 귀찮아서 느릿느릿 그리고 있습니다 그래도 그린다는 것에 의미를 두기로 했어요😅💦 6354
13,33 저 지금 일하는중이에요😅
14,캐럿들 물주가 200팔 됐다고 케이크사서 초 불어달라고 할 정도로 좋아해요 오늘 하루종일 텐션이 너무 좋네요 ㅎㅎ 동생으로서 보기 너무 좋아요 오래전부터 200팔 되길 기대하면서 잠도 못자던 우리 물주😅 캐럿들도 많은 축하 부탁드려요 ㅎㅎ 2
15,ㅅ색다른 모습은 보여주기가 매우 부끄러워서 조금 그렇네 하하😅
16,지인이랑 얘기하다가 사이드 가면 그그 뭐냐 단어가 한참 생각안나서 뒷태미 라고 할뻔 했네 😅
17,딩초얼굴감당가능하십니까 😅
18,15063399 트위트 콘트라베이스 😅
19,비가 이렇게 내리는데🌧 이렇게 더울 수도 있구나😅😅 0
20,그럴수도 있죠🤔 그러시면 하의는 보온 되는 걸로 입으시고 이불을 살짝 두꺼운 걸로 준비하셔서 배 부분까지 덮으시고 상의는 편안한 반팔  입고  주무시는 것도좋다고 생각해요 😅  제 이야기는 그냥 보고 넘기셔도 됩니다
21,24679 으으으음😅
22,우리 아기 렉에서 꺼내주실 분   ㄴ 저요 😅😅 왜 아무도 말 안 해줫어 338
23,비상선언 무대인사 양도  731   대구한일 청소년 13151546  열 17  열 14  예매번호 공개 후 환불불가😅
24,스탠딩은 힘들죠 😅
25,1013   그렇죠 마침가려니 코로롱이 때문에 한참 못갔어요방탄콘서트하면 그핑계로 가고 싶었는데 그것도 어렵고😅관광지라 짱  하 갑자기 지민이 더 보고싶어용😭
26,전 못해여 😅
27,죄송해요 다시 트윗 할게요😅  마일 팍품 베스트 스타 남성 2위 축하 합니다 👏 👏 👏   자랑스럽고 사랑스러워요💗    มายอาโป    1
28,90104 꼭 잊어야 해 귀여운데🥺 그리고 회수하지 마 어찌 됐더라도 나한테 보내준 메시지잖아  엄청 대단하게 생기지는 않았어 벽면마다 그림이나 그림 도구들을 좀 너저분하게 놔뒀거든 잘 정돈되어있다고 말하기는 어렵네😅 그래도 운 좋게 괜찮은 방을 저렴하게 구해서 꽤 널찍해
29,그러게요 담달 완전 통장빵꾸의 달이네요😅
30,아동네수영장탈의실에서 오지범 봐버림 왠지 본의 아니게 알아버린거 같아서 숙연쓰😅
31,950724 다해서다가져와볼게😅
32,8월 안에 배송 끝낸다고 태국에서 뭐 주문하고 이렇게 빨리 보내준다니 좀 어색하네 😅 17
33,1992131 그거 제 얘기ㅜㅜㅜ 여름이라 더 초췌할텐데 벌써 두렵네요😅
34,공카 회원수 하루만에 100명 늘었다 짜란다짜란다김포레 하다가 콘내자리 ㅜㅜ하다가 양가감정 어쩔😅 71
35,진짜 행복해지는 영상이 네요😊 꾹이 너무 귀여워서 와랄라하고싶다는😅🤗 4
36,아유 이게 왜 떨어져있을까😅다시 주워갑니다😢😢
37,0707 앗 각자 키워드로 잘못봤었군요😅
38,같은 사람 인거지 응응😅 9
