,tweet
0,여러분들은 죠스케 짭넨도 보신적 있나요 저는 본적있어요 🤣🤣🤣🤣🤣🤣🤣😭
1,으아앙 흐아앙 으앙 보고싶었어요 흐아앙 😭😭💕💕 52
2,헐😭
3,너무 귀여워😭😭😭       4960
4,알보칠 바르면 먹을 수 있을거에요😭
5,우리학교에 이런 선배 없었댜요남녀공학을 다시가면 볼수 있나여😭
6,맞아요 의상 너무 뀨띠빠띠ㅠㅅㅠ 안그래도 계속 살지말지 엄청 고민중이예요😭🥺😭 어어어어ㅓ어울릴까요 과연
7,하트드림어워즈 가고싶어서주접을 2개국어로 써봐찌만 날짜지나써 혼자 뒷북😭 1ㅇㅇ매 티켓팅 되려나 내 💩👏똥손 흑
8,주쨔 😭💕   주찬     골든차일드 리플레이   3
9,공구 참여 금액은 높은데 물품 무게가 많이 나가 해배비가 올라가는 경우는 최대한 저도 해배비를 지불하고 있습니다😢 참여자 분들께 안내드려야 하는 저도 마음이 썩 편하지 않아욥😭
10,헉😭😭😭많이 고생 안하시고 지나가야 할텐데푹 쉬세요 쌤🥺🥺😱
11,저두 이집 좋아해요 방금도 지르고 왔구요😇 허헣 보내드린 정도의 섬세한 카빙은 제가 다 털어서 이제 없는것 같은데 이 산호장미도 몽실몽실 귀엽네요🥰❣️ 전 이번에 주문한 산호장미 맘에 들긴 하는데 여러 고려해야할 사항이 있어서😭💦 디엠드릴께요 글구 덕토크하는거 넘 조아요💖💖💖
12,나 그래서 요즘 회사 아니면 집 반복중이야 아직 한번도 걸려 본적 없어서 더 무서워 😭
13,마자요 ㅜㅜㅜㅜ 후루룽도 하룻치도 자는얼굴 전부 원래도순하구착한애들이지만 순둥이아기천사들 따랑스러운아기들 다이에이정말최고가타요😭
14,저도요 이미 제 마음은 민지가 가져갔어요 책민지 김임져😭
15,1 어머 상상할수있다 ㅠ 너무 맛있을 것 같아 😭😭😭
16,수영해서 건너가려면 891일 할부지😭
17,97124 헉안대ㅜㅜ 뮤다샘지켜ㅜㅜㅜㅜㅜ 샘 푸욱 쉬세역 😭😭
18,띠발 코로나😭😭😭😭😭😭😭😭
19,기여어😭😭😭😭😭 0
20,나도 😭😭😭😭😭 9
21,이제 찐빵이 나오는거야😭 기다렸다규 81
22,말라깽인데 신기해 어깨며 태가 또 오빠야 😭
23,그럼 힘차게 봄 3관 하러 가볼까나 2일경과중😭😭😭😭😭 38
24,한국가기싫다😭😭
25,허어어어어어엉ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ영원히영원히 함께 하기로 해놓규😭😭😭 저 진짜 너뮤너뮤너뮤너뮤 보고 싶엇어요🥹💙💙💙
26,뿌앵 이제 서울째째 아니냐구😭
27,허허😅😅나쁜  쇼핑몰😭😭
28,왤캐 눈물 나오냐 엌ㅋㅋㅋㅋㅠ😭🌊 파카튜브는 2018년도 부터 시작했는디 게임은ㅋㅋㅋㅋ 아ㅋㅋㅋ 19
29,1022 엉엉😭
30,사카데이 미쳤습니까 이런 건 제발 팔아줘 돈 줄게 안 그래도 굿즈 적어서 서러운데 장난하니😭 536
31,영구초토지대 룩템먹으로 가야하는데  가기가 싫다😭
32,나지 😭
33,유사글 언급 지뢰입니다ㅠㅠ 안 친한데 탐라에 뜨면 썰어요🥲 친해도 많이 뜨면 썰까 생각중이에요🥲 그러니까 안 친한데 유사글 보시는 분들은 먼저 썰어주세요 😭😭  누구누구남편까지괜찮음 유사글 보시면 먼저 썰어주세요ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
34,03 진짜 귀여워요😭😭😭
35,대사 어케 할 지 고민 많이 햇엇는데 신계신님 덕분에 그런 보람이 잇어서 다행이에용감사합니닷😭 다음 전개 스포될까봐 일단 헤결얘기 하고 싶은 맘 꾹참고 응원에 힘입어 열심히 그리도록 하겟습니다 와자잣 사랑해용💗 1
36,헉좋아요  가도 될까요😭😭😭
37,헉 류자키가 라이토환영한테 드디어 말건거야 아님걍회상인가으아아아아 땁님 만화 너무 좋아요ㅠㅠㅠ 장편이라니 너무 귀한연성😭😭 감사합니다 감사합니다👍🥰💗 3
38,😭😭힘든 하루네요🥲 그래도 오늘 정후가 찬혁이 태워서 원정가더라구요ㅎㅎㅎ
39,똥손이라 사진이😭😭😭 사진에 보이는 것보다 훨훨 진짜 5813배 더더 이뻐요😍👍
40,0 하 레님 진짜루 사랑 그거 합니다 나 혼자만 재밌으면 어떡하지 하는데 ㅜㅠㅠㅠㅠ 레님 사랑햐용😭💖💖💖
41,061310 부산으로 뛰어가고 싶지만 경기도요 😭
42,1 근본픽  우리 아기들에게 마라맛 무대  심지어 신메뉴 커버  우리 준석이 표정이며 춤 다 잘해  진짜 너무 잘해 😻 아니근데 풀버전 그냥 다주세요 🥺 다들 너무 잘했는데  이건 너무 가혹해요  아무튼 짱더케이 최고다  애기들 불러주셔서 너무 감사해요 ❤️‍🔥  저에 노력😭 4
43,나도 오늘이 처음이었어아직도 안 믿기는 현실😭😭
44,포제션 😭
45,바즈애니 주제가 나온 걸 이제서야 안 사람😭
46,보는 사람들도 이러는데 찍는 본인들은 오죽할까요 이넘의 드라마 빨리 끝나길😭
47,1245 잉ㅠㅠ 고마워😭❤
48,1 감사합니다 첼님의 기도로  꼭 와줄 거예요 재발 😭
49,인터뷰 보는데 4강에는 출전하겠다고 코로나로 격리하면서도 웨이트 두시간씩 했다는게날울려😭😭😭
50,비공식 솜들도 다 타이밍을 놓쳐서😭
51,0513 넘 슬퍼요😭😭
52,내일만 일 하면 드디어 데놋 본다ㅠㅠㅠㅠㅜ😭😭 예당 너무 오랜만🫶🏻😭
53,난 피해갈줄 알앗는데 ㅋㄹㄴ 집에 박혀있으므로 튓에 눌러붙어있겟쒀여😭
54,내가 더 고마워요💗 진짜 개ㅐㅐㅐㅐ이쁨 진짜 나 사진 실력이 저 만큼이라서 너무 아쉬운맘😭
55,깜짝이야 스티커 뭐야ㅋ😵😵          😭😩❤ 00
56,헉로아샘 저도 매일아침 로아샘이 안보이시면 뭐가 허전해요！😳 저도 28일에 완전 까먹고 있었지뭐에요😭 홍대 다음에 가게된다면 꼭 만나요₍ᐢ⸝⸝› ‹⸝⸝ᐢ₎💛✨ 955
57,하 ㅠㅠㅠㅠㅠㅠ 우리 아이가 주인공이다😭😭😭😭😭
58,귀여운 알감자들 세척샵에 드디어 도착했대요😭💕 메이크업 샵주님께도 예약 연락드리고 행복해요٩ˊᗜˋو 862
59,어디 아프신가요😭😭
60,12732 다쿠가 너무 예뻐요😭
61,2 대전시 사업 상품 리스트업 아직  상품제공 상품은 가져도 됌  주소지 대전 필수 블로그인스타 계정만 있으면 됌 나중에 올렸다가 삭제 가능 사진만 몇장 올리면 됌😭😭
62,앜찬대언님 ㅋㅋㅋ 귀여워😍😍 그나저나 언제맞팔 해주실련지😭😭😭 95
63,🥺😭😭 밥은 먹어야지 애깅아 ㅠㅠ ㅜㅠ
64,으앙😭😭😭😭😭👍👍👍👍
65,😭 너무 좋아 😭 427526
66,제발😭😭😭😭 23
67,9 에구구 탐욕이 부른 비극이네요 ㅠㅠ 제가 전도한 지인 중에는 작년 테슬라 $1200 찍을때 익절하고 루시드 들어간 경우도 있었어요 ㅠㅠ  얼마전 만났는데 주식얘기를 안하더라고요 😭
68,68777 진쨔 넘뿌듯해 역시 월요일컴백이 최고같아😭
69,0 너무재밌죠 😭😭😭😭😭😭😭😭
70,와 아니 이 귀여운 아이는 누구죠 정말 대박이에요😭😭👍 저 방긋 웃는게 마치 제 하루의 힘듦을 다 없애주네요 이쁜 그림 감사합니다🥰
71,15      😭❤️ 소녀시대와다시만난15번째여름 지금은 소녀시대 ; 앞으로도 소녀시대 ; 영원히 소녀시대 🫶 1  10          😭😭
72,9 그쵸ㅜㅜ 캐릭터 다 너무 귀엽고 킥보드가 진짜 마음에 강하게 남더라구요 몇몇 장면이 계속 떠오르고😭😭😭 또보고싶은 영화예요
73,꺅ㅠㅠㅠㅠㅠ 하기마츠 너무너무 좋죠😭😭❤️❤️❤️ 앞으로도 같이 하기마츠 해용;;❣️❣️
74,대바아아악😭👍👍👍 0
75,지금은 소녀시대  앞으로도 소녀시대  영원히 소녀시대 🥹😭💗✨   15 🎂💗✨  소녀시대와다시만난15번째여름 소녀시대 15주년 1  15  915
76,20130613 다른분들 많이 써 주셨지만 저도 몸살이었어요🤧검사 하셨나요 아니길🙏그냥 쌍화탕 하나 마시고 얼른 나으시길 바래요🙏😭
77,오늘 데리구 가야징🍑;; 레드케랴제발 내 손에 들어와랑ㅠㅠ  1경기 보구 뽑으러 가면 없을려낭🥲😭 5
78,👊👊 섹트 떨팝니다 캔디팝니다 🥶아이스 😠캔디 🤭강남캔디 👾강남위드 🤯서초위드 😶‍🌫️서초캔디 🥵케이 😥떨액 😳브액 😭😭 위드팝니다 차가운술   👿👿👿👿👿👿👿👿👿 953
79,둘은 각자의 죽음을 한 번씩 봤다는게 너무 가슴박박찢어진다😭 325
80,5 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ개콘이 망한 이유😭😭
81,너무 좋아하는 일러🥹💖이게 공식이라고😭 4
82,별안간 너무 떨림😭😭😭
83,이가 너무 아파요 😖😔😕🥺😭😭 😬
84,교복 자영 판매 자위 영상 판매    5000 9000 라인  🤍  ;; 전에 사용하던 계정 영정 먹었어요😭;;  메인트윗 목소리 확인 부탁드려요 ❤️쿨거 바람‼️가격은 싼데 영상 많은 거 대부분 넷카마인 거 아시죠 매너 🤝 후기는 마음 상납9
85,와우 오프닝 윈 미쳤😭😭😭 사람 그만 홀려😭😭 너무 좋잖아🤣 6
86,선우야야양야야 ㅠㅠㅠ 울지마세요😭😭😭😭😭😭💔💔💔💔 사랑해  정말
87,아니 겁나 킹받는데 공유못해서 더 킹받음😭
88,😭🐤🌒😯 마지막으로 다시 올려요 현재까지 800명정도 보내드렸어요   아직 못받으신분 다시  팔로워 하세여  순서대로 정리해서 보내드려요  일탈섹트야동맘눌뎀맘눌피섹스야동서울부산인천대전교복목소리보지  459 69
89,영원히 서녀시대 🖤🤚🥺🥺😭😭😭😭
90,주말 출근 없애버렸어 본진사내 또 본다😭
91,202222 🌷     202222  2   1        끝없는 지원을 보내주신 모든 분들께 진심으로 감사드립니다 😭🎀 모든 분들이 제가 준비한 상품을 빨리 보고 싶어요
92,떨려 오공만 보면 떨리는 병에 걸렸어요😭
93,0 저 베리굿 2022버전 기다려요🥹 떠나지마요 이거랑😭😭
94,4371 정말 이상한 사람이네요ㅠㅠㅠㅠㅠㅠ😭😭 힘내세요😭😭😭😭😭😭
95,미루고미루다가 정말 큰일났어요😂 띠부는 포기 스티커로 옮겨탑니다😭
96,220625 겨울지나벚꽃 팬미팅📷  현장감 느껴져서 좋아하는 컷💕 옥진욱이 많이 그리워서😭  겨울지나벚꽃 태성해봄 옥진욱  겨울지나벚꽃팬미팅 8
97,0 앞으로의 전투와 앨범과 덕질을 위하여😭😭😭저희 힘내서 벌어보자구요ㅠㅠㅜㅠ
98,424 진짜였으면 좋겠어요 ㅠㅠㅠ😭😭
99,📍카페 니타 마크와함께하는여름 레전드 칠감맠 컨셉😭 밖 유리창에 있는 큰 현수막 보고 들어왔어요 아기자기하게 꾸며진 게 많았구 마크 사진들도 많이 붙어있어서 너무 좋았어요🤍    존 제일 좋았답니다🎱 특전도 너무 귀여워요ㅠㅠ 준비하느라 수고 많으셨어요 7
100,아니 근데 둘이 셀카찍는게 왜이렇게 힘들지 😭😭 준규  하루토   ฮารุกิว  30
101,아직 확실 한 건 아닌데 확률이 있을거 같아요 제발 나오면 좋겠어요😭
102,윤아 진짜 예뻐 😭🤍  ยุนอา  윤아 임윤아
103,안무영상 너무 신나 너무 잘해ㅠㅜㅠㅠㅠ 나도 홉월드에서 뛰어 놀고싶어😭😭😭
104,0806 어 헐 선생님 저 살ㄹ려주신ㄱ거에요 진짜요 헐 선생님 대박  진짜 제가 사랑해요 미안해요 😭😭😭😭💕💕💕💕💕💕
105,7 샘 축하해주셔서 감사합니다😭🤍🤍🤍
106,1 모르게써 ㅠㅠ 6시쯤 끝나려나😭
107,존잘이 3명 아방가르드가 3배 넘 짱입니다     갓아트가 3배 😭👍❣️💕🔥🔥🔥 2
108,에에에엣 벌써 103❤️ 65정말 감사합니댱❤️❤️정말사랑해❤️❤️❤️😍😍😍😍🥹🥹🥹😘😘💖💖💝💝💝🥰🥰🥰🥰😆😆😆😆😭😭😭😭😭😭🙇‍♀️🙇‍♀️🙇‍♀️💗💗💗💝💘💘💕💞💘💖💗💓❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️❤️❤️❤️💓💓💖💘💗💗💘💕💕💘💓💓❤️ 8
109,날벼락😭😭
110,차에서😭😭😭
111,2 20이용😭
112,나도 듣고있어 😭           1975 42
113,코로나때문에 많이 아프실텐데 힘내십셔😭
114,ㅇㄴ 미쳤나봐나지금이오빠보고눈물좔좔흘리는중ㅅㅂ너무ㅠ잘생겼고뭐라해야하지지금까지는 인쮸닝❤️❤️❤️❤️ 이었다면 지금은 런쥔오빠 😭😭🤦‍♀️🤦‍♀️🤤😭🫶🏻🫶🏻🤦‍♀️🤦‍♀️ 89805
115,트위터 영상 화질이 깨지네요 ㅜㅜ 유튜브에서 가장 깨끗한 화질로 보실 수 있으니 참고 부탁드려요 💜🙏    ❌️  ⭕️ 😅😅😭😭😭😭
116,9374 와 이거봐 가지님 절대 실버아니라니까요✨✨ 플레나레찬은 너무 슬픈😭
117,어제 티팅대실패하고 새고계속해서 이자리들 잡았다😭  행복🙊 5
118,너무좋다아가씨 미즈키라니😭😭
119,완료입니다 ᐟᐟ 디엠 하나하나 답변해드리지 못한 점 죄송합니다😭
120,현재 티켓 여유분이 없고 이미 2차까지 진행했기 때문에 많은 분들이 원하시는게 아니라면 티켓 확보가 어려울 것 같습니다😭 하지만 혹시라도 자리가 생겼을시 연락을 원하신다면 따로 디  다음은 질문 상자에    1
121,이발했늬ㅋㅋㅋ보고싶어😭
122,뭐야업로드하니까 사진 끝이 왜저래😭 원본은 깨끗한데😤
123,장발 윤이요 윤이보면서 장발한 남자가 이렇게 잘 생겼다는 거 처음 알았어요😊 늦게 입덕해서 경윤이가 장발한 모습을 못 본게 한이네요😭 971 49
124,왜에😭😭
125,624517 저 몸 안 좋아요 또르르😭
126,오운완 제발 빠져다오 빠져다오😭 😭 내 비루한 몸띵이는 왜 빠질 생각을 안하니 ㅠㅠ
127,너의 눈동자에 🥹  달빛에 비춰진 우리의 흩어진 잔상 😭 32
128,젤피 얼른 기사 수정해라😭
129,아이ㅣㅣㅣㅣㅣㅣㅣ거ㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓ 에기야 🥲🥲😭😭😭💧💧💧💧💧 2851
130,40000  목이 따가워서 침 삼키기 힘드러요 아직 기침까진 넘어오진 않았지만 후기를 애타게 기다리는 절😭드림온을 못 보다니🤧 그래도 7주년은 티팅 성공했는데 페레 보고싶은데
131,그냥 무물 보면서 귀여워 하고 있었는데알람도 안 떠가지곸ㅋㅋ몰랐거든 근데 보니까 어 뭐지 이거 내가 보낸 거 같은데 하고 보니까 맞더라구처음이야😭
132,엊그제 어제 키트 음성나와서 맘 놨는데 또 불안해지네요 자기전에 키트 해야겠ㅅ어요😭😭 제이님 ㅠㅠㅠㅠㅠ 아프지 않고 지나가야하는데 저도 첫 코로나 때 5일 내내 40도를 찍으며 죽어갔어서 진짜 무슨 마음인지 잘 알 것 같아요😭😭 화이팅 꼭 언능 나으시길🥺🥺
133,0501 그쳐 모자 주제에 비싸여😭 메론딸기 흐어 고민되네여  여리여리한 색감 좋아하시면 메론 좀 포인트 되는걸 좋아하면 딸기 추천이용 근데 둘다 진짜 다 예뻐서 조금이라도 더 끌리는걸로 구매하세용
134,대기하셨을텐데 죄송해요😢😢 윗치폼이 첨이라서 오류에 엄청 당황했네요😭😭 담엔 미리 확인해보고 올리겠습니다🥲
135,3 체삼 나 언제될 지 몰라 양심은 있어서 체삼한테 기다려달라구 못하겠다😭 체삼 앓고 있으면 찾아갈게💓
136,010 진짜 최고예요 😭😭😭😭 미쳣다
137,하 같이 고생했는데 함께 못즐기게 되서 눈물나여 😭 코로롱 진짜 내게서 너무 많은 걸 가져가버리네 😭  부디 몸조심하고 빨리 나았으면 좋겠어여 맘 편히 먹어여 🥺
138,구해요 구해요🥹🥹🥹😭
139,31 그러니깐요 😭😭😭😭
140,저두요😭😭
141,저땐진짜 한손으로도뻔쩍뻔쩍들릴정도로 가볍고작앗어😭
142,이 정도면 진짜 연예인이다 연예인ᆢ이목구비 진짜 환상적😭😭❣ 6
143,쥔숙샘 생일추카햇🤍🤍 내 애정 다 가져가도록  비록 드콘이 우릴 못 만나게 햇지만 이겨내고 만나러갈게 😭🤍
144,💙원호시💙  💙    700      🥳💙💙💙          😭💙💙💙         💙    💙💙💙  오늘하루도 너무 고마워요 💙🥺 사랑해요💙💙💙 1
145,힣ㅎㅎ 양심상 아몬드브리즈 갑니다 😭😭
