,tweet
0,11 말해 모해 말해 모해🤣🤣
1,최약체는 맛봐도 괜찮을까요 하고 허락부터 구하라구 🤣🤣
2,1230 아미의 삶을 녹여내셨어🤣
3,괜찮아      한국어 🤣🤣🤣
4,2   눈볼님 🤣🤣🤣 닉네임으로 개그도 센스있게 하는 찌민님 오늘 제일 웃기다👍👍 찌민님 제발로 수행하니까 윗피디랑 캐미돋고 좋잖아요   지민 위드유
5,김대리;이거 내 꼴림 스위치임 ㄴ이건 내 웃음 스위치임 🤣  12 31
6,111 핡😍😍🤣🤣❤
7,3  다섯 친구들의 진솔한 이야기가 궁금하다면    최우식 💤😴  픽보이 😅😅  😆😂🤣🤣🤣 82
8,아니 이걸 증거라고 들고 왔어🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
9,홋스카 마이크 빨리빨리 수거🤣
10,88 너무 귀여운데 뮤비에서는 잘 안보여주는 것 같아요😆 눈을 크게 뜨고 봐야하는게 숨은 그림 찾기 같기도 해요 키키 🤣 38
11,9988 18 프로 가즈아 🤣🤣🤣
12,지표가 지표인데는 이유가 있네요 🤣
13,형아한테 나만봐딴데보지말고이러는거같은🤣🤣
14,555 ㅋㅋㅋ 🤣🤣🤣
15,🤣🫂🫂🫂🫂🫂🫂 넘넘 사랑스러 미칠뻔   39
16,와 진짜 큰손 쌤 👍ㅋㅋ 머리끈👻 즤집에두 있는데요 🤣🤣
17,9 웰쌤 우리 가까이서 까오 만나도 주접과 드립을 반드시 참아 봅시다🤣
18,덕분에 잘 봤습니다🙆‍♀️ 안웃고 기타연주 감상했는데 막판에 진짜 웃어버렸어요🤣 망고쉐킷 6
19,69 🤤😍😳🥵😱🥺🥰 음 대충 이랬던것같아요🤣🤣
20,인생자체가 허접으로 이루어짐 성옥님 반하실라😄😆🤣
21,ㅋㅋㅋㅋ 락스타는 겨쿨이여야한다는 조건이 있나욬ㅋㅋㅋ 넘 빡센조건인데 태양빛에 탄 여름웜은 안되나요 썬샤인 가이즈들은🤣🤣
22,0 걔는 동네방네 사나봐요 🤣🤣🤣 사도사도 맨날 없어요 신기함 ㅋㅋㅋ
23,보는 순간 다 잔겁니다 🤣
24,잊모닝💛  얘는 잎이 다섯개🤣🤣 난 오늘부터 휴가시작 무탈히🙏🏻🙏🏻
25,ㅤㅤ    🤣😭  ㅤㅤ 64832
26,형아가 꼬기 같이 먹자고 해서 급 삼겹살로 변경😆😆 게릴라 먹방이지만 완죤 맛집 고기 얼릉 익어라🤣🤣     3
