,tweet
0,
1,내부도 끝낸지 좀 됐는데 자잘하게 만지다 끝냈다 윗층은 이사오기전 집이랑 비슷하면서 하고싶던거 이거저거 바꿔서 끝냄🥰💕 3
2,220806 영통  오늘도 가온이는 잘생겼땨💕    엑스디너리히어로즈 엑디즈 가온 곽지석 1
3,888 내년에 핑크가 나온다 하니 좋은 결과 있으시길 바랄께요 💕
4,그냥탐라내리고있었는데소리질렀어요사랑합니다진짜입막고소리질렀어요❤️❤️❤️💕😘😘😘😘 153
5,넷우리 꼭 오래 영원하자 소녀시대💕 윤짱 고마워요ㅠㅠ🥹
6,282 디엠와주세요💕
7,건강 조심 ㅠㅠ 바빠서 인사를 못드렸는데 지난번 보내주신 선물들도 감사합니다 👍💕
8,에에엥 천재라니 과분합니댜아아😳😳 일단 아쥐님 한입에 쏙넣고 집으로 데리고가야죠 히히😚💕💕
9,💕투표독려글💕 저희가 우승한거 진짜 디게 많지만 진것두 있구 그래용ㅠㅇㅠ 그래도 항상 꾸준히 툽해주시는 뫄깅들 항상 감사해용 지금 다 끝나구 그래서 마니 빠진 상태지만 남은게 있으니 독려글 보고 다들 힘내서 열툽해주셔용 😊 쫀밤되세여 🤗  출처 제 위버스 포스트 4546
10,오늘 와주셔서 감사해요💕 ⠀⠀  첫사랑  수아  37
11,아이브 엔시티 더보이즈 투바투 포카 양도해요 디엠 편하게 주세요 🫶  ⭕️  왼쪽 포카들로 오른쪽 포카 교환 구해요 💕 산리오 우대합니당 💕  저 왼쪽 님 오른쪽 8
12,임영웅 유튜브 다시만날수있을까 음원영상; 2400만뷰 돌파 추카추카💘💕⭐️♥️  임영웅  임영웅정규앨범 임영웅음원강자  임영웅유튜브  출처임영웅유튜브편집후리지아 76
13,💕 대프리카서식녀  동구출장만남 고수익알바  노팬티   ‍💟
14,헐헐ㅜㅜㅜㅜㅡ 그래도 되는걸까요💖💕🌈 흐엉ㅜㅜㅜ‧˚₊̥ ⁰̷̴͈꒨⁰̷̴͈‧˚₊̥ 쇼짱님 완전완전 자주 말 걸어도 괜찮을까요☆☆
15,412 꺜 꼭 구하시길 바래요🥰 너무 이뻐서 질렀는데 모든 깅들한테 정말 갓옷장이에요❤️ 세별이 입힐 생각에 두근거려요🥺💕
16,우현시❣️💗💗💖💖💝💝😍😍💕💕
17,페잉확인 맨날 늦기ㅠㅋㅋ 늘 감사해요 다정한 말들💕💕
18,눈빛 너무 스윗한 태주님🤍👀🤍  손가락 하뚜 독점하고 싶네용🤤💕
19,0310 앗 그렇게까지 사랑해주면 너무 좋잖아💕 95
20,나 리다 생카에 하나 들고 갈까했는데 젯따이 안들고 가야만 나만 볼거야 히히👀💕
21,49 그치그치 그래서 마스크쓰구했어 다 까는것보단 나으니까💕💕💕
22,09 어머😍😍😍😍😍👍😆👍👍👍👍💯💯💯💯💯💕💕💕💕🤍🤍🤍🤍🤍🤍😍😍😍😍😍😍😍
23,0224 너무 즐거웠어요 덕분에 많이 배워가요 감사해요💕 목 조심하시구요
24,220806 낮 킹키 이번 시즌 자첫💕 히야관극 31
25,와아아ㅜㅠㅠㅠ 너무 하찮고 귀여워요 메로나 좋아합니다💕💕💕💕 9
26,1928 네 정말 정말 귀여우세요💕💕 그 그 저랑 대화해주셔서 제가 더 감사하죠
27,감사💕
28,30 3대마요 참치마요 치킨마요  수빙수씨 날 트정하지마요💕
29,88 그건제가할말이죠😂🥲💕😊😊👍👍👍 4
30,저 기절잠해서 좀 전에 일어났어요 🥺 나주님도 좋은 밤 보내세요💕
31,203 같이 보여주시면 좋겠어요 무리하지 마시고 쉬엄쉬엄해주셔요ㅠ💕💕
32,0329 알ㄹ랍 💕💕
33,시온샘이랑 멘션이나 그런것도 하면서 친해지고 싶었는데 말을 못걸고있었서요🥺💕
34,14010 쥬가가 조금 강한 느낌이 아주 좋다💕💕
35,1210 히히 쪼아요 🥰🥰🥰🥰💕💕
36,0211   한번 둘러보고 가세요💕 자세한 그림체는 미디어에 더 있습니다❣️
37,ㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ 홀리셨군요🤭💕💕
38,0303 오늘의컬러   핑크 짱 귀여운 준석이 💕💕💕 14006
39,ㅤ       💕💕💕 8
40,우하핫 씻고 스트레칭하고 왔어 역시 계획한거 할까말까할때는 무조건 해야해 〰️💕 좋다—̳͟͞͞♡  사실 오늘 기분이 꿀꿀해서 나쁜짓하려고했는데 그냥 노곤하게 자야겟어 정신이 안좋을땐 몸을 풀어줘야해
41,하류이님의 몰랑한 트윗 보면서 얼마나 마음이 포근해지는지 몰라요 진짜 트친해주셔서 감사드리고 사랑해요💕
42,히휴 와이파이 상태가 자꾸 끊기나보네요 ㅠㅠㅠ  저는 먼저 들어가겠습니다🥲 즐거운 밤 되세요💕💕💕💕
43,아 아 아 악 왜 왜 풍선이 안떴됴 흐르륵 🥹💕💕💕🫶🫶🫶 생일 축하드려요 루루님♥️ 해피 여름 걸🎉🎉🎉🥳🥳🥳 행복한 주말 되시구 행복한 생일 보내시기
44,드뎌 오늘 오빠 만나러 간다 두근두근💕
45,00000012 헤헷작가님 축하해주셔서 감사합니다 💕😉🥰😘❤️
46,여기에 영혼으로 참석하셨던 분들  아래 폼에 주소 이번주까지 적어주셔야 특전 보내드려요🙆‍♀️💕💕 아직 주소 안쓰신 분들 빨리 빨리 써주세요❤️ 8 533
47,깜찍하다 😭💕💕💕💕💕
