,tweet
0,율리네솜솜   오늘의 출근메이트 솜깅이들🥰❤ 23
1,슈펭쌤 잊모닝이에요💛💛 오늘하루도 즐겁고 행복한 잊데이 보내세요 아침에 올라오는 천사쌤들의 광고로 행복함을 느끼고 있습니다ㅎㅎ 생눈으로 볼수 없지만 이렇게 보니 좋네요🥰🥰
2,01252 언니 잊머닝🥰🥰🥰
3,오늘 최종회 ㅠㅠㅠㅠ 슬프다 유바비의 찡긋기술 🥰    유미의세포들시즌2  유바비 진영 20
4,당근이죠 평원프해야죵🥰🥰
5,엉니 오늘 뿌시고 즐거운 주말 보냅쉬다🥰🥰
6,2 오옹🥰 알티 감사합니다♡♡ 그치만 찾아오는거 못 참고 직접 찾아가버린 🤭
7,갸아아악 윤혜님 생일이시군요 모처럼 금요일이니 불금 하시고 맛있는것도 많이 드시고 오늘 하루 즐겁고 좋은 일만 가득했으면 좋겠어요🥰🥰 꼬오옥
8,오늘도 바쁠거 같지만 동생들 보면서 이너피스🥰 침대 함께 들고 튈  아미 모집할까😂😂      42
9,출근길 옷이 맘에 들어🥰🥰 7
10,0 히히 그렇죠잉 저 오님 얼굴 따악 외웠으니깐요🥰🥰👌🏻✨
11,채소 님 감사합니다 덕분에 홧팅하고 왔어요🥰 채소 님도 행복가득한 하루 되시기 바라요
12,102833 33님 솸모닝입니당🥰 저도 약간ㅋㅋㅋㅋㅋㅋㅋㅋ 보고싶어 근데 무리한 부탁은 안할게 근데 보고싶어ㅋㅋㅋㅋ이래옄ㅋㅋㅋㅋㅋㅋ 함이팅하세요오💪
13,고마워🥰🥰🥰 가장 나태한사람이 되어볼게😆
14,네넹 안전 최대한 조심하께요 맛집은 언제나 환영입니다 후후 🥰
15,아그러네요 불금 하루님도 차이링요 🥰💜
16,07 리움이도 안뇽🐬🥰
17,맞아용 오늘 행잊데이 보장됐어요🥰🥰
18,🤭🤭🤭🤭🤭 카와이이이이이  우리 냥기🥰 66183
19,다행이에요아프지 마시구 오늘 운데이 되세요🥰❤
20,앗 렉도루사마에게 인용이 🥰 다들 츠미를 언급해주시는 부끄러운데 😂🤣😂 환주가 나를 기다리고 있다 넘 고마옹 오늘도 빠샤 곧 주말이당
21,722 생신 축하드립니다 🥰 오늘 하루 세상에서 제일 행복한 사람이 되셨으면 좋겠어요 ‼️ 맛있는 것도 많이 드시구 행복하세요 다시 한번 축하드립니다 🥳🎂
22,ㅋㅋㅋㅋㅋㅋㅋ고마워🥰🥰
23,1 넘 고운 커플이신거 같아요 항상 좋은 분들과의 만남을 기원드립니다🥰🥰🥰🥰
24,탕님도 저도 아자아자🥰😤😤😤
25,31502975 누너쌤 잊모닝입니당💛 해피잊데이보내세용🥰
26,떠납니다🥰 5
27,좋은 아침🥰
28,임영웅   사랑해요그대를 음원  500만뷰 돌파 넘사벽 아티스트 최고기록🥰  임영웅   임영웅사랑해요그대를 임영웅넘사벽아티스트 8
29,꺄아아아아아악 드디어 군밤님 넘수고하셨어요😍😍🥰🥰💕💕💕 최고의 시나리오👍
30,0722 늦었지만 생일 축하드려요이 오늘 하루 제일 행복한 하루 보내셨으면 좋겠어요🥰 맛난 것도 많이 먹구요 늘 받기만 하는 것 같았는데 오늘만큼이야 말로 좋은 것들만 받으셨으면 좋겠는 분
31,누뉴 좋은 아침☁🤍 오늘도 좋은 하루 보내🥰
32,012 크으 이곡 진짜 제 최애곡중 하나 👍🏻 다 최애래 🤣🤣🤣 근데 진짜 다 좋은걸 우째요 🤷🏻‍♀️🥰🥰🥰
33,아침에서야 수요일 고잉 원우 줍줍 완료 동시에 짤만들어오기🥰 쫀아 모두 화이팅🥰
34,마쉿게 드셔주셔서 감사한걸요🥰 저도 우적님 연성 넘 마싯게 먹고있어요송백이너모 귀여운ㅠ 이렇게 멘션보낼수 있어서 기뿌네욧 스루해주셔두 됩니다
35,감사해요🥰🥰🥰 많이 축하받아서 행복한하루에요❁´▽❁💕
36,114 내일 쉬시는군요🥳🎊🎉 오늘까지만 참고 힘내보아요 아라치님🥰🥰
37,고마워🥰😘😘
38,33 으아아 규 솸모닝 고마워 너무 이쁘다 큰큰이들 🥰 힘이난다 힘이나 오늘은 의욕적으로 힘차게 보내보게쒀 25
39,421 감사합니다🥰🥰
40,2 같은 성우분이시군요그거 게임하다가 설렐 수도 있어요😳전설 임무로 너무 멋졌어요🥰
41,꺅 감사합니당❤️❤️ 날씨 더운데 파이팅이에용🥰💕
42,재짱이 오늘도 아프지말고 건강하고 행복한하루 보내기 🥰 52
43,0611 맞아요🥰너무 예뻤던 순간이 많았어요💛
44,2147483647 저도 커뮤는 몇번 외에는 뛴 적 없는지라 그저 자캐의 이야기 서사를 늘리기 위한 거대한 시나리오를 펼쳐놓고 진행하는 롤플레이 게임같은 분위기가 많이 날 것 같아요 이야기와
45,329 사가님 생일축하드려요💗💗💗맛있는거 많이 두시고 향복한 하루되세용🥰
46,이 남자봐라 에이티니랑 같이 먹고싶은 음식 1떡볶이 2딸기아이스크림 3라면 중에 고르라니까 티니랑 있는 시간은 항상 달콤하니깐 2번은 빼도 될듯해 ;; 이러네  🥰 11
47,021 선생님 🥰  축하와 축복까지 주시다니 감사합니다🧡🌈
48,오늘 금요일이라서 그럴 수도 있지만 세상이 어제보다 아름다워 보이는데 이게 어제 산하령으로 미남 치료를 받아서 그런 듯하다 산하령 보세요 이미 산하령 오조오억번 본 사람들만 가득한 탐라에 꼭 5
49,31502975 책임져쌤 어겐잊모닝이에요😉오늘도 주너로 가득한 해삐잊데이보내세요🥰☺️
50,🌟대 박 적🌟 화과자와 퓨전떡 클래스를 운영하는 지인이 선물을 보내줘서 자랑하러 왔어요 장인의 솜씨로 만든 화과자 양갱 사쿠라모찌레어템  시댁에서 농사지은 자두수제 초당 옥수수쨈까지 얼마만 640
51,아침부터 왕창 힘 받음🥰💛
52,2 잊모니잉🥰
53,쌤 잊모닝💛💛 오늘도 좋은 하루 보내시고 행복하고 즐거운 잊데이 되시길🥰🥰
54,갱갱님 소환 감사해요🥰 오랜만이라 어색한 탐라에 서성대는 중 잊지않고 불러주셔서 더 감사감사💜🙆‍♀️ 옛둥이 심기 함께해요 옛둥옛둥 🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️ 0
55,125 앙😊 잊모오오오니이이잉🥰
56,좋은 아침이예요😚❤❤ 오늘두 파이팅이예요 오늘만오늘만 버티면 주말이예오오🥰❤❤
57,220722 에스파 카리나 뮤뱅 미니팬미팅  마지막까지 계속 인사해 주는 천사지민이 🫠🥰 4
58,윈터 스토리 민성이가 부른 가을 우체국 앞에서에 꽂혀서 민성이 노래 쭉 듣는데 오늘 날씨에 찰떡 너무 좋구나🥰🥰
59,2 쌤 잊모닝💛  주너웃음으로 기분좋게 아침 시작해요🥰
60,임영웅   사랑해요그대를 음원  500만뷰 돌파 어디서든 빛나는 히어로🥰  임영웅   임영웅사랑해요그대를 임영웅넘사벽아티스트 5
61,6723  허어어ㅓ어🥰🥰🥰
62,1251253 네 쌤🥰🥰💛
63,3000 내가 더 사랑해🥰❤❤ 당연하지 우리 꼬옥 쭈욱평티니 하자🤭❤❤
64,33 반가워용🥰🥰
65,안녕하세요🌺  어제는 릴리베 수고하셨습니다✨  동영상 메시지 잘 받았습니다💕  오늘은 푹 쉬세요✨  오늘도 좋은 하
66,125 썬잊쌤 잊모닝요 행잊데이 되세요🥰
67,저도 사랑해요 언니 힘내새오🥹🥰😘
68,💜💜💜🥰사랑해요´♡
69,애들 둘다 몸 잘쓰는거 너무 좋다🍒🐺🥰🥰 7
70,우리 애들 앓으면서 좋은 것만 보자구요 악의를 가진 사람이 나쁜 거지 다른 분들은 잘못이 없으니까 🫂 소중한 내 트친님 속상했던 거 다 털어내고 앞으로 16
71,0722 이벤트 감사하고 생일 축하드려요🥰🥰🥳
72,언제 한 번 고소미 먹어봐야 정신차리는 타입인가 싶기도해요 근데 그래도 안 멈출듯 저것도 어찌보면 습관인 것 같거든요 저 페잉 하나만 온 것이 아니기 때문에 킹리적 갓심이 든다 이겁니 289
73,ㅋㅋㅋㅋㅋㅋ 현우님 마자요 헤헤 그래두 제가 와서 쓱 멘션 달구가요 🥰🥰
74,좋은아침이야 누뉴🧡💙 좋은꿈꿨어 어제 너무 행복한 날이였을텐데 그 행복이 오늘도 내일도 앞으로도 계속 이어나갈수있게 오늘도 기도할께 오늘 하루도 해피쑤쑤나🥰
75,4242 테오챠안🥰🥰🥰🥰
76,앗 아니에요 회신 주셔서 감사합니다💕💕 폴라팟 성공적으로 구하시길 바랄게요 오늘도 좋은 하루 되셔요🥰❤️
77,주인님과 잠들기 전 바람 방향을 주인님께 맞춰드릴려고 이 정도 위치 괜찮으세요 주인님 여쭙고 주인님께선 지금 그게 중요한게 아니야 음그러면 뭐가 중요해요 주인님 라라가 내 옆에 있다는게 4
78,쌤 잊모닝💛 금요팅 하시고 오늘도 이즈너 하면서 즐겁게 보내세요🥰🥰
79,22 반드시 우승햇스면 그 생각만 해도 배불러서 미역국 안 먹어도 댈듯 🥹🥹🥹  햅삐도 햅삐한 하루 보내고 더위 안 묵게 조심🥰🥰🥰🥰🥰
80,0823 저두 왕사랑해여🥰🥰
81,차모닝 오늘도 즐거운 하루가 되길바래 은우야 팬밋 리허설잘하고💜❤️💜 너무이쁘다 🥰 은우야오늘도화이팅 나의햇살같은존재은우야 아일랜드요한이 디올엠버서더 아스트로  차은우 5270
82,0214 예엡🥰🥰
83,서졔 얼굴 너무 너무다 심지어 영상 몇 개 좀 더 찾아보니까 성격까지 너무네🥰
84,좋은 아침이에요🥰🥰
85,🥰💖          온유  𝑶𝒏𝒆𝒘  3
86,상엽이 쪼은하루 보내🥰 트친깅들도🫶 453
87,012 좋은 아침 줄여서 좋아 입니다🥰
88,해요님💜 섭모닝 🥰 난 저렇게 웃는 효섭이가 너무 좋아요 빙구 웃음 ㅋㅋㅋㅋㅋ 🤣
89,어제오늘 아침에 나가기전에 비타민충전 제대로 한당🥰 399
90,모두 쪼냐링;; 오늘은 금요일 빠밤 다들 기분 좋은 하루로 시작해서 신나는 불금을 즐기쟈링💞💞💞 오늘도 아침 호랭이는 아침 9시에 뱅온 모두 나중에 보쟈링🥰🥰 50
91,0987 오늘 일정은 하루 종일 로아하기예요 다른 게임도 쪼끔은 하겠지만 로아를 더 많이 할 생각이에요🥰 ㅋㅋㅋ 게임하려면 건강도 같이 챙겨야 해서 새나라 어른이가 되어버렸어요
92,조식뷔페🥰 40
93,안녕하세요 다니엘라 많이 아프시더라도 많이 사랑해주세요 곧 업데이트 하고 오직 당신만을 위한 것입니다🥰 8
94,샘도 쫀아 보내시구 더위 조심하셔요🥰🥰
95,멍히상 파이티이이잉♥️♥️♥️🥰♥️🥰😇❤️❤️
96,알라뷰 🥰        온유버블 9
97,댕글아🥰
98,충견🥰
99,012502226 오요니쌤 간만의 잊모닝입니다 버브리가 125일이시라니 앞으로 긴 장문으로 사랑고백을ㅎㅎㅎ 오늘도 즐겁고행복한 잊데이 보내세요🥰🥰
