,tweet
0,트메 공식 어렵네🤣😅 9
1,이게나야클라스😅😅 5 7
2,저는 글 끄적일땐 가사 없어야 집중이 잘 돼서😅 게임  주로 듣습니다
3,로하예요 😅501일된 찐로하 ㅜㅜ 죄송해요
4,6 네😀 일부러 한거에요ㅎㅎ 근데 제가 디엠을 안해요😅 미안해요😰
5,잘하는 이들을 보면 타고난 재능이란 건 분명 있다고  생각해요 하지만 트레이딩 방식에 따라 필요한 재능은 다르겠죠 자신의 재능의 종류와 그에 맞는 방식을 찾는게 중요하지 않을까요 저도 고민이네요😅 다만 욕심이나 공포를 이기지 못하면 어떤 방식이건 망할거라 봅니다
6,석지나 물놀이 할 때는 꼭 전신수영복 입는다고 약속해🤙😅 훌렁훌렁 하지 않기로 해요😂     방탄소년단진  25
7,전 이미 저번에 1주차 받겠다고 갔다왔어요😅😅
8,그래맞어 이게 한국의 여름이엇지😅 강하게 키워주신 덕분에 홍천 뙤양볕 아래에서도 버틸만햇었습니다넘나뤼감사하내요
9,내가맹수콤인게아니라        계현이가 맹수가튼것임  😅😅
10,931028011206 헉 ㅎㅎㅎㅎㅎ 😆😅🤣😂      큰일날뻔
11,상관은 없는데 일단 나도 시간이 되는지 봐야 해서😅 왜냐면 대학생은 아직 일정이 안나왔어ㅋㅋㅋㅋ
12,222 어 제 칫솔인줄 😅
13,유툽 섹드립 뇨자들대화 올해신조어를  알아버림 터파크라고  🤣🤣😅😅
14,101 트친님들 폭염으로 고생이 많으신데 😅 추웠던 지난 겨울 추억하시면서 좀 시원해지세요
15,쿠도님도 조심히 오셔요 날씨 정말😅
16,이게이게볼😅😅😅 퐝당그잡채 132
17,18 안하면돼😅😅😅😅
18,아이쿠 저는 지우 챙기다 창민샘을 잊어버렸네요😅 역시 어머니회👍👍
19,첨에 버벅거려서 성공한거죠😅 7
20,인복 먹을복만 있어요😅
21,아ㅋㅋ 보고싶은것만 보였네용😅       💛
22,3 어제 뇌우 예보 있다는 것만 알았는데 오늘도 비소식이군요😅
23,평생을 그닥 좋아하지 않는 계절이었는데 요즘엔 여름 좀 예쁜 것 같다 초록도 높은 구름도 파란 하늘도   너무 덥지만 좀 좋았던 출근길😅 38 367
24,귀엽진 않지만 감사해여😅🫶🏻
