,tweet
0,0126 사수가 또😭
1,와 🫢 너무 이쁜데😭❤️
2,34528837 자두자두 졸려 😪 😭😭
3,으앙 😭😭😭😭😭 9
4,걱정해주시다니조금 감동 먹고 올게요😭
5,2022 국대 진심 이걸로 끝낼거냐고😭😭 이벤트 함 주라
6,넘나 좋은 것😭😭😭😭💕
7,지 각 대 위 기 😭💦
8,감사합니다 😭 엠딩이 가슴파츠 최대 두개 정도만 부탁드릴께요 🙏
9,1시에 잤는데 그때가 일찍은 아닌데  이럴때마다 태국이랑 2시간 차이나는 거 너무 슬퍼요  나도 실시간으로 보고 싶어요😭😭
10,헐 습한거 대신 건조미리했다생각하자 😭😭
11,모두 쫀아입니다☆☆☆  드뎌 저도 앨깡 할 슈 있었요 ㅠㅠㅠㅠㅠㅠㅠㅠ 어제 너무 몸이 안 좋아서 저녁도 안 먹고 기절했슴니다ㅠㅠㅠㅠㅠ 오늘 받으면 좋을텐데 😭😭😭   얘둘아 잘 찾아오고있지 09
12,군안모닝😭 0
13,보드카 같은거 마셔야 할까요 알콜 못마시는뎅 쿠크크킄😭
14,어제부터 동작이 크면 바로 아파 드러눕는 상황이지만 진통제 말곤 쓸 수 있는게 없어 😭 그래도 출근은 해야지 천천히 걸어보쟈 ㅠㅜ 언제야 좀 사그라드려나 힝 ㅠㅠ
15,주말에 비온다 했으면서 😭  🌧 일정없는 휴일에 비오는 소리 들으면서 잠들고 싶단말이다출근이아니라
16,내용이 아니라누구도 아는지가 그렇게 마음에 걸렸니그거 사랑인데😭 9 9537
17,63358346  안되는데내 포도알 ㅠ 해시를 옛둥이 한곡만 쓰는걸로 바꿔봐요🥺 이상하게 반영이 너무 안된것 같아요😭 할수 있다👏👏    6
18,오하레토🍫 오늘 11시간 자고 일어났어요 미녀는 잠꾸러기🤭 근데 어째 이상하게 목이 아픈 느낌이 들어요🥲 목 감기는 아니길 😭😭 오늘은 우타와꾸 있는 날 노래책 추가 받은 것들 모두 업데이 6
19,발목이면 오래갈텐데요😭
20,내가 밤새 무신일을 저질렀나👀  방화 해시 왜 3위로 더 내려간고야 😭            37
21,고맙습니다😭 설정 낙서를 가까이 그리고 싶습니다  와아아아끄륵님 팔로우 감사합니다 😭😭😭😭끄륵님의 꿈이나 일러스트 멋지고 배견하고 있어 즐겁습니다☺☺💕 팔로우 실례합니 3
22,12150615 막공있구나 이때 볼수 있음 보자그😭😭
23,0126 벌써 허전해요 ㅠㅠㅠ 태국보낼때 대성통곡할😭😭바짓가랑이잡고 가지말라고 하고싶어요 ㅠㅠ
24,아무로 누이 구했다😭😭
25,001 😭😭😭😭😭😭😭😭😭 빨리바야지🥲🥲🥲🥲🥲🥲
26,46447242 미쳤지ㅜㅜㅜ 애기 너무 이쁨 지금도 이쁜데 뭔가 달라🤔 어른 왓타인 보고싶다😭
27,이모티콘 넘 귀여운거 아니냐며😭😭🫶 하 증말 금쪽이들 모인 사메즈카 혼계영조에 활력 불어 넣는 유일한 햇살이다••••
28,0273 ㅋㅋㅋ큐ㅠㅠㅠ 일이 있어서 그랬는데 어쩌다 놀래켜버렸네요😭
29,아니 언제 또 3위로 내려간거야  😭😭😭                 590
30,와기야 많이 먹어😭 99
31,아니 어제왔음 얼마나 좋은 왜 하필 오늘 ㅠㅠㅠㅠ 엉엉😭😭
32,아침 차트;툽 이거 둘다 우리 짐프들 해내고 있는거 맞냐구요😭 나 왜 오늘 아침 감동하면서 시작하냐 몸 몇개에요 다들😭  짐프들 사랑해여 우리 끝까지 꼭 함께하자요😭💛  아침에 제 ♡ 대신 지민이 ♡ 받 94
33,아무리 생각해도 백허그를 하다니 백허그를 😭😭🙃🙃      방탄소년단진
34,지루해요 😭 놋북이라도 키면 뭐라도 하겠는데
35,곧 그녀의 생일이 다가온다😭😭 저도 생일카페 보내주세요 김시몬학교후배되야되서 내년에갈게 92
36,우주메이트 진짜😭😭  형이 치킨 사준다고 자랑하러 온 애나 애기 두마리나 사준 형이나 둘다 너무 소중햐
37,00 고마워요ㅠㅠㅜ 름양님도 맛난거 많이많이드시고 행벅한하루 보내시길바래요😭😭♥️♥️💋💋💕💕
38,비오는 출근길 정말 최악이야😭
