,tweet
0,하 콘서트 나 기절하면 어쩌지 더위먹어서ㅠ 가뜩이나 밤새 일하고 잠못자고 바로 올라가는 일정인데 큰일났네🤦‍♀️
1,
2,어영부영 ㄹㅈㄷ🤦‍♀️ 8
3,분명타돌 끌고오는 사람은 안받았는데왜 자꾸 내 탐라에 타돌이 보이는걸까🤦‍♀️
4,7 속상하지 말자 다짐해봐도 속상한 건 어쩔 수 없나봐요 콘서트 준비도 다 해놨어서 더 아쉬운 것 같아요 진짜 휴가 때 뭘 할지 막막하네요🤦‍♀️
5,쓰탐 볼레로 산 사람 돈 값 하나유 쌩 화이트 볼레로 찾기 느무 힘드네🤦‍♀️
6,38438723 이런 젠장🤦‍♀️🤦‍♀️저 그때 시험 준비 기간 이어서 못가요ㅠㅠ 흑흑 요번 7코때 갔어야되는데
7,강태오 인스타그램 사진에서 주목해야할 점은 어깨와 팔뚝이다🤦‍♀️ 변태냐고 맞다 어쩌겠는가🤷‍♀️ 1
8,곧 팃팅하겠네  🤦‍♀️
9,여기저기 손을 뻗으시네요🤦
10,220727 속눈썹 뭔데🤦‍♀️💚  하이라이트 이기광 기광    900330 81
11,둠칫 둠칫🎤 ㅋㅋㅋㅋㅋ 미워할 수 없는 아깅표범궈녕이 야근 으아아🤦‍♀️  장미가 어쩐지 결이 살아있다 했어요 더 좋앙🥰  하나만 가져갈게요😘⚘️ 더위사냥 먹고싶다 저 쪼꼬케잌도 먹고싶어요😋아무말
12,1204  다른거랑 섞은게 문제일까요  저는 진짜 낚희 1개만 시쿄서 빨리줘쓰까용 알수럾는 배송세계 🤦‍♀️  석지니의내킬때를응원해♡      방탄소년단진
13,멤버들은 그의 조언이 정확하다고 말해요 이 얼마나 장하고 멋진가요🤦‍♀️💦💦 그러다가 피쳐 라이브가 자신의 솔로 라이브라는 것을 전해 듣게 되고 이내 겁에 질린 마요이는 그 자리를 피해 도망쳐버려요  그렇게 무작정 숨은 곳에서 레오를 만나고 장황한 한탄을 늘어놓게 됐지만 06
14,🤦‍♂️ 운동 쉬고 찍어보자
15,990 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 🤦‍♀️🤦‍♀️
16,아 이 장꾸  진짜 귀여우ㅏ 🤍🤍🤍❤️💛💛❤️❤️🫶✨💋💕💓❤️❤️💕🤦‍♀️🤯🤯🐰💘🥰💋🥺💓 8838
17,아니 암만 싸이코패스 속성 캐릭터라도 정도가 심하지 않은 이상 보통 2차 동인계에서는 소악마 속성으로 모에화 착즙하지 않냐고 근데 왜 얘는 대부분의 메이저 2차 동인에서 죄다 웃긴 싸이코패스 네타캐로 취급당하고 공식 애니마저 2차 동인의 싸패 캐해를 역수입했다는 말이 나오는건데🤦‍♀️
18,건희동한준서가 알려준 암바사주였나 그걸루 소주 한병에 맥주 한캔에 사이다 작은걸로 한병 다 클리어 쌉가능임 ㄹㅇ 저렇게 조합이면 6병도 더 마실 수 있음  이말 하는 이유 내가 술마시고는 싶은데 내일 출근을 위해 참는 중🤦‍♀️
19,0417 애인 앞 국룰 혀 짧아지고 애교 늘고 이왜진🤦‍♀️ 0
20,장난끼 많은 고삼 선배 후배 저넌우가 유독 웃어주며 인사하는 ㅇㅇ이 발견 둘이 있을때 너 ㅇㅇ이 좋아하냐 라고 물으면 대답하는거같잔니 ㅇㅇ이는 누군지 몰라요 수많은 캐럿소녀들이라고 하자🤦‍♀️ 83
21,아놔 오너 버릇 나빠진게 샘때문인거같아요😤😤 그럼 아링이는 뭐다 그냥 딸기요정의 의인화다🤦‍♀️🤦‍♀️💕💕💕💕💕💕💕
22,아휴 너무 귀여워🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
23,근데 가끔 리미티드도 오프에 나오던데 하이브는 안 내주겠죠🤦‍♀️
24,화딱지🤦‍♀️🤦‍♀️
25,아휴냥🤦‍♀️
26,27278 🤦‍♀️🤦‍♀️ 어떤관계인지 외우기도 힘들겟네
27,5 아닠ㅋㅋㅋㅋㅋㅋㅋ 구미님 저희의 생활 패턴을 어쩌면 좋을까요🥹😭🤦‍♀️
28,부장놈 있어 왜 부장놈들은 하나같이 모르면서 잘난 척 하는건지 그놈의 자존심이 뭐라고🤦‍♀️
29,기자들이 언제 2군 경기에 관심있었다고🤦‍♀️
30,이번 엔딩 컨셉 너무 좋음 드레스코드 맞춘거 브라이덜 샤워 느낌나고 가족사진 느낌도 남ㅠㅠㅠ 헤어체인지 오타쿠들이 환장하는 모먼트인거 어째알고🤦‍♀️💘 471
31,하아 여기에 알람 떠서 너무 보고 싶은데  때문에 못보고 있어요🤦‍♀️
32,아니 진짜 컨텐츠거리가 없는 것도 아니고 넘치는데 하나도 안만드는건 왜 일을 안하는거죠🤦‍♀️
33,나 진짜 오늘 퇴근하면서 내일부터 주말인 줄 알고 잠깐 신났다가 금요일인 거 알고 😇😇😱😱🤦‍♀️ 됨 늦잠 잘래 쉴래 😂
34,나 시온이 너무 사랑해서 어떡하지。。 말투 너무 귀여움🤦‍♀️ 8607
35,ㅁㅣ치겠네 앙별에 이어서 이거까지 파면 🤦‍♂️ 8
36,하🤦‍♀️ 8
37,아니 어떡하지 나 우리애들을 너무 사랑하게 되엇서요 아이비가요 내 킹아이비가 아이비가 뭘 잘못했냐 어 이 이 나쁜 아니 하🤦‍♀️
38,2  그게 어떻게 평범해🤦
39,ㅇㅏ놔🤦‍♀️
40,이런 사람을 어떻게 사랑하지 않을 수 있나요🤦‍♀️🤦‍♀️🤦‍♀️ 8
41,내뫌이 하 촴🤦‍♀️
42,진짜 고오급헤테로🤦‍♀️
43,02 아니 갸는 도대체 왜구로냐😬 하루쯤은 좀 조용히 넘어가주지 날도더운디 사리나올지경이라니 ㅠㅠ 말로만들어도 두통이🤦‍♀️
44,요즘 그림 안 올리는이유  슬럼프가 제대로 왔습니다  절 견뎌주세요 지나가면 뭐라도 나오지않을까요😏🤦‍♀️😭
45,아대체 언제 1300화 넘은거냐🤦‍♀️🤦‍♀️ 날 좀 기다려줄 순 없겠니 83
46,오마갓🤦‍♀️🤦‍♀️🤦‍♀️
47,🤦 주식분석 한국팬미팅후기 헤드헌터  ‍🍼
48,훈자기야 많이 좀 먹어 🤦‍♀️ 2
49,3721 아휴 체리부기님 너무 늦게 공지 올린 앝나 때문에 체리부기님이 고생이시네요ㅠㅠ 얼마나 신경 쓰셨을까🤦‍♀️
50,겁나 가오죽게 찍혔지만    대충 흐린눈으로 봐주세요  선반 시험해보기 벽 언제 다 매꾸냐🤦‍♂️🤦‍♀️🤦
51,아 미치겠다 아조씨🤦‍♀️🤦‍♀️🤦‍♀️ 8
52,본진 기작인데 연극이고 근데 또 한달만에 하고 근데 또 위치가 홍아센쪽이네 🤦‍♀️
53,전에 연하가 영상통화인가 켜놓고 다른 일 하면서도 친한 친구들한테는 속얘기랑 하소연 많이 한다고 듣는 사람은 들어줘서 힘들거라고 방송에서 말햇엇는데 그거 아무래도 연상이랑 전화 패턴 같앗던ㅋㅋㅋ 둘이 안못만나는 날엔 겁나 전화통화 5시간 이ㅈㄹ일듯 🤦‍♀️
54,족 같을 때마다 빛이 하나씩 나타나잖아요 세종과 정조 이 두분 없었으면 조선은🤦‍♀️
55,그러게요ㅠ 큰손들이 도당체 얼마나 많은건지🤦‍♀️🤦‍♀️🤦‍♀️
56,23 어쩐지 사람치곤 너무 뽀얗고 이쁘다했어🤦‍♀️
57,26만원🤦‍♀️ 그래 니돈이다 5
58,545 단검이라기엔넘 길지 않나요ㅠㅠㅜㅠㅠ아닌가요ㅠㅠㅜㅜ 왜 그런 애매한 길이를 등에 메고 있는거죠🤦🤦🤦
59,아악아앗악🙊🙊🙈🙈  🤦‍♀️💥💥💞 💗💚💗💙100일🧡💟💖❣아니🤎💚💙💖1년💟💚💗💟💚아니❣💗❣❤1000일💙💛💜🧡가보자고❣💖💕💛💙💟🧡
60,🤦‍♀️🤦‍♀️🤦‍♀️ 귀여워 836
61,미국만 가면 후 정제이🤦‍♀️🤦‍♀️ 여며 여미지마 여며 여미지마😭😭                       6
62,안 예쁜데가 없네🤦‍♀️ 미치는거야 790
63,무슨자고일어났는데 알람이 3개가 온거그중에 4개빼고 외국계정🤦‍♀️
64,크흐 맞아요 그리고 이것저것 조르는 서윤건과 그 낑낑대는 규호도 진짜🤦
65,034 아 아 악 아  초카와익ㅠㅜㅜㅜ 병아리같다 🤦‍♂️ 잇텐 충격먹은 거 보면 아핳학 아냐아냐 하고 토닥토닥해주면서 속으로 장난치고 싶다ㅎㅎ 하고있을거같아요ㅋㅋㅋ
66,0606 너랑 나랑 스스에서 얘기했을땐 몰랐지🤦‍♀️
67,지방러라 서울 생카 처음으로 돌아보려고 친구랑 한 달 동안 계획 세웠는데 다 취소됨 우리 지역이랑 생카 진행 카페 수가 거의 4배 5배 차이나길래 기대했는데🤦‍♀️
68,저만 또 못본거죠 하🤦‍♂️🤦‍♂️🤦‍♂️
69,우시지마 경기복을 샀는데 색이 져지랑 너무 달라서🤦‍♂️🤦‍♂️ 하는 리폼 천천히 해보자😇🔫 6
70,🏧 피어싱전문점 활력에너지 해질녁  🤦
71,🐝 이번 커뮤 싹 테스트 ────────────────── 온연 님은 덕캐만 주구장창 생깁니다 난다면 관캐가 물갈됩니다 50    물갈🤦‍♂️
72,100930  ㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ 완전 진심이시네요🤦‍♀️💗💗
73,흐아악 저 힘낼게요 엄님도 항상 짱이에요 질수없지 파이팅🤦
74,너무 강텬다워🤦‍♀️
75,고척돔에서 야광봉 흔드는 상상까지 갔습니다 🤦‍♀️
76,내 남편 좀 잘생겼어 아🤦‍♀️ 13
77,4 어라 그런듯합니다🤦‍♀️ 뒤집혔어요 ㅋㅋㅋㅋㅋㅋㅋ
78,오 무ㅡ친 신경안쓰려 했는데오지역이🤦🤦🤦너무나도 익숙하다
79,저음 미쳐🤦‍♀️ 1
80,태생이 찐한 눈썹이지만 보다 더 가지런하고 깔끔해보이려고 아침이 면도할 때마다 눈썹털 새로 나는 것도 핀셋으로 뽁뽁 뽑을 거 같음이 남자 진짜 좋다 하 🤦‍♀️ 1
81,양이 양이 양이고양이 메이드 양이🤦 염탐 맛나게 했습니다 3
82,0321 저어떡하죠 저정말 이제 글렀어요 지금 심각해요 너무 심각하다구요 어쩌죠 산하가 너무 좋아요 너무🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️진짜 못빠져나올거같다구요 ㅠㅠㅠㅠ 후어 ㅜㅜㅜㅜ
83,오마나 우리 수여니 옷 똑같네🤦‍♀️
84,아 다르다 저는 공부 계획은 안 짜요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 아니네 오늘 분량 생각하고 시작하는구나 하🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
85,으앜ㅋㅋ 좌석표 징그러워 🤦‍♀️ ㅋㅋㅋ 전석인데 뭐 능히 할 수 있다 갈 수 있다 아자아자아자 🔥🔥🔥
86,와우👍🤦‍♀️🤦‍♀️🤦‍♀️ 5
87,데뷔했는데 셀카며 단체사진이며 아무것도 안 주는 이 회사🤦‍♀️
88,네코상의 케이프 구해요ㅠㅠㅠㅠㅠ 핑크소다 우대해욤 ㅠㅠㅜㅜㅜㅠ 가격은 제시해주세욤❤️💕💕✨✨💕💕🥲💕🤦‍♀️✨✨✨💕💕🌸🌸🌸🌸🌸🌸🌸💕💕💕🤍🤍 누이 옷장 인형옷 네코상의 케이프 6
89,존나 이 새끼를 여기서 말뚝 박게 할 거야 라고 외친 백은영 당장 고해준한테 말뚝 박은 점하며 흉터까지 남긴 게 누가 말뚝 박은 건지 모를 지경 🤦‍♂️
90,나누면 반이되지 사람들이랑 지내다가 나누면 배가 되지 사람이랑 지내는거 진짜 킹받음🤦‍♀️
91,천재아기고양이를 어쩌면 좋을까요🤦‍♀️
92,7 헐그 사서선생님께 직접 말씀드려서 어떻게 안되나🥲🥲 맘같아선 이용정지시켜야 될 거 같은데🤦‍♀️
93,아니 무슨 이런 경우가 다 있어 아티스트가 직접 데이터 받아서 돈 내고 자컨 편집 맡기는 미친 거 아니야 🤦
94,나의 큐티프리티뽀쨕걸에게감히누가 🤦‍♀️ 울 웅니 진짜 예쁜것만봐도모자랄판에 만나면  재밌는많은 이야기를 하자요💕💕
95,신입조 거츠 셀렉트 너무 좋다 무릎 박박 갈림 진짜 🤦
96,어휴 요즘 바빠서 박찬대 리스크 이제 봤네🤦‍♀️🤦‍♀️ 이재명 좀 신중해야 함 박찬대도 선 좀 지키고
97,방학이구나🤦
98,1121 46화까지 몇 번을 봤는데도 아직 상견니 세계관을 모르겠다🤦‍♂️🤦‍♂️
99,젠장 걱정되서 신속항원 받으러 왔더니 양성 판정 받음🤦‍♂️ 자가격리기간이 휴가랑 겹치는 걸 다행으로 생각해야할지 암튼 집에 있게 됐습니다 585
100,근데 드라마티카 남았잖아🤦‍♀️ 4
101,4 아오 증말 그래도 클래퍼 같은거 준비할 때 좌석만큼은 하지 않ㄴ나요 🤦‍♀️
102,아샹🤦‍♀️ 6
103,💚덥죠 미쳐정말🤦‍♀️🤦‍♀️더워도 기광오빠를 볼수있다면야😘 이기광 기광 48 4
104,옆선 반칙🤦‍♀️ 17
105,통장은 나한테 없는것🤦‍♀️🤦‍♀️ 어쩌다 보니 진짜 다 모았다🔥🔥🔥
106,2 일러는 진자 이쁜데 왜 🤦‍♀️
107,졸다 이제야 깨서 석구 놓쳤어🤦‍♀️
108,2 진짜 고자극🤦‍♀️ 평생 몇 번 쓸 일도 없는 립스틱 하나로 일태가 그렇게 행복해질 수 있네요ㅋㅋㅋㅋㅋ 일레이한테는 뭘 쥐어줘도 섹시하게 잘 놀 것 같아요
109,계속 머리속에서 프론티어만 재생됨 망했다🤦‍♀️ 이쯤되면 레퍼런스아닌가
110,사랑 중 제일은 믿음이다 믿음 믿으라고 그 난리를 피웠는데 아직도 의심 🤦‍♀️
111,0922 럭드는 이제몇만원주고 할 수 있는🤦‍♀️
112,케케 새벽 단츄 맛있다 공장 빨리 빨리 약속지켜라 한달이 지나간다❤️‍🔥🤦‍♀️ 04
113,7979 잠따 같은 소리하네 🤦‍♀️🤦‍♀️
114,겁나ㄱㅇㅇ🤦‍♀️
115,미쳤다 이게일어날수있는일인가🤦‍♀️🤦‍♀️🤦‍♀️ 08
116,한입가득 볼따구 사랑스러워요🤦‍♀️
117,루카 쇼츠 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 와 진짜 이 골댕이가 사람 꼬실라고 작정을 함 문제는 작정했다는 거를 지만 모를 거 생각하면🤦‍♀️🤦‍♀️🤦‍♀️
118,1818 우엥 ㅠ 저도 클래식 전공자인데다 일학년 때 휴학해서 화성학 시창청음 수업 쏙 빼놓고 들어서 아는게 없는 그냥 냅다 손만 굴리는 감자고릴라🤦‍♀️
119,저예요🤦 40
120,하 눈이 정말 이리갔다가 저리갔다가 해서 지금 좀 많이 피곤함 폼생폼샤이너도 봐야겠고 랑레미도 봐야겠고🤦
121,57942620 이런점이 아직도 앳되어보이는    ㅠㅠㅠㅠㅠㅠㅠ이럴수가ㅠㅠㅠㅠ 역시 안되겟어요   주님은 츠나미랑 결혼 먼저한다고 까이겟지만 아무튼 대기번호 뽑아두고 주님이랑 결혼해야겟다🤦‍♂️🤦‍♂️❤ 저 당장 잘게요 얼른 자야지 안녕히주므세요❤
122,아니 배타는 것도 힘든데어쩌다🤦🤦🤦 산은 안타서 다행인건가
123,22 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠ 아니 애기랑 입었을 때 입은 옷들도 다 짱나오 하나는 완전 삼박자 그옷이구 하나는🤦‍♀️🤦‍♀️🤦‍♀️ 열받아요그 꼴로나다녔다니
124,1222 미틴 기여워서 입에 주먹넣엇더료  상상만으로도 짱귀여워여 🤦‍♀️
125,타이풀어주는 부분  제가할게요 이미 다 풀었는데찬니즨 볼톡 치면서 가버림  볼톡 이건 정말 하🤦
126,요망햄찌 덕에 상상력만 풍부해지네요 흑흑 🤦‍♀️
127,그대로 키갈했으면🤦‍♀️
128,14  ㅎ하 참나🤦‍♀️
129,아 너무 보고싶게 만든다🤦‍♀️
130,울산을 가야하나🤦‍♀️학기중에 서울에서 울산쉽지 않다 쉽지 않아😢 2
131,초과 이거 왜자꾸 이러는건지 아시는 분 10개정도 알림뜨면 한번씩 초과돼요무한반복🤦‍♀️
132,옷에 먼지 어쩔🤦‍♀️ 41
133,ㅁㅊ 오늘 하트를 못넣었어요🤦‍♀️🤦‍♀️ 기다리다가 정신놓고있었어요 아직 조큼 자리있으니 허니팝 친추해주세요😭😭 3개씩 꼬박 드립니다 내일은 정신차려야지휴😢
134,00043 아직두 모른다니요🤦‍♀️
135,저 몇시간째 하는지 모르겠어요  🤦‍♀️ 아 우리 애들 결혼짤 봐야하는데 게임짱못함
136,00 🤦‍♀️ 저만 쭈구리탕탕 됐어요 지금
137,🤦‍♀️ 헐 너무 좋아요 진영이 달라도 소중한 마음 그대로 남아있는게 이그니스는 각자 진영에서 보더라도 공격은 안할텐데 대신 제발 도망가줬으면 할 것 같네요 리리의 혁명을 막을 수도 없고 테리를 감싸줄 수도 없으니까
138,선생님과 함께 추억을 만들고 싶은 쥰타🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
139,ㅇ으으 이제 일어났는데 벌써 시간이🤦‍♀️
140,는 겉으론 질색하지만 속으론 재밌어하고 좋아한다는게 넘  🤦 맛있다
141,너어는 진짜 사랑둥이야 🤦‍♀️ 96
142,인트로처돌이 이곳에 뼈묻다 근데 가사 하나씩 부르는 연출 누구 머리에서 나온거지 아주 칭찬해조야함🤦‍♀️ 84
143,이 01초 사이의 갭이 너무 좋은 나 정상인가요🤦‍♀️🤦‍♀️ 4
144,🤦‍♀️🤦‍♀️ 어려운 선택
