,tweet
0,자연스럽게 장바구니에 있는 거 같이 사서 무배 만들기 🙄
1,01290691 그래서 정신이 ㅋㅋㅋ없어요🙄🙄
2,나 1구역1열이였는데ㅠㅠ나 안보구머했대🙄멀 봐야지 그런건 아니구여ㅋㅋㅋ
3,나만 검은 새를 봤을 때 저걸 떠올렸나🙄
4,하 지인말대로 나 핵쓰레기 폐기물인듯 🙄🙄
5,나 요즘 트위터가 좀 이상해🙄
6,쳇 파랑새가 우리 사이 질투하는거네🙄
7,그러쳐  저 항상 월초에 5하고 월말에 또 5하잔아요  이런 노답을 봣나 🙄🙄
8,좋겠다 대구시민 민주당원은 생수 사서 드세요 ㅠㅠ 🙄 754
9,오ㅏ 어떡하지 이건 예상치 못햇능걸 생전 갈 수 있으까🙄
10,9991204 1204 전 알라딘서 구입해서 그런지 빨리 왔어요🙄
11,공식 로 진화해도 되고🙄 로 진화해도 되고🙄 ; 하이클래스 덱 「제라오라」 「테오키스」 공개💥   2 90
12,양손권법🙄😍
13,ㅤ☆  5 🙄
14,접때 내가 연락해서 나한테 오는거겠지🙄
15,이 커플 심상치않아요 아주🙄
16,49 화장을 잘 안해서 딱히 머라고 말하기가🙄
17,특히 첫문단이 너무 레비님이 아니야 레비님은 엄청 조용히 사는 편이라구 물론 마왕이라서 어쩔 수 없는 이목은 모이지만🙄
18,난 나름 합리적인것도 같아🙄 사실 그냥 무지성 결제임
19,🙄 골린이 고구마튀김 안산 밀양중고시장 돈많백   🚵‍
20,960126 언니 난 경기라서 잘 모르나바 그치 아무래도 그런게 분명해🙄 아무래도 언니니까➰🥰
21,썰내림이 안온다🙄
22,그래도 셋중에 하나만 박살나고 그게 관리자인게 차라리 낫다구 봄🙄🙄    830
23,방과후는 방학이 없어서 좋은데  또 네 좋긴 좋은데 시간이 참 애매하다 저학년은 9시 부터 여서 덜 더울때 학교 가는데 우리집 어린이는 3학년이라 11시 수업 암튼 방과후 참 좋은데 네 아무튼 불만은 아니구요 네 덥습니다 겨울에 방과후로 평일 오전을 다 채우고 싶다🙄😅 가 본심
24,아놔 ㅋ 저 맨날 디럽도 외치고 다녓다구요ㅠㅠ빨리 까주셈🙄
25,😵‍💫😵‍💫😵‍💫 너무 엄청난 칭찬인데요🙄
26,목이 칼칼하다 싶어 엄사했더니 또 음성이고🙄 설마 편도염 다시 오는
27,5분 남았어용🙄 1
28,0901  정말 멋진 상상🥲입니다  일단 줄넘기로 도전🙄
29,도배하고 인증해주세요🙄 ㅋㅋㅋㅋㅋㅋㅋ 근데 진짜 너무 너무 너무 좋아요 어떡해요ㅠㅠㅠㅠ
