,tweet
0,바다왔는데 날씨가 흐릿하네요🥺 6
1,저 저 저 안그래도 보습력 좋은 거 찾고 있어요 🥺 라부르켓 메모할게요 흐흐 감사합니다
2,이젠 쫌 다른 마음으로 조아한다고 말해줘 💖 세 번째 고백이니까 받아줘야 됑 태쭈 🥺 내 사랑이 너보다 훨 씬 커도 절대 줄어들 일 없을 거양 정말 그치만 효승이도 잘 모르겠당 연애하고 싶다고 말해도 돼 괜차낭 😳
3,민정이 데뷔 안했으면 사회복지과 선택했을거 같다는거 왤케 좋지 🥺
4,1 저두 너무 아쉬버요🥺 내년엔 꼭🥺🥺🥺
5,33 그러니까요 저희는 그냥 쓰도록 해요 점이나 물결이 얼마나 중요한데 🥺
6,ㅋㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋ자기야 완전 저세상 주접이잖아🥺❤️
7,끼야아아 쌤 맘에 드셧다면 다행입니당 큽🥺💗💗💗
8,043 헝 죄송해여 😭 걱정 고마워요🥺💗💗💗
9,320 네🥺🥺🥺🥺🥺 오늘 현진이 왕왕 귀여웠어요🥺🥺🥺🥺🥺🥺🥺🥺🥺
10,폴라로이드 사진같고 너무 예뻐요🥺 사람이 이렇게 잘생겨도 되나 충격 8058
11,1004 잘 부탁해 언니💖 난 이제 언니 없으면 하루하루가 심심해서 못 살아 🥺
12,쿠키가 팬송🥺🥺 나 벌써 이런거 받아도 되는구야😭😭😭😭 94
13,응원해 주시는 마음이 헛되지 않게 더 무럭무럭 자라서 나의자랑이되겟다잖아😭😭😱승민이가나의자랑이되어주겠다잖아😭😭😭🥺🥺🥹🥹🥹🥹🥹💦💦💦
14,악 제니와써🥺🥺💖💖
15,영웅이는 이 영상처럼 늘 웃는일만 가득했으면🥺💙 울 강쥬 늘 행복만 해야 해💙 2
16,40 우잉🥺🥺🥺 속상할 만 했네😞 저녁은 잘 챙겨먹었어 이런 날일수록 잘 챙겨먹어야 하는데🥺
17,김투더정투더우에 꽂히신 건가요 귀염둥🥺 58
18,귀엽다재밌었다 🥺
19,429 으음  그럼 파샤 빼고 주면 되는건가   잠깐 소하야 소마가 없어 ﾟ□ﾟ; 케이토라도 받아줘  🥺
20,싱울이가 저의 메종에도 와줬어요 너무 귀여워서 깨물어 먹을까봐 걱정되는데 잘 참아볼게요ㅜㅜ 제작부터 배송까지 너무 고생 많으셨습니다 감사드려요🥺🫶🏻  2 82
21,ㅊ청순공주님이세요🥺🥺
22,역시 우주소녀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀여운데 얼마나 더웠으면 저랬을까 싶기도 하구🥺 09
23,아름답다🥺🥺🥺
24,다들 넘 고생많았어용ㅠㅠ울 와기들도 집에가서 푹 쉬쟈🥺🥺
25,2 아 쪼아요 쪼아요👍🏻🥺
26,드디어 8월！ 건강하게 만나요 🥺❤️
27,3 제프리 그거 듣고 뚝 그칠거가타 어떡해너무 귀여워서 잡아먹고싶어🥺
28,손영재 진쯔 너무 쭈㉵ 🥺
29,열심히 돌렷으 맘에 들었으모 좋겠다 🥺🥺
30,💝디온리 3주년 축하해💝 오직 주현이 목소리로만 꽉꽉 가득찬 소중한 노래야 🥺
31,35세 아저씨 인생을 건 세번째 팬아트 도전 가짜 마왕님을 쫓아가는 레비마왕님 이십니다  이것도 마우스랑 그림판을 이용해서 그려써요  히나님도 살짝 보이니까 태그를 붙여봅니다  이게 또 떠오른 이상 안 그리기가 힘드네요🥺 마찬가지로 근성과 애정으로 그렸습니다   ʜɪɴᴀʀᴛ 67
32,⏰22시00분⏰  【몬헌 선 브레이크】100을 목표로 하는 여행인 것이라【히메모리 루나홀로라이브】  오랜만에 몬헌 하는거다잉 조금씩랭크 올리고 싶어✨ 루나이트에게 도움을 부탁하는 것이지💜 목은 무리하지 않는선에서🥺 なのらいぶ   🔻방송장소🔻 41
33,귀염둥이 사랑해🥺💛💛 49
34,크르륵 못참겠다  향수만 저번달합쳐서 20만원치라니🥺 60
35,01019990420 사육당하던 20년 아육대가 그리워 🥺
36,잔뜩 집중해서 꼼지락 스티커 붙이고 자기 얼굴 맞춰주고 뿌듯하게 입 꾹 하는거 너무 귀여워🥺 483
37,헙 루사 님 꼭 봬요 🥺🥺 이번 서코 때 못 봬서 진짜 넘 슬펐는데 ㅠㅠ 부만축 때는 꼭 뵙겠어요 💗💗
38,봡잉님이면 무조건 가능이에요🥺🥺
39,0 구름 초초초ㅠ카와이🥺🥺
40,쪼은아침 🔥 월요일도 화이팅🥺 2
41,ㅋㅋㅋㅋㅋㅋㅋ 안대 기절하지는 마시구🥺시카마루 이뻐해주기
42,이쁘니들 뽀뽀쪽쪽해주고시퍼🥺😚😚
43,나 진짜 미워 🥺🥺
44,환불진행상태 혹시 저만 아직 환불카톡도 안 오고 아무것도 진행 된게 없을까요🥺🥺🥺🥺
45,트친분들 여유 있으실 때 엔믹스  한 번씩만 보고 들어주세요🤍 완전 여름에 청순 그 자체🥺 후회 진짜 안 해요 ㅠㅠㅠㅠ 22 56
46,웅우 ㅠ 틀어놨었는데 꺼져가지구ㅠ 눈뜨자마자 틀고 샤워하구나왓다 하아바로이거야💖💕💖💕🥺👍👍🥺💘💓❣️
47,모두의 익명 질문을 모집 중  최근 답변한 질문 ● 중딩루이 조용히 안아주는 고 ● 인장 사용 가능한가용 🥺 ● 온냑님 그림 너무 좋아하는  ● 아 안녕하세요  페잉 질문상자 익명질문모집중  93
48,비계 없앰 비계친들 제송해여🥺
49,제발 그만 싸워도 될까요 🥺  5
50,뭔가 스티커보다 더 망한 것 같을 때 돌이킬 수 없을 것 같다는 생각이 들 것 같았어요ㅋㅋㅋ🤣 그러나 룬님 하신 게 너무 예뻐서 살살 알아볼래요 포카 꾸며주고 싶어요🥺💖
51,형아 등에 불 나겠어 아가🥺 0
52,모코님 안녕하세요 가끔씩 접속할때 모코님의 연성들을 봤었는데 다 너무 좋아서 속으로 주접 많이 떨었던🥺💕 근데 맞팔해주셔서 너무 기뻐요 잘 부탁드려요🥰👍👍
53,나두고가는거야 그런거야🥺🥺🥺
54,0520 아무것도 몰라서 줄거리 보고 왔는데 걍 울라고 만든 극이네요🥺
55,3 뤈님 참여 가능할까요😭🥺
56,헉 우리 칭긔해요🥺💕
57,엽서 도착 🤍🤍  레어파샤 덤으로 주는 🥺🤍 엽서 파본때문에 발매일 늦어지고 언니도 여러모로 답답했을텐데 고마어용 알라뾰 😻 60
58,아니딘심아진짜너무너무100감사해요 알려주신분께두감사하다구 꼬옥 전해주세요 🥺🥺🥺💜💜💜💜💜💜💜 전해줏셔서 또너무너무너무 감사합니다  사랑해요옼 🥹💜
59,하지만 아근데 맞는 말이시네요 좀 잇다가 자러 가겟습니다🥺💕
60,하니 어텐션 들으면서 리듬 타는거 너무 귀여워🥺 75
61,늘 전해주는 영빈이의 진심과 일상들이 너무 좋아서 월요일만 기다리게 돼🥺
62,83164 네 마자요 전 그리고 여학교의별의 고바호시가 넘 좋아서 몇번 봤는지 모르겟어요😹 카라오케 가자 후속작도 봤는데 역시 너무 좋았어요그냥 둘이 같이 있기만 해도 너무 행복해서 웃음이 나오는🥲 진짜 빨리 번역되었으면🥺🙏
63,혹시 일상트 올려도 괜찮으신가요 예를 들면 코난을 봤다 또 코난 굿즈를 샀다 또 코난 얘기 하실 분을 구한다던지 등등등ㅇ이요  간혹 적당히 올리라는 분 계셔서 지나가시다가 이 트윗을 본 분 께 여쭈어봅니다 많지 않을 것 같지만 불편하시다면 떠나보내주세요🥺
64,재덩이 트워터 오늘 오니 나 피곤해서 일찍 자고십은데 내일 와주라🥺
65,아 ㅎㅎ 쉬원하겠어요 여긴 너무 더워여🥺
66,00 어쩌다가 하필이면 백준수를 잡아서🥺  안타까워하기 ㅋㅋㅋㅋㅋ 그래도 괜찮아요 적어도 살아있잖아요아무말 마츠다는 죽었단 말이에요🥹 야
67,조말론 향수 살까🥺 잉글리쉬 페어 앤 프리지아 너무 탐나ㅜㅜ 조말론 좋아하는 사람으로써 넘 갖고싶음 근데 조말론은 항상 짱나게 지속력이 개똥이라 그냥 다른 브랜드로 갈아탈까 생각중 그리고 조말론이 당연하게도 유명하니까 너무 흔해 얘들아 향수 브랜드 추천 좀 해주
68,모두의 익명 질문을 모집 중  최근 답변한 질문 ● 선생님 글이 너무 좋아요🥺 ● 무무님이 좋다 멋진 글들 항 ● 식념을 보고 새로운 제 취향 ● 혈중 무무농도가 부족해요 질문상자 익명질문모집중  0
69,915 넴ㅠㅠ 두 번 다 직관했어요🥺😭
70,우리아이도루🥺🤍
71,요시아 🥺🥺🥺🤍🤍🤍🤍🤍🤍🤍🤍
72,오슷 들으니까 존자야 보고십따🥺
