,tweet
0,기사도 댓글도 훈훈하다 🥰🥰🥰🥰  문재인 부부 직접 볼 줄이야커플룩은 품절  다음 뉴스 84
1,헉 존잘까지는 아닌데 ㅠㅠㅠ 이렇게 관심 가져주니 너무 기쁜🥹🥹🥰🥰 잘부탁드랴요잉
2,00001 아녜요안주셔도 됩니다 맘만받으께요 🥰💕
3,051 수박 애옹이 😍🥰🥰
4,426 쬬아🥰 꼬옥 만나기야❤ 일단 첫콘 때
5,777400 제레메이 파시는 분을 더 모실수 잇게 되어서 행복합니다 저두 잘부탁드려용🥰😍🥰
6,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 언냐 사랑해🥰❤️ 냅다 인용까지 하다니 다들 좋아하니까 자주 올려볼겡
7,부만축이나 지스타는 갈거 같아요  지스타 오시면 꼬옥 🥰🥰🥰🥰🥰🥰
8,고마워요🥰❤️🥇✨✨
9,캐스님 감사드려요 🥰 촬영본 중에서 제일 마음에 드는 사진만 골라왔어요  다음 코스도 잘 준비해볼게요
10,2 1 티오원 짱 스튜디오춤 짱 좋은 이벤트 좋은 영상 항상 감사드립니당🥰앞으로도 잘 부탁드립니다🙇‍♀️🙇‍♀️ 1 307
11,1206 헐 심심할때마다백랑님 디엠 찾아가기 메모 백랑님도 연락 같은 거 편하게 해주셔도 조와요🥰
12,07126 안녕하세요 맞팔로우 드렸습니당🥰🥰 앞으로 잘부탁드려요❣️
13,9857086 아 귀여워요이런것도 만들어요진짜 신기합니다 정말 정성가득가득 추억이겠어요🥰
14,오늘도 좋은 하루 보내렴 밍규워누🥰
15,404 안뇽히 주무셔요🥰🥰
16,헐안그래주샤두괜찮은데 🥲❤️❤️ 감사합니다 🥰🥰 같이 군표가챠 화이팅해욧 ㅎㅎ
17,안녕하세요 제가 지금 집이 아니라 마니아 카드를 잘 챙겨놨는지 확인을 못해서 금요일쯤 확인 가능한데 확인 후 연락드려도 될까요 수령 후 도장판은 돌려받길 원해요🥰🥰
18,아어제 아팠나 일어나니 정신이 멍멍하다수액맞으로가야하나🥰
19,1004 옝니두 넘 늦지 않게 자기 〰️ 좋은 꿈 꾸고 쪼은 밤 🥰💜
20,첫인상 옾챗 들어와주신 착한 분🥺 현인상 드림이 맺어준 짱친🥰 3
21,29 앜ㅋㅋ 도허티 이제 숨만 쉬어도 웃기더라구여🤭 아무튼 감사합니다 꼭 챙겨볼게요🥰🥰
22,오늘 퇴근하고 뽑아용💕 맛있는 헤테로 많이 자랑해주세요🥰
23,8974 안한척 신경안쓴척  본인도 모를많큼 사실 속으로 엄청하면서 🥰
24,277402745 앜ㅋㅋㅋㅋ쌤 말듣고 저도 보구왔는데 꾸띠네는 진짜 순한맛이었네욬ㅋㅋㅋ 저도 엽님 얘기 공감되서 넘 좋아요ㅜㅜ♡ 신기하게 꾸띠 얘기 써야지 하고 쓰고오면 쌤도 이미 같은 포인트에서 귀여워하고 있던적 많아서ㅋㅋㅋ역시같은맘이구나하고 자주 느낀ㅋㅋ엽님두 얘기 많이 해주세요 헿🥰🫶🏼
25,756 파랑이랑 하양 좋아하시는군요 감사해요🥰🥰🥰
26,랩앤라 차트인 유럽국가  영국  아일랜드  그리스  벨기에  오스트리아  포르투갈  맞나요 🥰      🎉🎉🎉🎊🎊🎊💞💞💕                 1
27,꺄🥰 고마워💗💗💗
28,케플러 샤오팅 포토카드 양도해요 급처라 일괄시 40 🥰 개별은 10이상      최유진 사카모토 마시로 김채현 김다연 에자키 히카루 휴닝바히에 서영은 강예서 포카 더블라스트  판매 분철 알라딘 모켓샵 뮤직아트 사운드웨이브 위드뮤 비트로드 점프업 1
29,88 으하핫 언니 감사해용 🥰❣️멤별로 다 줬음 좋겠다
