,tweet
0,오😳 38까지 올라가면  나 울어 055
1,213 완곡이 너무 오랜만이라서 설레나바😳
2,0825 앗 뭐야 고마워요😳☺️☺️☺️ 채색이쁘다는 소리는 또 첨들어보네요 완전 감사합니다🥰💓💓💓
3,눈치채지 못하는 사이에 나는 다시 민들레님의 뱃속에😳💥
4,옴메😳 ㅋㅋㅋㅋ고마워요
5,5327 이게 무궁화가 맞는지 모르겠지만☺️☺️ 하루동안 무궁화 체험 중😳❕️
6,약간 잼1민이 같기도  나쁜뜻 아님😳 45
7,하트드림어워즈 같이 갈 사람😳
8,18 오 그렇군요 😳 다음에 먹을게요 감사합니다 😆
9,쫀아입니다😚💕 핖님이 찍어주신 한란이😳😳
10,허어억 부끄러워하시는 가주님 보기 힘들다고 생각했는데 😳❣️당신의 고개를 따라가 눈을 맞췄다 우리 가주님 너무 사랑스러워
11,22 쫑 왤케 예쁜 건데요😳
12,안녕하세요 😳 오늘 너무 더운날이였죠 시원한 커피를 마시면서 보냈어요 백 변호사님도 오늘 시원하게 보내셨나요
13,와 새콤😳😳 54
14,세상에 너무 설레요😳😳💛
15,111 ㅋ ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ긴 글이 있길래 저 뭐 잘못말한줗 알았자나요 ㅋㅋㅋ 저는 한낱 마감알바일뿐 라이토한테 쌈 먹여주는 미카미 너무 귀여워요 지가 돈 내는 것도 아닌데 해달라는거 많은 라이토쿤앙큼한자식😳
16,0418 에엣😳♡
17,제가 마음만 누르고 튀는건 멘션 달기 부끄러워서 그런거니😳
18,아 세상에 정신 번쩍 들었다 진짜😳😳 고마워 혁아💜💟💜💟💜💟💜💟 많이 사랑해💜💟💜💟💜💟💜💟
19,분식회계에서 분이 나눌 분인줄 알았는데 가루 분이라고요 와 처음 알았네😳
20,아늬 뒤에 토끼 너무😳😳😳 좋아요☺️ ไบร์ทวิน 0
21,진도가 굉장히 빠르시네요 아주 쮸아요 ㅎㅎ😈❤ 뽀라고 부름 되나요😳
22,220804 밤 ; 에버 애프터; 스페셜 커튼콜 𝘤𝘶𝘵 생각이 났어 । 김민범    왜 떨리지 이거 설마 😳 9
23,우리 여니❤️ ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 보고싶웅  내사랑호빵맨 😳 이낙연 돌려놔라 대선전으로 돌려놔라 띠발라마 초보새끼고  범죄자새끼고 다 꺼져 69
24,😳 기대돼요
25,422 섹시 오빠에서 큐티 뽀짝으로  😳🩸
26,앙큼 😳😍👍♥️ 3015
27,🐢 최애와 연애할 때 최애가 해줄 말은 ────────────────── 소정환  사랑해 니가 세상에서 제일 예뻐 나만의 공주님 72 옴멤메😳
28,2234 허억😳😳😳😳
29,204 36킬이면 잘하시는거조😳😳
30,지금까지 한 머리중에 시크릿이 제에일 좋아 어디까지나 개인적이긴 한데ㅠㅠ😳🍀
31,축하드려영 잼게 보고오세영😳
32,모두의 익명 질문을 모집 중  최근 답변한 질문 ● 최애 누굽니까 ● 그래서 클튜 얼마라구요계 ● 아직 안자시나요😳 ● 그림어플 뭐 쓰시나요 좋아 질문상자 익명질문모집중  24
33,07431 헐 짱  이쁘다😳💖
34,넘 좋아주허니😳 9
35,최예나 스마트폰 포카 인생네컷 판매합니다 제시 해주세요 😳 6
36,125 ㅁㅊ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그런 소리 첨 들어봄😳
37,우악 고마워😳🫢❤️❤️
38,어머머어머 까까도 있어요😳💕💕
39,보였으면 어땠을까 해본건데 안 보인다니 쪼꼼 아쉬워요😳
40,제가열씸히 만들어서 선물로드릴게여  😳😳😳😎
41,🥺😳😳😳 무희 악의꽃 이렇게 보기만 해도 너무 행복해요 240
42,요즘 잘 안들어왓네요👉🏿👈🏿 저는 9월에 잇을 연준이 생일 케이크 도안  만들묜서 살고잇습니더😳 332
43,이 라방 다시보니  새삼 인이가 형을 참 좋아하는 구나  느낌😳 알았지만눈빛에 좋아함이 보여🤭  หยิ่นวอร์    8
44,0913 마자용 이거 아시는군용😳💗
45,22 진짜루ㅠㅠ 곧 오는데 너무 기대하구 있잖아！🥺💛✨ 회전아크릴 탐라에 뜰 때 마다 계속 쳐다보구있어😳💕
46,020208 자석 항공해도 통관 과정엔 문제 없다고 들었어요 다만 배송 과정에서 거절 당할 수도 있어서 보통 해상 이용하는 거라고 하더라고요 😳
47,꺄아아아아아악😳😳😳😳
48,짱좋아ㅠㅠ귀여워요 갠소 가능해😳👀👀
49,17 헉😳🫣 조에게 제발
50,오 트윗 시작한지 딱 3달이다🤟 난 내 트윗이 5188인게 신기 이렇게 많이 할 생각은 없었는데요왜죠 이중에 인알이 5000개일 거 생각하면 좀 창피왜 뭐요 인알 죄송하고 감사합니다😳💗 처음엔 눈치보고 인알 했는데 이제는 눈치 안 보는척하면서 눈치봄 근데 이제 하긴 함
51,10  가사가ㅎㅎ 지금 내상태😳😳😳
52,현상이 진짜 고양이인가봐 고양이귀 조종해😳🐱🤍🤍🤍 6
53,실화야 어제도 36도엿는데 진짜 살 찢어지는 줄 알앗더 양산 꼭써야돼😳😳
54,0300 헙 강제 마지막 트친소가 되는😳
55,21  허허헐😭 이히힣님 너무 감사해요ㅜㅠㅠ 저도 이히힣님 그림 볼때마다 기분이 좋아진답니다😳😘 고마워요😚
56,3 아웃겨 치즈까지😯 계란도😳
